Datum;CycleCounter;Hygro_S3_r.Feuchte;Hygro_S3_Temperatur;Windrichtung;Windgeschwindigkeit;Niederschlag;UB;SP_Lite_Pyranometer;Steuerung_MC35i
2021-01-24 10:05:00;1;74,82;2,79;213;2,3;0;13,16;45,73;-1
2021-01-24 10:10:00;2;74,04;2,83;330;2;0;13,16;46,25;-1
2021-01-24 10:15:00;3;72,49;2,82;345;2,3;0;13,16;43,08;-1
2021-01-24 10:20:00;4;75,63;2,87;133;0,5;0;13,16;43,91;-1
2021-01-24 10:25:00;5;71,86;2,87;238;2,5;0;13,17;43,44;-1
2021-01-24 10:30:00;6;72,1;2,92;220;1,5;0;13,17;44,33;-1
2021-01-24 10:35:00;7;73,88;2,95;215;1,1;0;13,17;44,05;-1
2021-01-24 10:40:00;8;72,34;2,93;308;1,8;0;13,19;46,72;-1
2021-01-24 10:45:00;9;74,11;3,01;338;1,2;0;13,22;60,07;-1
2021-01-24 10:50:00;10;73,35;3,02;230;2,8;0;13,24;59,7;-1
2021-01-24 10:55:00;11;72,06;3,05;348;0,3;0;13,26;63,41;-1
2021-01-24 11:00:00;0;72,22;3,08;298;2,4;0;13,28;57,24;-1
2021-01-24 11:05:00;1;70,66;3,08;230;2,3;0;13,28;62,66;-1
2021-01-24 11:10:00;2;73,43;3,07;235;0,8;0;13,29;55,56;-1
2021-01-24 11:15:00;3;73,03;3,11;315;2,6;0;13,32;61,07;-1
2021-01-24 11:20:00;4;72,23;3,15;135;1,7;0;13,33;67,24;-1
2021-01-24 11:25:00;5;73,96;3,14;240;2;0;13,39;82,56;-1
2021-01-24 11:30:00;6;71,42;3,18;258;1;0;13,42;85,43;-1
2021-01-24 11:35:00;7;72,53;3,29;238;1;0;13,48;102,9;-1
2021-01-24 11:40:00;8;71,06;3,32;193;1,2;0;13,55;109,84;-1
2021-01-24 11:45:00;9;71,07;3,38;260;2,7;0;13,6;110,39;-1
2021-01-24 11:50:00;10;71,91;3,5;28;1,2;0;13,6;101,77;-1
2021-01-24 11:55:00;11;70,82;3,45;140;3,6;0;13,64;110,59;-1
2021-01-24 12:00:00;0;71,02;3,47;213;1;0;13,69;105,75;-1
2021-01-24 12:05:00;1;71,19;3,56;215;2,3;0;13,61;89,72;-1
2021-01-24 12:10:00;2;71,48;3,52;275;1,7;0;13,58;79,55;-1
2021-01-24 12:15:00;3;71,24;3,5;255;0,6;0;13,56;79,83;-1
2021-01-24 12:20:00;4;70,18;3,57;253;3,4;0;13,55;81,28;-1
2021-01-24 12:25:00;5;70,43;3,59;200;1,8;0;13,56;78,39;-1
2021-01-24 12:30:00;6;71,44;3,64;150;2,1;0;13,6;80,95;-1
2021-01-24 12:35:00;7;72,02;3,67;270;1,2;0;14,74;105,14;-1
2021-01-24 12:40:00;8;71,09;3,8;128;0,4;0;14,74;170,77;-1
2021-01-24 12:45:00;9;72,5;4,04;240;1,2;0;14,71;204,57;-1
2021-01-24 12:50:00;10;71,16;4,25;288;1,4;0;14,71;223,28;-1
2021-01-24 12:55:00;11;68,42;4,3;228;0,9;0;14,72;279,78;-1
2021-01-24 13:00:00;0;67,75;4,32;270;1,8;0;14,72;423,54;-1
2021-01-24 13:05:00;1;65,64;4,78;308;3,1;0;14,68;460,51;0
2021-01-24 13:10:00;2;66,72;4,66;153;2,7;0;14,68;139,51;0
2021-01-24 13:15:00;3;66,37;4,76;160;1,2;0;14,68;240,12;0
2021-01-24 13:20:00;4;65,89;4,06;60;0,2;0;13,71;39,57;0
2021-01-24 13:25:00;5;68,14;3,76;3;1,7;0;14,24;58,76;0
2021-01-24 13:30:00;6;69,09;3,76;155;1,2;0;14,67;88,87;0
2021-01-24 13:35:00;7;68;3,85;313;1,1;0;14,67;96,78;0
2021-01-24 13:40:00;8;66,09;4;238;2,2;0;14,67;93,99;0
2021-01-24 13:45:00;9;70,58;4,11;303;1,4;0;14,66;87,28;0
2021-01-24 13:50:00;10;62,1;4,17;195;2,9;0;14,67;95,07;0
2021-01-24 13:55:00;11;65,12;4,26;148;0,4;0;14,67;104,25;0
2021-01-24 14:00:00;0;63,68;4,19;255;1,1;0;14,67;118,02;0
2021-01-24 14:05:00;1;64,75;4,16;200;1,4;0;14,67;87,77;0
2021-01-24 14:10:00;2;65,45;4,14;208;0,5;0;14,68;82,29;0
2021-01-24 14:15:00;3;65,77;4,06;233;1,3;0;14,68;85,43;0
2021-01-24 14:20:00;4;65,56;3,98;15;0,4;0;14,66;86,42;0
2021-01-24 14:25:00;5;65,58;3,95;253;0,8;0;14,59;72,53;0
2021-01-24 14:30:00;6;64,14;3,73;225;2,5;0;13,75;57,31;0
2021-01-24 14:35:00;7;65,21;3,69;3;0,2;0;13,69;50,48;0
2021-01-24 14:40:00;8;63,8;3,66;180;0,9;0;14,51;65,65;0
2021-01-24 14:45:00;9;64,89;3,75;228;0,9;0;14,31;53,32;0
2021-01-24 14:50:00;10;65,43;3,66;155;1,3;0;13,67;39,02;0
2021-01-24 14:55:00;11;68,57;3,44;280;3,4;0;13,58;27,33;0
2021-01-24 15:00:00;0;70,45;3,2;255;0,6;0;13,53;23,13;0
2021-01-24 15:05:00;1;69,3;3,17;155;0,1;0;13,47;18,97;0
2021-01-24 15:10:00;2;68,79;3,04;258;0,6;0;13,45;17,57;0
2021-01-24 15:15:00;3;70,63;2,94;218;0,5;0;13,43;16,6;0
2021-01-24 15:20:00;4;66,15;2,87;213;1,3;0;13,4;14,53;0
2021-01-24 15:25:00;5;70,65;2,68;350;0,2;0;13,38;13,42;0
2021-01-24 15:30:00;6;68,59;2,54;25;0,9;0;13,35;9,79;0
2021-01-24 15:35:00;7;69,76;2,48;278;1;0;13,32;7,51;0
2021-01-24 15:40:00;8;71,18;2,52;270;0,4;0;13,3;5,1;0
2021-01-24 15:45:00;9;71,17;2,57;150;1,1;0;13,28;4,41;0
2021-01-24 15:50:00;10;71,82;2,6;13;0,9;0;13,27;4,21;0
2021-01-24 15:55:00;11;71,18;2,54;258;1,4;0;13,26;3,02;0
2021-01-24 16:00:00;0;68,74;2,6;243;0,8;0;13,24;1,06;0
2021-01-24 16:05:00;1;67,89;2,5;175;0,5;0;13,23;0,29;0
2021-01-24 16:10:00;2;68,98;2,43;120;0,5;0;13,22;-0,13;0
2021-01-24 16:15:00;3;73,19;2,09;75;0,2;0;13,21;-0,74;0
2021-01-24 16:20:00;4;69,98;2,04;210;0;0;13,2;-1,19;0
2021-01-24 16:25:00;5;71,65;1,75;208;0;0;13,19;-1,6;0
2021-01-24 16:30:00;6;73,72;1,61;168;0,2;0;13,19;-1,79;0
2021-01-24 16:35:00;7;73,43;1,44;155;0;0;13,18;-1,94;0
2021-01-24 16:40:00;8;72,01;1,36;355;0,2;0;13,17;-1,93;0
2021-01-24 16:45:00;9;71,06;1,37;23;0;0;13,17;-1,98;0
2021-01-24 16:50:00;10;72,65;1,2;140;0,2;0;13,16;-2,02;0
2021-01-24 16:55:00;11;82,5;0,98;100;0,2;0;13,16;-2,03;0
2021-01-24 17:00:00;0;86,77;0,77;65;0;0;13,15;-2,02;0
2021-01-24 17:05:00;1;85,25;0,75;18;0,2;0;13,15;-2;0
2021-01-24 17:10:00;2;86,35;0,76;128;0;0;13,14;-2,06;0
2021-01-24 17:15:00;3;81,17;0,69;103;0;0;13,14;-2,01;0
2021-01-24 17:20:00;4;80,87;0,59;128;0;0;13,14;-2,08;0
2021-01-24 17:25:00;5;83,99;0,45;148;0,2;0;13,13;-2,09;0
2021-01-24 17:30:00;6;78,84;0,2;70;0;0;13,13;-2,11;0
2021-01-24 17:35:00;7;83,22;-0,01;88;0,1;0;13,12;-2,16;0
2021-01-24 17:40:00;8;81,45;-0,17;160;0,2;0;13,12;-2,18;0
2021-01-24 17:45:00;9;84,18;-0,3;285;0;0;13,11;-2,14;0
2021-01-24 17:50:00;10;81,45;-0,43;323;0;0;13,11;-2,16;0
2021-01-24 17:55:00;11;81,62;-0,57;125;0,1;0;13,11;-2,17;0
2021-01-24 18:00:00;0;85,24;-0,63;83;0;0;13,1;-2,14;0
2021-01-24 18:05:00;1;82,73;-0,77;190;0;0;13,1;-2,18;0
2021-01-24 18:10:00;2;84;-0,85;325;0,8;0;13,1;-2,21;0
2021-01-24 18:15:00;3;85,45;-0,94;125;0,1;0;13,09;-2,19;0
2021-01-24 18:20:00;4;84,36;-0,98;118;0,1;0;13,09;-2,19;0
2021-01-24 18:25:00;5;84,49;-1,01;38;0;0;13,09;-2,2;0
2021-01-24 18:30:00;6;88,41;-0,99;145;0,3;0;13,08;-2,18;0
2021-01-24 18:35:00;7;87,27;-0,95;60;0,9;0;13,08;-2,23;0
2021-01-24 18:40:00;8;87,98;-1;93;0,4;0;13,08;-2,22;0
2021-01-24 18:45:00;9;92,19;-1,02;75;0;0;13,07;-2,33;0
2021-01-24 18:50:00;10;90,21;-1,16;78;0;0;13,07;-2,3;0
2021-01-24 18:55:00;11;88,52;-1,24;115;0;0;13,07;-2,3;0
2021-01-24 19:00:00;0;89,85;-1,31;328;0;0;13,06;-2,26;0
2021-01-24 19:05:00;1;89,24;-1,39;160;0,2;0;13,06;-2,31;0
2021-01-24 19:10:00;2;92,47;-1,32;225;0;0;13,06;-2,33;0
2021-01-24 19:15:00;3;92,02;-1,43;148;0;0;13,06;-2,3;0
2021-01-24 19:20:00;4;90,74;-1,44;130;0,4;0;13,05;-2,27;0
2021-01-24 19:25:00;5;91,53;-1,43;58;0,1;0;13,05;-2,33;0
2021-01-24 19:30:00;6;91,71;-1,43;128;0,9;0;13,05;-2,34;0
2021-01-24 19:35:00;7;92,43;-1,35;75;0,3;0;13,04;-2,37;0
2021-01-24 19:40:00;8;91,05;-1,33;140;0,4;0;13,04;-2,34;0
2021-01-24 19:45:00;9;92,49;-1,25;85;0,3;0;13,04;-2,32;0
2021-01-24 19:50:00;10;93,59;-1,19;145;0,6;0;13,04;-2,4;0
2021-01-24 19:55:00;11;92,87;-1,25;115;0,1;0;13,03;-2,38;0
2021-01-24 20:00:00;0;94,58;-1,24;135;0;0;13,03;-2,33;0
2021-01-24 20:05:00;1;95,18;-1,27;80;0;0;13,03;-2,37;0
2021-01-24 20:10:00;2;96;-1,22;160;0;0;13,02;-2,4;0
2021-01-24 20:15:00;3;96,39;-1,16;140;0;0;13,02;-2,39;0
2021-01-24 20:20:00;4;96,25;-1,14;180;0;0;13,02;-2,41;0
2021-01-24 20:25:00;5;96,14;-1,16;95;0;0;13,02;-2,35;0
2021-01-24 20:30:00;6;96,11;-1,09;103;0,5;0;13,01;-2,36;0
2021-01-24 20:35:00;7;96,45;-1,05;50;0,1;0;13,01;-2,39;0
2021-01-24 20:40:00;8;96,93;-0,99;178;0,1;0;13,01;-2,39;0
2021-01-24 20:45:00;9;96,41;-1,08;138;0;0;13,01;-2,35;0
2021-01-24 20:50:00;10;96,62;-1,1;118;0,1;0;13,01;-2,33;0
2021-01-24 20:55:00;11;96,64;-1,12;153;0;0;13;-2,38;0
2021-01-24 21:00:00;0;96,54;-1,03;125;0,3;0;13;-2,36;0
2021-01-24 21:05:00;1;97,26;-1,02;115;0,5;0;13;-2,35;0
2021-01-24 21:10:00;2;96,86;-1,08;188;0,3;0;12,99;-2,32;0
2021-01-24 21:15:00;3;96,44;-1,06;88;0,4;0;12,99;-2,4;0
2021-01-24 21:20:00;4;95,91;-1,04;100;0,2;0;12,99;-2,31;0
2021-01-24 21:25:00;5;95,88;-1,01;165;0,3;0;12,99;-2,31;0
2021-01-24 21:30:00;6;96,55;-0,98;90;0,1;0;12,99;-2,39;0
2021-01-24 21:35:00;7;96,71;-0,92;93;0;0;12,98;-2,36;0
2021-01-24 21:40:00;8;96,32;-0,94;83;0;0;12,98;-2,43;0
2021-01-24 21:45:00;9;96,67;-0,88;115;0;0;12,98;-2,35;0
2021-01-24 21:50:00;10;96,79;-0,89;78;0,3;0;12,98;-2,39;0
2021-01-24 21:55:00;11;95,37;-0,86;105;0,5;0;12,98;-2,39;0
2021-01-24 22:00:00;0;94,69;-0,78;68;0,4;0;12,98;-2,41;0
2021-01-24 22:05:00;1;96,07;-0,71;18;0,5;0;12,97;-2,37;0
2021-01-24 22:10:00;2;93,47;-0,59;235;0,2;0;12,97;-2,38;0
2021-01-24 22:15:00;3;93,69;-0,62;120;0,3;0;12,97;-2,35;0
2021-01-24 22:20:00;4;94,7;-0,59;135;0,4;0;12,97;-2,32;0
2021-01-24 22:25:00;5;93,88;-0,6;128;0;0;12,97;-2,36;0
2021-01-24 22:30:00;6;93,96;-0,59;45;0,2;0;12,96;-2,38;0
2021-01-24 22:35:00;7;93,53;-0,49;70;0,2;0;12,96;-2,32;0
2021-01-24 22:40:00;8;93,24;-0,4;98;0,8;0;12,96;-2,42;0
2021-01-24 22:45:00;9;93,51;-0,38;38;0,2;0;12,96;-2,37;0
2021-01-24 22:50:00;10;90,16;-0,2;145;0;0;12,96;-2,36;0
2021-01-24 22:55:00;11;91,38;-0,18;223;0;0;12,95;-2,36;0
2021-01-24 23:00:00;0;91,45;-0,21;135;0,1;0;12,95;-2,38;0
2021-01-24 23:05:00;1;90,78;-0,15;148;1,3;0;12,95;-2,28;0
2021-01-24 23:10:00;2;90,98;-0,02;143;0,4;0;12,95;-2,37;0
2021-01-24 23:15:00;3;90,43;0,04;115;0,4;0;12,95;-2,38;0
2021-01-24 23:20:00;4;90,9;0,02;60;0,2;0;12,95;-2,4;0
2021-01-24 23:25:00;5;86,93;0,16;140;0,2;0;12,94;-2,37;0
2021-01-24 23:30:00;6;90,48;0,09;188;0,3;0;12,94;-2,38;0
2021-01-24 23:35:00;7;89,34;0,2;100;0,2;0;12,94;-2,26;0
2021-01-24 23:40:00;8;89,73;0,22;15;0,2;0;12,94;-2,31;0
2021-01-24 23:45:00;9;89,25;0,22;120;0,4;0;12,94;-2,3;0
2021-01-24 23:50:00;10;91,39;0,19;148;1;0;12,94;-2,3;0
2021-01-24 23:55:00;11;87,92;0,24;180;0,8;0;12,94;-2,33;0
2021-01-25 00:00:00;0;88,38;0,3;145;0,4;0;12,94;-2,25;0
2021-01-25 00:05:00;1;89,88;0,32;195;1,2;0;12,93;-2,3;0
2021-01-25 00:10:00;2;89,69;0,34;43;0,5;0;12,93;-2,27;0
2021-01-25 00:15:00;3;92,89;0,3;95;0,3;0;12,93;-2,3;0
2021-01-25 00:20:00;4;91,08;0,29;85;0,3;0;12,93;-2,31;0
2021-01-25 00:25:00;5;92,83;0,21;128;0,8;0;12,93;-2,27;0
2021-01-25 00:30:00;6;94,26;0,11;80;0,4;0;12,93;-2,26;0
2021-01-25 00:35:00;7;95,74;0,02;28;0,6;0;12,93;-2,27;0
2021-01-25 00:40:00;8;96,88;-0,04;158;0,3;0;12,93;-2,27;0
2021-01-25 00:45:00;9;97,79;-0,09;108;0;0;12,92;-2,25;0
2021-01-25 00:50:00;10;98;-0,14;103;0,2;0;12,92;-2,29;0
2021-01-25 00:55:00;11;98,07;-0,15;35;0,1;0;12,92;-2,31;0
2021-01-25 01:00:00;0;98,03;-0,2;65;0;0;12,92;-2,28;-1
2021-01-25 01:05:00;1;97,87;-0,15;103;0,9;0;12,88;-2,08;-1
2021-01-25 01:10:00;2;96,29;-0,14;200;1,5;0;12,88;-2,09;-1
2021-01-25 01:15:00;3;94,19;-0,06;205;0,4;0;12,88;-2,14;-1
2021-01-25 01:20:00;4;92,68;0,05;130;0,2;0;12,88;-2,11;-1
2021-01-25 01:25:00;5;93,32;0,02;165;1;0;12,87;-2,15;-1
2021-01-25 01:30:00;6;94,54;0,03;135;1,4;0;12,87;-2,14;-1
2021-01-25 01:35:00;7;95,4;-0,02;75;0,4;0;12,87;-2,2;-1
2021-01-25 01:40:00;8;93,78;-0,04;85;1,1;0;12,87;-2,13;-1
2021-01-25 01:45:00;9;93,79;0,03;148;0;0;12,87;-2,08;-1
2021-01-25 01:50:00;10;94,91;-0,01;128;0,4;0;12,86;-2,19;-1
2021-01-25 01:55:00;11;94,5;-0,06;163;0,1;0;12,86;-2,16;-1
2021-01-25 02:00:00;0;94,21;-0,04;140;0,5;0;12,86;-2,15;-1
2021-01-25 02:05:00;1;94,38;-0,05;100;0,5;0;12,86;-2,12;-1
2021-01-25 02:10:00;2;94,71;0;75;0,3;0;12,86;-2,11;-1
2021-01-25 02:15:00;3;95,29;-0,05;138;0,3;0;12,86;-2,12;-1
2021-01-25 02:20:00;4;94,72;-0,07;48;0;0;12,86;-2,17;-1
2021-01-25 02:25:00;5;94,93;-0,06;175;0,8;0;12,85;-2,13;-1
2021-01-25 02:30:00;6;93,86;-0,09;115;0,1;0;12,85;-2,12;-1
2021-01-25 02:35:00;7;94,64;-0,02;200;0,5;0;12,85;-2,17;-1
2021-01-25 02:40:00;8;93,07;0;215;0,4;0;12,85;-2,14;-1
2021-01-25 02:45:00;9;92,98;0,13;238;0,2;0;12,85;-2,18;-1
2021-01-25 02:50:00;10;94,22;0,02;260;0,3;0;12,85;-2,14;-1
2021-01-25 02:55:00;11;95,22;-0,03;168;0,4;0;12,85;-2,11;-1
2021-01-25 03:00:00;0;95,73;-0,1;105;0,1;0;12,85;-2,09;-1
2021-01-25 03:05:00;1;94,81;-0,12;125;0,5;0;12,84;-2,16;-1
2021-01-25 03:10:00;2;94,28;-0,07;225;1,2;0;12,74;-1,93;-1
2021-01-25 03:15:00;3;92,53;0,05;195;0,5;0;12,82;-1,79;-1
2021-01-25 03:20:00;4;93,96;0,03;135;0,3;0;12,83;-1,93;-1
2021-01-25 03:25:00;5;93,38;0,01;125;1,8;0;12,84;-2,03;-1
2021-01-25 03:30:00;6;95,03;0,01;128;1;0;12,84;-2,08;-1
2021-01-25 03:35:00;7;94,38;-0,07;133;0,4;0;12,84;-2,09;-1
2021-01-25 03:40:00;8;94,54;-0,01;140;0,7;0;12,83;-2,08;-1
2021-01-25 03:45:00;9;94,56;0,06;165;0,3;0;12,83;-2,11;-1
2021-01-25 03:50:00;10;90,36;0,1;150;0,6;0;12,83;-2,11;-1
2021-01-25 03:55:00;11;91,44;0,14;160;0,8;0;12,83;-2,12;-1
2021-01-25 04:00:00;0;92,92;0,13;83;0,9;0;12,83;-2,06;-1
2021-01-25 04:05:00;1;89,79;0,22;138;0,9;0;12,83;-2,12;-1
2021-01-25 04:10:00;2;91,17;0,2;128;0,6;0;12,83;-2,14;-1
2021-01-25 04:15:00;3;89,13;0,22;163;0,7;0;12,83;-2,11;-1
2021-01-25 04:20:00;4;91,42;0,22;90;0,7;0;12,83;-2,06;-1
2021-01-25 04:25:00;5;90,28;0,25;160;0,5;0;12,83;-2,11;-1
2021-01-25 04:30:00;6;90,3;0,21;105;0,5;0;12,83;-2,09;-1
2021-01-25 04:35:00;7;92,36;0,24;158;0,7;0;12,83;-2,04;-1
2021-01-25 04:40:00;8;92,03;0,14;120;0,8;0;12,83;-2,12;-1
2021-01-25 04:45:00;9;94,54;0,02;148;0,5;0;12,82;-2,05;-1
2021-01-25 04:50:00;10;95,37;-0,06;128;0,7;0;12,82;-2,11;-1
2021-01-25 04:55:00;11;96,53;-0,12;150;0,4;0;12,82;-2,07;-1
2021-01-25 05:00:00;0;97,39;-0,17;120;0,5;0;12,82;-2,08;-1
2021-01-25 05:05:00;1;97,51;-0,19;138;0,6;0;12,82;-2,07;-1
2021-01-25 05:10:00;2;97,76;-0,19;103;0,5;0;12,82;-2,08;-1
2021-01-25 05:15:00;3;98,04;-0,2;125;0,4;0;12,82;-2,03;-1
2021-01-25 05:20:00;4;98,4;-0,27;110;0,4;0;12,82;-2,16;-1
2021-01-25 05:25:00;5;98,63;-0,24;70;0,4;0;12,82;-2,14;-1
2021-01-25 05:30:00;6;99;-0,29;238;0,2;0;12,82;-2,09;-1
2021-01-25 05:35:00;7;99,3;-0,28;93;0,1;0;12,82;-2,13;-1
2021-01-25 05:40:00;8;99,53;-0,26;83;0,4;0;12,82;-2,07;-1
2021-01-25 05:45:00;9;99,72;-0,26;195;0,8;0;12,82;-2,19;-1
2021-01-25 05:50:00;10;99,74;-0,24;195;0,3;0;12,82;-2,15;-1
2021-01-25 05:55:00;11;99,71;-0,23;265;0;0;12,82;-2,13;-1
2021-01-25 06:00:00;0;99,77;-0,24;125;0;0;12,82;-2,1;-1
2021-01-25 06:05:00;1;99,98;-0,23;60;0;0;12,81;-2,04;-1
2021-01-25 06:10:00;2;99,96;-0,23;128;0,1;0;12,81;-2,1;-1
2021-01-25 06:15:00;3;99,96;-0,22;175;0;0;12,81;-2,1;-1
2021-01-25 06:20:00;4;99,97;-0,21;35;0,1;0;12,81;-2,14;-1
2021-01-25 06:25:00;5;99,96;-0,22;130;0,1;0;12,81;-2,12;-1
2021-01-25 06:30:00;6;99,96;-0,21;140;0;0;12,81;-2,14;-1
2021-01-25 06:35:00;7;99,96;-0,24;83;0,1;0;12,81;-2,13;-1
2021-01-25 06:40:00;8;99,96;-0,25;140;0,9;0;12,81;-2,06;-1
2021-01-25 06:45:00;9;99,96;-0,23;83;0,2;0;12,81;-2,02;-1
2021-01-25 06:50:00;10;99,96;-0,23;118;0,1;0;12,81;-2;-1
2021-01-25 06:55:00;11;99,96;-0,26;70;0,1;0;12,81;-1,92;-1
2021-01-25 07:00:00;0;99,96;-0,23;70;0,3;0;12,81;-1,64;-1
2021-01-25 07:05:00;1;99,97;-0,23;193;0;0;12,81;-1,45;-1
2021-01-25 07:10:00;2;99,96;-0,27;128;0,2;0;12,81;-1,29;-1
2021-01-25 07:15:00;3;99,96;-0,19;88;0,3;0;12,81;-1,27;-1
2021-01-25 07:20:00;4;99,97;-0,2;190;0;0;12,81;-0,88;-1
2021-01-25 07:25:00;5;99,96;-0,18;98;0;0;12,81;-0,57;-1
2021-01-25 07:30:00;6;99,97;-0,15;263;0;0;12,81;-0,34;-1
2021-01-25 07:35:00;7;99,97;-0,16;23;0,4;0;12,81;-0,06;-1
2021-01-25 07:40:00;8;99,95;-0,12;248;1,1;0;12,81;-0,49;-1
2021-01-25 07:45:00;9;99,96;-0,08;38;0,2;0;12,81;1,9;-1
2021-01-25 07:50:00;10;99,95;-0,08;110;0,3;0;12,81;2,39;-1
2021-01-25 07:55:00;11;99,95;-0,07;255;0,3;0;12,81;3,42;-1
2021-01-25 08:00:00;0;99,96;-0,05;133;0,2;0;12,82;4,35;-1
2021-01-25 08:05:00;1;99,95;-0,01;108;0,1;0;12,81;2,98;-1
2021-01-25 08:10:00;2;99,95;-0,01;68;0;0;12,81;3,15;-1
2021-01-25 08:15:00;3;99,96;0;105;0;0;12,81;3,76;-1
2021-01-25 08:20:00;4;99,96;0,05;90;0;0;12,82;4,78;-1
2021-01-25 08:25:00;5;99,96;0,08;138;0;0;12,82;6,91;-1
2021-01-25 08:30:00;6;99,97;0,13;178;0,1;0;12,82;9,02;-1
2021-01-25 08:35:00;7;99,96;0,16;165;0,4;0;12,82;8,1;-1
2021-01-25 08:40:00;8;99,97;0,2;60;0;0;12,82;6,27;-1
2021-01-25 08:45:00;9;99,96;0,22;95;0,4;0;12,82;7,91;-1
2021-01-25 08:50:00;10;99,96;0,21;178;0;0;12,82;7,15;-1
2021-01-25 08:55:00;11;99,96;0,21;150;0,2;0;12,82;9,75;-1
2021-01-25 09:00:00;0;99,97;0,25;133;0,9;0;12,83;14,16;-1
2021-01-25 09:05:00;1;99,95;0,31;180;0,2;0;12,83;14,89;-1
2021-01-25 09:10:00;2;99,96;0,34;65;0;0;12,84;14,96;-1
2021-01-25 09:15:00;3;99,96;0,36;135;0,2;0;12,84;15,51;-1
2021-01-25 09:20:00;4;99,97;0,4;140;0;0;12,84;16,54;-1
2021-01-25 09:25:00;5;99,96;0,49;163;0;0;12,84;16,37;-1
2021-01-25 09:30:00;6;99,96;0,45;173;0;0;12,84;14,61;-1
2021-01-25 09:35:00;7;99,96;0,42;215;0,1;0;12,83;11,9;-1
2021-01-25 09:40:00;8;99,97;0,48;93;0;0;12,83;11,81;-1
2021-01-25 09:45:00;9;99,97;0,5;60;0;0;12,83;15,56;-1
2021-01-25 09:50:00;10;99,96;0,46;78;0;0;12,83;16,25;-1
2021-01-25 09:55:00;11;99,97;0,47;15;0;0;12,83;16,15;-1
2021-01-25 10:00:00;0;99,97;0,53;35;0;0;12,84;20,59;-1
2021-01-25 10:05:00;1;99,97;0,56;95;0;0;12,84;20,65;-1
2021-01-25 10:10:00;2;99,96;0,63;103;0;0;12,84;22,7;-1
2021-01-25 10:15:00;3;99,96;0,72;95;0;0;12,84;29,19;-1
2021-01-25 10:20:00;4;99,97;0,76;175;0;0;12,85;33,6;-1
2021-01-25 10:25:00;5;99,97;0,85;318;0;0;12,86;42,21;-1
2021-01-25 10:30:00;6;99,98;0,91;130;0;0;12,87;46,46;-1
2021-01-25 10:35:00;7;99,97;1,18;125;0;0;12,88;54,21;-1
2021-01-25 10:40:00;8;99,96;1,35;265;0;0;12,88;47,71;-1
2021-01-25 10:45:00;9;99,98;1,39;58;0;0;12,88;48,62;-1
2021-01-25 10:50:00;10;99,35;1,43;155;0;0;12,89;53,27;-1
2021-01-25 10:55:00;11;98,66;1,58;78;0;0;12,9;62,43;-1
2021-01-25 11:00:00;0;98,34;1,61;293;0;0;12,9;54,81;-1
2021-01-25 11:05:00;1;98,11;1,73;65;0;0;12,91;55,77;-1
2021-01-25 11:10:00;2;97,87;1,64;293;0;0;12,93;75,15;-1
2021-01-25 11:15:00;3;98,1;1,61;255;0,8;0;12,93;56,95;-1
2021-01-25 11:20:00;4;98,86;1,6;160;0,1;0;12,92;49,61;-1
2021-01-25 11:25:00;5;99,25;1,71;260;0;0;12,91;42,3;-1
2021-01-25 11:30:00;6;99,28;1,7;180;0,1;0;12,9;42,33;-1
2021-01-25 11:35:00;7;99,6;1,67;280;0,3;0;12,89;34,27;-1
2021-01-25 11:40:00;8;99,81;1,67;120;0,6;0,1;12,89;41,87;-1
2021-01-25 11:45:00;9;99,98;1,69;175;0;0;12,9;56,68;-1
2021-01-25 11:50:00;10;99,98;1,75;208;0,1;0,1;12,91;57,05;-1
2021-01-25 11:55:00;11;99,99;1,73;225;0;0,1;12,9;41,33;-1
2021-01-25 12:00:00;0;99,98;1,72;245;0,3;0,1;12,9;37,6;-1
2021-01-25 12:05:00;1;99,98;1,73;298;0,2;0,1;12,91;49,2;-1
2021-01-25 12:10:00;2;99,97;1,74;178;0,1;0;12,93;55,56;-1
2021-01-25 12:15:00;3;99,97;1,75;43;0,8;0,1;12,95;53,12;-1
2021-01-25 12:20:00;4;99,98;1,69;293;1,1;0,1;12,95;40,7;-1
2021-01-25 12:25:00;5;99,98;1,7;320;0;0;12,95;39,94;-1
2021-01-25 12:30:00;6;99,97;1,75;175;0,2;0,1;12,96;44,06;-1
2021-01-25 12:35:00;7;99,97;1,74;93;0;0,1;12,97;47,71;-1
2021-01-25 12:40:00;8;99,97;1,71;353;0,8;0,1;12,98;49,8;-1
2021-01-25 12:45:00;9;99,97;1,62;300;0;0,1;12,99;51,67;-1
2021-01-25 12:50:00;10;99,97;1,68;348;0;0,2;13;48,5;-1
2021-01-25 12:55:00;11;99,97;1,66;220;0;0;13,01;41,46;-1
2021-01-25 13:00:00;0;99,97;1,6;278;0,3;0,1;13,01;37,98;-1
2021-01-25 13:05:00;1;99,97;1,63;178;0,2;0,2;13,03;35,26;0
2021-01-25 13:10:00;2;99,97;1,65;215;0,2;0,1;13,05;41,06;0
2021-01-25 13:15:00;3;99,97;1,75;215;0;0;13,08;58,74;0
2021-01-25 13:20:00;4;99,97;1,88;118;0,2;0,1;13,25;135,98;0
2021-01-25 13:25:00;5;99,97;2,08;220;0,1;0,1;13,6;185,34;0
2021-01-25 13:30:00;6;99,97;2,3;248;0,8;0,1;13,63;140,11;0
2021-01-25 13:35:00;7;99,97;2,31;110;0,6;0,1;13,59;105,97;0
