Datum;CycleCounter;Hygro_S3_r.Feuchte;Hygro_S3_Temperatur;Windrichtung;Windgeschwindigkeit;Niederschlag;UB;SP_Lite2_Pyranometer;Windrichtung_mittel;Steuerung_MC55i
2021-01-29 21:00:00;2;100;4,34;238;2,7;0;12,63;2,17;239;0
2021-01-29 21:15:00;5;100;4,32;253;3,17;0;12,63;2,2;244;0
2021-01-29 21:30:00;8;100;4,37;243;2,73;0,1;12,63;2,18;250;0
2021-01-29 21:45:00;11;100;4,39;235;3,03;0,1;12,63;2,2;236;0
2021-01-29 22:00:00;2;100;4,43;235;3,23;0,2;12,62;2,19;236;0
2021-01-29 22:15:00;5;100;4,36;245;2,93;0,2;12,62;2,23;239;0
2021-01-29 22:30:00;8;100;4,34;228;2,53;0,1;12,62;2,19;241;0
2021-01-29 22:45:00;11;100;4,38;240;2,9;0;12,62;2,22;238;0
2021-01-29 23:00:00;2;100;4,47;230;2,73;0;12,62;2,18;240;0
2021-01-29 23:15:00;5;100;4,61;250;3,1;0,1;12,61;2,16;238;0
2021-01-29 23:30:00;8;100;4,78;253;3,5;0,2;12,61;2,14;237;0
2021-01-29 23:45:00;11;100;4,76;248;3,57;0,3;12,61;2,16;251;0
2021-01-30 00:00:00;2;100;4,69;260;3,43;0;12,61;2,16;258;0
2021-01-30 00:15:00;5;100;4,45;260;4,2;0;12,61;2,18;250;0
2021-01-30 00:30:00;8;100;4,28;255;3,73;0;12,61;2,14;249;0
2021-01-30 00:45:00;11;100;4,21;253;3,7;0;12,6;2,18;248;0
2021-01-30 01:00:00;2;100;4,13;248;3,43;0;12,6;2,17;250;0
2021-01-30 01:15:00;5;100;4;260;3,7;0;12,57;2,1;246;-1
2021-01-30 01:30:00;8;100;3,88;258;3,13;0;12,56;2,11;257;-1
2021-01-30 01:45:00;11;100;3,83;248;3,37;0;12,56;2,1;258;-1
2021-01-30 02:00:00;2;100;3,82;235;3,33;0;12,55;2,13;246;-1
2021-01-30 02:15:00;5;100;3,8;233;2,83;0;12,55;2,1;247;-1
2021-01-30 02:30:00;8;100;3,8;248;3,07;0;12,55;2,13;235;-1
2021-01-30 02:45:00;11;100;3,83;253;3,2;0;12,55;2,12;254;-1
2021-01-30 03:00:00;2;100;3,82;248;2,77;0;12,54;2,13;244;-1
2021-01-30 03:15:00;5;100;3,81;230;2,23;0,1;12,54;2,07;238;-1
2021-01-30 03:30:00;8;100;3,8;260;2,7;0;12,54;2,08;245;-1
2021-01-30 03:45:00;11;100;3,77;235;3,57;0;12,54;2,11;235;-1
2021-01-30 04:00:00;2;100;3,73;235;2,47;0;12,54;2,08;245;-1
2021-01-30 04:15:00;5;100;3,68;228;3,1;0,1;12,54;2,1;228;-1
2021-01-30 04:30:00;8;100;3,63;228;2,73;0,1;12,54;2,09;230;-1
2021-01-30 04:45:00;11;100;3,6;228;2,67;0;12,53;2,1;230;-1
2021-01-30 05:00:00;2;100;3,61;228;2,47;0;12,53;2,1;229;-1
2021-01-30 05:15:00;5;100;3,62;230;2,83;0;12,53;2,08;227;-1
2021-01-30 05:30:00;8;100;3,66;230;3,3;0;12,53;2,07;236;-1
2021-01-30 05:45:00;11;100;3,64;235;2,17;0;12,53;2,11;236;-1
2021-01-30 06:00:00;2;100;3,65;228;2,5;0;12,53;2,12;231;-1
2021-01-30 06:15:00;5;100;3,62;240;2,23;0,1;12,53;2,09;238;-1
2021-01-30 06:30:00;8;100;3,65;230;3,13;0;12,53;2,12;234;-1
2021-01-30 06:45:00;11;100;3,66;230;3;0;12,53;2,25;232;-1
2021-01-30 07:00:00;2;100;3,7;230;2,33;0;12,53;3,55;238;-1
2021-01-30 07:15:00;5;100;3,67;228;2,77;0;12,53;6,21;233;-1
2021-01-30 07:30:00;8;100;3,6;248;2,23;0;12,53;10,5;239;-1
2021-01-30 07:45:00;11;100;3,58;253;2,1;0;12,55;21,97;242;-1
2021-01-30 08:00:00;2;100;3,72;213;1,73;0;12,55;22,5;219;-1
2021-01-30 08:15:00;5;99,51;3,86;235;1,77;0;12,56;23,99;233;-1
2021-01-30 08:30:00;8;99,21;3,97;230;1,9;0;12,57;27,42;224;-1
2021-01-30 08:45:00;11;98,38;4,08;230;1,67;0;12,57;25,35;231;-1
2021-01-30 09:00:00;2;98,49;4,18;228;1,9;0;12,59;35,18;223;-1
2021-01-30 09:15:00;5;98,62;4,28;230;2,03;0;12,6;39,09;227;-1
2021-01-30 09:30:00;8;98,93;4,43;230;2,03;0;12,62;44,41;238;-1
2021-01-30 09:45:00;11;97,16;4,77;235;2,2;0;12,69;86,06;236;-1
2021-01-30 10:00:00;2;95,8;5,12;260;2,2;0;12,73;80,32;247;-1
2021-01-30 10:15:00;5;94,54;5,25;235;1,57;0;12,73;67,37;227;-1
2021-01-30 10:30:00;8;94,48;5,29;215;1,53;0;12,71;60,17;228;-1
2021-01-30 10:45:00;11;93,65;5,54;228;1,77;0;12,78;99,09;229;-1
2021-01-30 11:00:00;2;92,23;5,83;233;0,93;0;12,83;89,31;222;-1
2021-01-30 11:15:00;5;93,45;5,56;255;1,93;0;12,78;60,03;232;-1
2021-01-30 11:30:00;8;96,83;5,36;250;2,1;0;12,77;57,84;244;-1
2021-01-30 11:45:00;11;99,96;5,1;245;1,97;0,1;12,74;42,67;242;-1
2021-01-30 12:00:00;2;100;4,78;235;1,9;0,1;12,75;57,38;240;-1
2021-01-30 12:15:00;5;100;4,74;248;1,2;0,1;12,77;59,75;240;-1
2021-01-30 12:30:00;8;100;4,83;235;1,03;0;12,84;102,45;235;-1
2021-01-30 12:45:00;11;100;4,93;265;0,93;0,1;12,8;63,92;247;-1
2021-01-30 13:00:00;2;100;4,63;248;0,9;0;12,78;59,82;237;-1
2021-01-30 13:15:00;5;100;4,63;220;0,4;0,2;12,78;43,14;230;0
2021-01-30 13:30:00;8;100;4,49;55;0,2;0,1;12,76;27,57;165;0
2021-01-30 13:45:00;11;100;4,5;175;0,27;0,1;12,76;28,92;188;0
2021-01-30 14:00:00;2;100;4,33;223;0,6;0,1;12,75;26,54;215;0
2021-01-30 14:15:00;5;100;4,19;205;0,6;0,2;12,75;26,23;216;0
2021-01-30 14:30:00;8;100;4,19;233;0,53;0,1;12,74;24,69;223;0
2021-01-30 14:45:00;11;100;3,99;200;0,7;0,2;12,73;20,39;196;0
2021-01-30 15:00:00;2;100;3,71;225;1,1;0,2;12,72;18,19;216;0
2021-01-30 15:15:00;5;100;3,63;213;0,9;0,1;12,71;16,91;214;0
2021-01-30 15:30:00;8;100;3,54;195;0,2;0,2;12,71;14,74;203;0
2021-01-30 15:45:00;11;100;3,45;173;0,27;0,1;12,69;9,49;185;0
2021-01-30 16:00:00;2;100;3,35;108;0,17;0,2;12,68;5,53;118;0
2021-01-30 16:15:00;5;100;3,37;108;0,17;0,1;12,67;3,29;105;0
2021-01-30 16:30:00;8;100;3,32;128;0,27;0,1;12,66;2,47;129;0
2021-01-30 16:45:00;11;100;3,28;103;0,53;0,2;12,65;2,22;95;0
2021-01-30 17:00:00;2;100;3,21;95;0,5;0,1;12,65;2,2;90;0
2021-01-30 17:15:00;5;100;3,11;88;0,67;0;12,64;2,22;88;0
2021-01-30 17:30:00;8;100;3,06;85;0,63;0;12,64;2,24;79;0
2021-01-30 17:45:00;11;100;2,99;68;0,6;0;12,63;2,23;69;0
2021-01-30 18:00:00;2;100;2,98;48;0,6;0;12,63;2,23;52;0
2021-01-30 18:15:00;5;100;2,96;58;0,47;0;12,63;2,24;55;0
2021-01-30 18:30:00;8;100;2,91;55;0,8;0;12,62;2,25;63;0
2021-01-30 18:45:00;11;100;2,89;48;0,77;0;12,62;2,24;52;0
2021-01-30 19:00:00;2;100;2,88;53;0,8;0;12,62;2,22;57;0
2021-01-30 19:15:00;5;100;2,88;60;0,4;0,1;12,61;2,27;63;0
2021-01-30 19:30:00;8;100;2,8;58;0,6;0;12,61;2,26;62;0
2021-01-30 19:45:00;11;100;2,43;60;1,17;0;12,61;2,29;68;0
2021-01-30 20:00:00;2;100;2,11;50;0,97;0;12,6;2,25;58;0
2021-01-30 20:15:00;5;100;1,75;75;1,4;0;12,6;2,28;48;0
2021-01-30 20:30:00;8;100;1,41;68;1,43;0,1;12,6;2,28;71;0
2021-01-30 20:45:00;11;100;0,93;68;1,83;0,1;12,6;2,31;54;0
2021-01-30 21:00:00;2;100;0,34;53;1,27;0;12,59;2,33;63;0
2021-01-30 21:15:00;5;100;0,21;55;1,6;0;12,59;2,33;56;0
2021-01-30 21:30:00;8;100;0,16;55;1,4;0;12,59;2,37;52;0
2021-01-30 21:45:00;11;100;0,11;53;1,47;0;12,58;2,43;52;0
2021-01-30 22:00:00;2;100;0,06;65;1,4;0;12,58;2,39;57;0
2021-01-30 22:15:00;5;100;0,06;40;1,2;0;12,58;2,44;54;0
2021-01-30 22:30:00;8;100;0,03;38;1,37;0;12,58;2,43;49;0
2021-01-30 22:45:00;11;100;0,04;50;1,47;0;12,57;2,44;53;0
2021-01-30 23:00:00;2;100;0,02;55;1,17;0;12,57;2,49;58;0
2021-01-30 23:15:00;5;100;0,02;68;1,63;0;12,57;2,46;55;0
2021-01-30 23:30:00;8;100;0,03;50;1,73;0;12,57;2,45;48;0
2021-01-30 23:45:00;11;100;0;58;1,3;0;12,57;2,48;57;0
2021-01-31 00:00:00;2;100;-0,03;35;1,6;0;12,56;2,51;49;0
2021-01-31 00:15:00;5;100;-0,09;58;1,33;0;12,56;2,5;56;0
2021-01-31 00:30:00;8;100;-0,12;53;1,6;0;12,56;2,49;51;0
2021-01-31 00:45:00;11;100;-0,17;55;1,7;0;12,56;2,45;58;0
2021-01-31 01:00:00;2;100;-0,21;53;1,73;0;12,56;2,5;60;0
2021-01-31 01:15:00;5;100;-0,32;48;1,47;0;12,52;2,43;57;-1
2021-01-31 01:30:00;8;100;-0,33;68;1,17;0;12,52;2,42;52;-1
2021-01-31 01:45:00;11;100;-0,38;55;1,17;0;12,51;2,45;60;-1
2021-01-31 02:00:00;2;100;-0,45;65;1,27;0;12,51;2,41;64;-1
2021-01-31 02:15:00;5;100;-0,5;70;1,23;0,1;12,51;2,4;56;-1
2021-01-31 02:30:00;8;100;-0,57;53;1,07;0;12,5;2,43;54;-1
2021-01-31 02:45:00;11;100;-0,56;63;1,27;0;12,5;2,4;57;-1
2021-01-31 03:00:00;2;100;-0,63;60;1,43;0;12,5;2,43;52;-1
2021-01-31 03:15:00;5;100;-0,65;53;1,23;0;12,5;2,43;45;-1
2021-01-31 03:30:00;8;100;-0,63;38;0,97;0;12,5;2,44;63;-1
2021-01-31 03:45:00;11;100;-0,65;20;0,8;0;12,49;2,48;53;-1
2021-01-31 04:00:00;2;100;-0,73;50;1,17;0;12,49;2,45;48;-1
2021-01-31 04:15:00;5;100;-0,71;60;0,97;0;12,49;2,49;45;-1
2021-01-31 04:30:00;8;100;-0,74;55;1;0;12,49;2,46;53;-1
2021-01-31 04:45:00;11;100;-0,79;55;1;0;12,49;2,46;63;-1
2021-01-31 05:00:00;2;100;-0,82;70;0,87;0;12,49;2,49;62;-1
2021-01-31 05:15:00;5;100;-0,78;68;1,03;0;12,49;2,48;61;-1
2021-01-31 05:30:00;8;100;-0,82;75;1,07;0;12,49;2,5;77;-1
2021-01-31 05:45:00;11;100;-0,82;18;1,13;0;12,49;2,48;55;-1
2021-01-31 06:00:00;2;100;-0,79;53;0,87;0;12,49;2,49;56;-1
2021-01-31 06:15:00;5;100;-0,74;48;1,37;0;12,48;2,51;51;-1
2021-01-31 06:30:00;8;100;-0,73;48;1,03;0;12,48;2,53;67;-1
2021-01-31 06:45:00;11;100;-0,69;75;0,8;0;12,48;2,68;77;-1
2021-01-31 07:00:00;2;100;-0,71;48;0,8;0;12,48;3,15;36;-1
2021-01-31 07:15:00;5;100;-0,68;90;0,93;0;12,48;4,07;67;-1
2021-01-31 07:30:00;8;100;-0,63;35;0,7;0;12,48;6,95;58;-1
2021-01-31 07:45:00;11;100;-0,56;78;0,77;0;12,49;11,94;56;-1
2021-01-31 08:00:00;2;100;-0,52;55;1,3;0;12,49;12,73;63;-1
2021-01-31 08:15:00;5;100;-0,54;65;0,9;0;12,49;13,98;65;-1
2021-01-31 08:30:00;8;100;-0,49;85;0,83;0;12,5;14,24;68;-1
2021-01-31 08:45:00;11;100;-0,49;95;0,57;0;12,49;15,24;80;-1
2021-01-31 09:00:00;2;100;-0,39;78;1,37;0;12,51;23,62;77;-1
2021-01-31 09:15:00;5;100;-0,38;65;1,1;0;12,52;24,82;64;-1
2021-01-31 09:30:00;8;100;-0,37;78;1;0;12,52;26,31;65;-1
2021-01-31 09:45:00;11;100;-0,35;55;0,97;0;12,52;28,05;57;-1
2021-01-31 10:00:00;2;100;-0,28;23;1;0;12,53;30,63;50;-1
2021-01-31 10:15:00;5;100;-0,26;88;0,8;0;12,55;35,8;56;-1
2021-01-31 10:30:00;8;100;-0,27;68;0,67;0;12,57;38,2;81;-1
2021-01-31 10:45:00;11;100;-0,26;108;1,1;0;12,59;42,37;94;-1
2021-01-31 11:00:00;2;100;-0,16;115;0,77;0;12,64;57,02;86;-1
2021-01-31 11:15:00;5;100;0,04;78;0,57;0;12,64;40,93;81;-1
2021-01-31 11:30:00;8;100;-0,08;98;0,63;0;12,66;51,12;94;-1
2021-01-31 11:45:00;11;100;0,1;85;0,43;0;12,67;38;78;-1
2021-01-31 12:00:00;2;100;0,17;85;0,63;0,1;12,67;35,46;71;-1
2021-01-31 12:15:00;5;100;0,17;95;0,57;0,2;12,69;42,74;99;-1
2021-01-31 12:30:00;8;100;0,22;75;0,7;0,1;12,71;55,77;79;-1
2021-01-31 12:45:00;11;100;0,35;108;0,8;0,1;12,75;77,21;93;-1
2021-01-31 13:00:00;2;100;0,4;335;0,97;0,1;12,77;84,12;187;-1
2021-01-31 13:15:00;5;100;0,49;98;0,8;0,1;12,81;77,6;114;0
2021-01-31 13:30:00;8;100;0,61;105;0,67;0,1;12,83;67,74;94;0
2021-01-31 13:45:00;11;100;0,64;78;0,63;0,1;12,82;53,76;94;0
2021-01-31 14:00:00;2;100;0,71;110;0,73;0,1;12,8;44,84;99;0
2021-01-31 14:15:00;5;100;0,69;95;0,6;0;12,77;33,76;95;0
2021-01-31 14:30:00;8;100;0,74;75;0,7;0;12,76;35,94;76;0
2021-01-31 14:45:00;11;100;0,75;115;0,57;0;12,75;31,98;81;0
2021-01-31 15:00:00;2;100;0,72;48;0,6;0;12,74;24,68;64;0
2021-01-31 15:15:00;5;100;0,65;95;1,07;0;12,72;21,53;83;0
2021-01-31 15:30:00;8;100;0,58;38;0,73;0;12,7;13,1;62;0
2021-01-31 15:45:00;11;100;0,49;105;0,73;0;12,67;6,44;101;0
2021-01-31 16:00:00;2;100;0,4;75;1,23;0;12,65;4,02;93;0
2021-01-31 16:15:00;5;100;0,34;108;1,27;0;12,64;3,12;92;0
2021-01-31 16:30:00;8;100;0,31;95;1,3;0;12,63;2,69;91;0
2021-01-31 16:45:00;11;100;0,24;98;1,03;0;12,63;2,53;96;0
2021-01-31 17:00:00;2;100;0,25;88;0,9;0;12,62;2,51;95;0
2021-01-31 17:15:00;5;100;0,26;103;1,27;0;12,61;2,47;96;0
2021-01-31 17:30:00;8;100;0,26;95;1,37;0;12,61;2,49;100;0
2021-01-31 17:45:00;11;100;0,29;105;1,23;0;12,6;2,47;107;0
2021-01-31 18:00:00;2;100;0,27;98;1,27;0;12,6;2,52;96;0
2021-01-31 18:15:00;5;100;0,25;108;1,43;0;12,59;2,52;101;0
2021-01-31 18:30:00;8;100;0,25;103;1,03;0;12,59;2,51;111;0
2021-01-31 18:45:00;11;100;0,29;128;1,5;0;12,58;2,5;123;0
2021-01-31 19:00:00;2;100;0,31;98;1,43;0;12,58;2,5;117;0
2021-01-31 19:15:00;5;100;0,33;115;1,33;0;12,57;2,52;124;0
2021-01-31 19:30:00;8;100;0,35;115;1,4;0;12,57;2,53;118;0
2021-01-31 19:45:00;11;100;0,35;108;1,33;0,1;12,57;2,57;118;0
2021-01-31 20:00:00;2;100;0,4;120;1,4;0;12,56;2,51;119;0
2021-01-31 20:15:00;5;100;0,47;105;1,43;0;12,56;2,51;102;0
2021-01-31 20:30:00;8;100;0,48;138;1,67;0;12,56;2,51;124;0
2021-01-31 20:45:00;11;100;0,5;120;1,63;0;12,56;2,53;110;0
2021-01-31 21:00:00;2;100;0,53;105;1,67;0;12,55;2,55;112;0
2021-01-31 21:15:00;5;100;0,54;115;1,27;0;12,55;2,52;108;0
2021-01-31 21:30:00;8;100;0,5;110;1,63;0;12,55;2,51;106;0
2021-01-31 21:45:00;11;100;0,64;110;1,37;0;12,55;2,52;104;0
2021-01-31 22:00:00;2;100;0,68;110;1,8;0;12,54;2,51;94;0
2021-01-31 22:15:00;5;100;0,76;103;1,43;0;12,54;2,52;103;0
2021-01-31 22:30:00;8;100;0,86;93;1,13;0;12,54;2,53;95;0
2021-01-31 22:45:00;11;100;0,95;105;1,6;0;12,54;2,52;104;0
2021-01-31 23:00:00;2;100;1,05;88;1,43;0;12,54;2,53;101;0
2021-01-31 23:15:00;5;100;1,09;95;1,5;0;12,53;2,55;103;0
2021-01-31 23:30:00;8;100;1,12;110;1,27;0;12,53;2,53;104;0
2021-01-31 23:45:00;11;100;1,07;118;1,3;0;12,53;2,5;109;0
2021-02-01 00:00:00;2;100;1,08;113;1,27;0;12,53;2,53;106;0
2021-02-01 00:15:00;5;100;1,1;140;1,13;0;12,53;2,51;134;0
2021-02-01 00:30:00;8;100;1,08;103;1,5;0;12,53;2,49;114;0
2021-02-01 00:45:00;11;100;0,97;103;1,5;0;12,53;2,52;103;0
2021-02-01 01:00:00;2;100;0,97;108;1,27;0;12,53;2,51;101;0
2021-02-01 01:15:00;5;100;1,04;110;1,63;0;12,49;2,43;103;-1
2021-02-01 01:30:00;8;100;1,19;108;1,3;0;12,49;2,44;110;-1
2021-02-01 01:45:00;11;100;1,19;113;1,4;0;12,48;2,44;116;-1
2021-02-01 02:00:00;2;100;1,3;133;1,3;0;12,48;2,42;126;-1
2021-02-01 02:15:00;5;100;1,53;120;1,2;0;12,48;2,36;133;-1
2021-02-01 02:30:00;8;100;1,68;133;1,17;0;12,48;2,36;134;-1
2021-02-01 02:45:00;11;100;1,77;133;1,43;0;12,48;2,37;120;-1
2021-02-01 03:00:00;2;100;1,82;120;1,17;0;12,48;2,38;115;-1
2021-02-01 03:15:00;5;100;1,92;110;1,23;0;12,48;2,37;125;-1
2021-02-01 03:30:00;8;100;2,1;103;1,43;0;12,48;2,35;113;-1
2021-02-01 03:45:00;11;100;2,13;115;1,43;0;12,47;2,32;121;-1
2021-02-01 04:00:00;2;100;2,18;140;1,03;0;12,48;2,35;124;-1
2021-02-01 04:15:00;5;100;2,22;133;1,33;0;12,47;2,3;134;-1
2021-02-01 04:30:00;8;100;2,18;108;1;0,1;12,47;2,27;109;-1
2021-02-01 04:45:00;11;100;2,13;88;1,07;0;12,47;2,3;106;-1
2021-02-01 05:00:00;2;100;2,07;110;1,27;0;12,47;2,29;113;-1
2021-02-01 05:15:00;5;100;2,06;138;1,5;0,1;12,47;2,31;133;-1
2021-02-01 05:30:00;8;100;2,08;115;0,97;0;12,47;2,31;128;-1
2021-02-01 05:45:00;11;100;2,17;140;1,1;0;12,47;2,3;132;-1
2021-02-01 06:00:00;2;100;2,18;130;1,27;0,1;12,47;2,28;128;-1
2021-02-01 06:15:00;5;100;2,24;150;1,17;0,1;12,47;2,28;146;-1
2021-02-01 06:30:00;8;100;2,53;193;1,13;0;12,47;2,36;164;-1
2021-02-01 06:45:00;11;100;2,81;248;1,03;0;12,47;2,76;177;-1
2021-02-01 07:00:00;2;100;2,85;170;0,8;0,1;12,47;9,7;140;-1
2021-02-01 07:15:00;5;100;2,77;150;1,27;0,1;12,49;22,61;137;-1
2021-02-01 07:30:00;8;100;3,05;160;1;0;12,5;22,43;174;-1
2021-02-01 07:45:00;11;100;3,15;150;0,97;0,1;12,49;12,9;164;-1
2021-02-01 08:00:00;2;100;2,91;133;1,4;0,1;12,51;29,72;145;-1
2021-02-01 08:15:00;5;100;2,98;158;1,17;0;12,52;29,09;142;-1
2021-02-01 08:30:00;8;100;3,09;150;1,13;0;12,53;33,6;146;-1
2021-02-01 08:45:00;11;100;3,31;148;1,23;0,1;12,57;52,03;166;-1
2021-02-01 09:00:00;2;100;3,4;190;1,13;0;12,55;25,26;169;-1
2021-02-01 09:15:00;5;100;3,39;190;1,03;0,2;12,53;27,2;187;-1
2021-02-01 09:30:00;8;100;3,64;160;1,1;0,2;12,59;62,42;168;-1
2021-02-01 09:45:00;11;100;3,9;178;0,97;0,1;12,63;72,78;190;-1
2021-02-01 10:00:00;2;100;4,07;178;1,03;0,1;12,65;57,91;176;-1
2021-02-01 10:15:00;5;100;4,16;198;1,67;0,1;12,66;62,18;187;-1
2021-02-01 10:30:00;8;100;4,3;178;1,3;0;12,67;70,98;180;-1
2021-02-01 10:45:00;11;100;4,44;178;0,9;0;12,67;57,35;198;-1
2021-02-01 11:00:00;2;100;4,37;168;1,3;0;12,66;46,51;190;-1
2021-02-01 11:15:00;5;100;4,36;228;1,03;0,1;12,64;40,46;200;-1
2021-02-01 11:30:00;8;100;4,38;208;1,2;0,1;12,62;31,79;227;-1
2021-02-01 11:45:00;11;100;4,36;213;1,17;0,2;12,61;25,55;194;-1
2021-02-01 12:00:00;2;100;4,4;215;1,57;0,5;12,59;23,42;214;-1
2021-02-01 12:15:00;5;100;4,47;223;1,67;0,5;12,57;21,73;226;-1
2021-02-01 12:30:00;8;100;4,63;223;1,2;0,5;12,6;50,05;220;-1
2021-02-01 12:45:00;11;100;4,92;213;1,4;0,1;12,62;56,56;224;-1
2021-02-01 13:00:00;2;100;5,13;220;1,23;0,1;12,64;57,9;214;-1
2021-02-01 13:15:00;5;100;5,18;223;1,57;0,1;12,66;46,9;216;0
2021-02-01 13:30:00;8;100;5,18;225;1,67;0,1;12,67;41,01;224;0
2021-02-01 13:45:00;11;100;5,28;225;1,6;0,2;12,66;31,43;226;0
2021-02-01 14:00:00;2;100;5,4;215;1,4;0;12,68;41,87;221;0
2021-02-01 14:15:00;5;100;5,43;228;1,53;0,1;12,66;26,05;226;0
2021-02-01 14:30:00;8;100;5,5;228;1,57;0,2;12,65;18,84;222;0
2021-02-01 14:45:00;11;100;5,58;225;1,43;0,2;12,64;16,22;232;0
2021-02-01 15:00:00;2;100;5,7;238;1,7;0;12,63;12,15;234;0
2021-02-01 15:15:00;5;100;5,74;235;1,67;0,1;12,61;8,08;234;0
2021-02-01 15:30:00;8;100;5,81;230;1,57;0,1;12,6;8,17;232;0
2021-02-01 15:45:00;11;100;5,87;228;1,67;0,3;12,6;8,95;229;0
2021-02-01 16:00:00;2;100;5,88;235;2,4;0;12,59;3,09;229;0
2021-02-01 16:15:00;5;100;5,97;243;2;0;12,58;2,55;237;0
2021-02-01 16:30:00;8;100;5,99;248;1,67;0,1;12,58;2,32;254;0
2021-02-01 16:45:00;11;100;6,08;238;1,8;0;12,57;2,15;245;0
2021-02-01 17:00:00;2;100;6,08;233;2,03;0;12,57;2,09;243;0
2021-02-01 17:15:00;5;100;6,07;245;1,7;0;12,57;2,06;244;0
2021-02-01 17:30:00;8;100;6,1;248;1,53;0;12,56;2,12;252;0
2021-02-01 17:45:00;11;100;6,12;230;1,73;0;12,56;2,09;248;0
2021-02-01 18:00:00;2;100;6,12;253;1,5;0;12,56;2,09;253;0
2021-02-01 18:15:00;5;100;6,07;248;1,33;0,1;12,55;2,08;245;0
2021-02-01 18:30:00;8;100;6,11;235;1,47;0;12,55;2,07;233;0
2021-02-01 18:45:00;11;100;6,13;225;1,33;0;12,55;2,1;239;0
2021-02-01 19:00:00;2;100;6,09;228;2,23;0,2;12,55;2,11;229;0
2021-02-01 19:15:00;5;100;6,04;248;2,07;0,7;12,54;2,09;249;0
2021-02-01 19:30:00;8;100;5,78;235;1,83;0,1;12,54;2,08;237;0
2021-02-01 19:45:00;11;100;5,61;253;1,7;0;12,54;2,06;246;0
2021-02-01 20:00:00;2;100;5,49;228;1,9;0,1;12,54;2,07;234;0
2021-02-01 20:15:00;5;100;5,47;253;1,97;0;12,54;2,09;246;0
2021-02-01 20:30:00;8;100;5,41;243;1,67;0,1;12,54;2,09;235;0
2021-02-01 20:45:00;11;100;5,38;238;1,7;0;12,54;2,13;239;0
2021-02-01 21:00:00;2;100;5,4;238;1,5;0,1;12,54;2,11;238;0
2021-02-01 21:15:00;5;100;5,49;240;1,9;0;12,53;2,12;241;0
2021-02-01 21:30:00;8;100;5,61;230;1,83;0;12,53;2,11;248;0
2021-02-01 21:45:00;11;100;5,6;250;1,2;0;12,53;2,12;244;0
2021-02-01 22:00:00;2;100;5,65;235;1,67;0,1;12,53;2,08;250;0
2021-02-01 22:15:00;5;100;5,64;248;1,57;0,2;12,53;2,11;244;0
2021-02-01 22:30:00;8;100;5,68;255;2;0,4;12,53;2,07;240;0
2021-02-01 22:45:00;11;100;5,6;245;2,2;0,2;12,53;2,13;238;0
2021-02-01 23:00:00;2;100;5,5;255;2,07;0,1;12,53;2,11;257;0
2021-02-01 23:15:00;5;100;5,49;248;2,1;0,1;12,53;2,08;246;0
2021-02-01 23:30:00;8;100;5,47;228;2,23;0;12,53;2,09;234;0
2021-02-01 23:45:00;11;100;5,2;255;1,8;0;12,53;2,1;248;0
2021-02-02 00:00:00;2;100;4,95;228;1,6;0;12,53;2,13;251;0
2021-02-02 00:15:00;5;100;4,53;248;1,8;0;12,53;2,14;251;0
2021-02-02 00:30:00;8;100;4,31;260;2,2;0;12,53;2,17;257;0
2021-02-02 00:45:00;11;100;4,2;248;1,87;0;12,52;2,17;250;0
2021-02-02 01:00:00;2;100;4,16;258;2,37;0;12,52;2,17;250;0
2021-02-02 01:15:00;5;100;3,93;260;3,8;0;12,49;2,13;258;-1
2021-02-02 01:30:00;8;100;3,82;243;2,43;0;12,49;2,14;242;-1
2021-02-02 01:45:00;11;100;3,82;235;2,03;0;12,48;2,12;232;-1
2021-02-02 02:00:00;2;100;3,79;245;1,83;0;12,48;2,12;239;-1
2021-02-02 02:15:00;5;100;3,77;248;2,03;0;12,48;2,13;252;-1
2021-02-02 02:30:00;8;100;3,69;248;1,9;0;12,48;2,12;244;-1
2021-02-02 02:45:00;11;100;3,59;248;1,67;0;12,48;2,14;251;-1
2021-02-02 03:00:00;2;100;3,54;235;1,53;0;12,48;2,18;245;-1
2021-02-02 03:15:00;5;100;3,52;243;1,77;0;12,48;2,14;240;-1
2021-02-02 03:30:00;8;100;3,49;255;1,73;0;12,47;2,12;242;-1
2021-02-02 03:45:00;11;100;3,44;240;1,23;0;12,47;2,11;234;-1
2021-02-02 04:00:00;2;100;3,41;235;1,47;0;12,47;2,14;233;-1
2021-02-02 04:15:00;5;100;3,44;218;1,6;0;12,47;2,16;228;-1
2021-02-02 04:30:00;8;100;3,46;233;1,57;0;12,47;2,14;229;-1
2021-02-02 04:45:00;11;100;3,48;230;1,83;0;12,47;2,14;229;-1
2021-02-02 05:00:00;2;100;3,45;230;2,1;0;12,47;2,15;233;-1
2021-02-02 05:15:00;5;100;3,45;243;1,87;0;12,47;2,17;239;-1
2021-02-02 05:30:00;8;100;3,48;243;1,7;0;12,47;2,16;235;-1
2021-02-02 05:45:00;11;100;3,54;245;1,43;0;12,46;2,14;236;-1
2021-02-02 06:00:00;2;100;3,56;235;1,33;0;12,47;2,12;234;-1
2021-02-02 06:15:00;5;100;3,61;228;1,33;0;12,46;2,15;225;-1
2021-02-02 06:30:00;8;100;3,67;228;1,57;0;12,46;2,19;225;-1
2021-02-02 06:45:00;11;100;3,61;220;1,53;0;12,46;2,77;220;-1
2021-02-02 07:00:00;2;100;3,71;225;1,17;0;12,46;7,28;223;-1
