Datum;CycleCounter;Hygro_S3_r.Feuchte;Hygro_S3_Temperatur;Windrichtung;Windgeschwindigkeit;Niederschlag;SP_Lite2_Pyranometer;Akku-Spannung;Windrichtung_mittel;Steuerung_MC55i
2021-03-08 01:55:00;55;88,86;-3,88;345;0,7;0;3;12,95;345;0
2021-03-08 02:00:00;0;89,27;-3,93;275;0,1;0;3;12,93;275;0
2021-03-08 02:05:00;5;89,98;-3,99;255;0,5;0;3;12,94;255;0
2021-03-08 02:10:00;10;89,84;-4,02;348;0,2;0;3;12,94;348;0
2021-03-08 02:15:00;15;91,04;-4,03;113;0,9;0;3;12,94;113;0
2021-03-08 02:20:00;20;90,78;-3,97;20;0;0;3;12,94;20;0
2021-03-08 02:25:00;25;90,49;-4,09;323;0;0;3;12,94;323;0
2021-03-08 02:30:00;30;89,67;-4,14;3;0,3;0;3;12,93;3;0
2021-03-08 02:35:00;35;89,79;-4,21;20;0;0;3;12,93;20;0
2021-03-08 02:40:00;40;90,54;-4,28;13;0;0;3;12,93;13;0
2021-03-08 02:45:00;45;91,39;-4,28;328;0,1;0;3;12,93;328;0
2021-03-08 02:50:00;50;91,73;-4,29;115;0,2;0;3;12,93;115;0
2021-03-08 02:55:00;55;92,51;-4,31;338;0;0;3;12,93;338;0
2021-03-08 03:00:00;0;92,7;-4,31;245;0,2;0;3;12,91;245;0
2021-03-08 03:05:00;5;91,7;-4,29;3;0,2;0;3;12,92;3;0
2021-03-08 03:10:00;10;92,23;-4,31;328;0,3;0;3;12,92;328;0
2021-03-08 03:15:00;15;92,28;-4,21;3;0,4;0;3;12,92;3;0
2021-03-08 03:20:00;20;91,5;-4,25;5;0,5;0;3;12,92;5;0
2021-03-08 03:25:00;25;91,94;-4,25;328;0,6;0;3;12,92;328;0
2021-03-08 03:30:00;30;92,58;-4,23;3;0,2;0;3;12,92;3;0
2021-03-08 03:35:00;35;92,65;-4,34;23;0,4;0;3;12,91;23;0
2021-03-08 03:40:00;40;92,59;-4,37;3;0;0;3;12,91;3;0
2021-03-08 03:45:00;45;92,92;-4,41;355;0,4;0;3;12,91;355;0
2021-03-08 03:50:00;50;93,3;-4,51;348;0;0;3;12,91;348;0
2021-03-08 03:55:00;55;93,77;-4,25;355;0,4;0;3;12,91;355;0
2021-03-08 04:00:00;0;92,9;-4,38;330;0,5;0;3;12,89;330;0
2021-03-08 04:05:00;5;93,35;-4,47;243;0,3;0;3;12,9;243;0
2021-03-08 04:10:00;10;93,72;-4,48;335;0;0;3;12,9;335;0
2021-03-08 04:15:00;15;93,33;-4,51;333;0,4;0;3;12,9;333;0
2021-03-08 04:20:00;20;93,52;-4,58;35;0,8;0;3;12,9;35;0
2021-03-08 04:25:00;25;94,22;-4,66;338;0,6;0;3;12,9;338;0
2021-03-08 04:30:00;30;94,51;-4,7;348;1,1;0;3;12,9;348;0
2021-03-08 04:35:00;35;94,13;-4,71;253;0,2;0;3;12,9;253;0
2021-03-08 04:40:00;40;94,17;-4,75;350;0,9;0;3;12,9;350;0
2021-03-08 04:45:00;45;95,02;-4,69;338;0,3;0;3;12,89;338;0
2021-03-08 04:50:00;50;94,91;-4,78;355;0,1;0;3;12,89;355;0
2021-03-08 04:55:00;55;95,07;-4,78;265;0,3;0;3;12,89;265;0
2021-03-08 05:00:00;0;95,3;-4,7;258;0,1;0;3;12,87;258;0
2021-03-08 05:05:00;5;95,24;-4,69;323;0,3;0;3;12,89;323;0
2021-03-08 05:10:00;10;94,91;-4,53;258;0;0;3;12,89;258;0
2021-03-08 05:15:00;15;94,98;-4,5;325;0,3;0;3;12,89;325;0
2021-03-08 05:20:00;20;94,94;-4,42;275;0,4;0;3;12,88;275;0
2021-03-08 05:25:00;25;95,31;-4,56;333;0;0;3;12,88;333;0
2021-03-08 05:30:00;30;95,6;-4,63;248;0,4;0;3;12,88;248;0
2021-03-08 05:35:00;35;95,81;-4,63;258;0,3;0;4;12,88;258;0
2021-03-08 05:40:00;40;96,58;-4,69;8;0,6;0;4;12,88;8;0
2021-03-08 05:45:00;45;96,95;-4,67;258;0,4;0;5;12,88;258;0
2021-03-08 05:50:00;50;97,8;-4,74;245;0,3;0;7;12,88;245;0
2021-03-08 05:55:00;55;98,19;-4,57;345;0,3;0;9;12,89;345;0
2021-03-08 06:00:00;0;98,03;-4,67;35;0,7;0;11;12,88;35;0
2021-03-08 06:05:00;5;98,63;-4,64;333;0,6;0;13;12,9;333;0
2021-03-08 06:10:00;10;98,6;-4,49;350;0,4;0;16;12,91;350;0
2021-03-08 06:15:00;15;98,85;-4,37;340;0,9;0;19;12,92;340;0
2021-03-08 06:20:00;20;98,68;-4,31;18;0,2;0;21;12,93;18;0
2021-03-08 06:25:00;25;98,91;-4,21;23;0,5;0;23;12,95;23;0
2021-03-08 06:30:00;30;98,11;-4,08;253;0;0;25;12,96;253;0
2021-03-08 06:35:00;35;97,11;-3,97;108;0,6;0;27;12,97;108;0
2021-03-08 06:40:00;40;97,22;-3,87;268;0;0;30;12,99;268;0
2021-03-08 06:45:00;45;96,97;-3,82;28;0;0;33;13,01;28;0
2021-03-08 06:50:00;50;96,33;-3,5;333;0,2;0;35;13,03;333;0
2021-03-08 06:55:00;55;95,67;-3,49;255;1,1;0;36;13,05;255;0
2021-03-08 07:00:00;0;94,27;-3,29;30;0,6;0;37;13,03;30;-1
2021-03-08 07:05:00;5;94,13;-3,07;255;0,1;0;38;13,05;255;-1
2021-03-08 07:10:00;10;93,02;-2,88;15;0,9;0;40;13,07;15;-1
2021-03-08 07:15:00;15;91,26;-2,54;258;0,2;0;44;13,08;258;-1
2021-03-08 07:20:00;20;90,15;-2,37;260;0,1;0;42;13,09;260;-1
2021-03-08 07:25:00;25;91,3;-2,37;350;0,2;0;93;13,13;350;-1
2021-03-08 07:30:00;30;89,59;-1,95;33;1,6;0;141;14,3;33;-1
2021-03-08 07:35:00;35;86,52;-1,5;335;0,5;0;144;15,03;335;-1
2021-03-08 07:40:00;40;83,69;-1,02;35;1,3;0;235;14,99;35;-1
2021-03-08 07:45:00;45;79,85;-0,46;38;0,9;0;179;14,22;38;-1
2021-03-08 07:50:00;50;81,69;-0,4;115;1,6;0;206;14,98;115;-1
2021-03-08 07:55:00;55;80,36;-0,19;103;2,3;0;287;14,98;103;-1
2021-03-08 08:00:00;0;77,75;0,21;108;1,6;0;301;14,94;108;-1
2021-03-08 08:05:00;5;75,95;0,37;113;2,1;0;324;14,95;113;-1
2021-03-08 08:10:00;10;75,21;0,37;243;0,5;0;335;14,94;243;-1
2021-03-08 08:15:00;15;74,57;0,7;108;1,1;0;331;14,91;108;-1
2021-03-08 08:20:00;20;73,73;0,84;10;0;0;352;14,89;10;-1
2021-03-08 08:25:00;25;73,32;1,29;85;1,5;0;367;14,89;85;-1
2021-03-08 08:30:00;30;73,51;0,69;88;1,5;0;380;14,89;88;-1
2021-03-08 08:35:00;35;71,18;1,03;103;0,6;0;390;14,86;103;-1
2021-03-08 08:40:00;40;73,08;1,08;263;0,2;0;407;14,87;263;-1
2021-03-08 08:45:00;45;67,76;1,24;105;0,6;0;419;14,84;105;-1
2021-03-08 08:50:00;50;68,47;1,32;325;0,8;0;429;14,83;325;-1
2021-03-08 08:55:00;55;67,81;1,77;8;0,7;0;442;14,8;8;-1
2021-03-08 09:00:00;0;65,78;1,59;255;0,9;0;455;14,82;255;-1
2021-03-08 09:05:00;5;67,11;2,18;268;0,9;0;451;14,79;268;-1
2021-03-08 09:10:00;10;64,25;2,04;358;3;0;473;14,79;358;-1
2021-03-08 09:15:00;15;63,45;2,13;335;1,1;0;484;14,36;335;-1
2021-03-08 09:20:00;20;63,64;2,39;33;1,5;0;494;14,35;33;-1
2021-03-08 09:25:00;25;61,76;2,14;95;2,4;0;503;14,33;95;-1
2021-03-08 09:30:00;30;64,13;2,16;13;1;0;517;14,33;13;-1
2021-03-08 09:35:00;35;63,11;2,43;105;0,5;0;523;14,33;105;-1
2021-03-08 09:40:00;40;61,88;2,9;110;0,5;0;532;14,33;110;-1
2021-03-08 09:45:00;45;62,18;2,9;348;0,4;0;492;14,31;348;-1
2021-03-08 09:50:00;50;61,55;2,97;270;1,8;0;560;14,31;270;-1
2021-03-08 09:55:00;55;60,7;2,91;115;0,1;0;555;14,3;115;-1
2021-03-08 10:00:00;0;63,22;3,31;0;1,1;0;569;14,31;0;-1
2021-03-08 10:05:00;5;60,35;3,01;30;1,8;0;572;14,27;30;-1
2021-03-08 10:10:00;10;59,96;2,97;273;0,6;0;578;14,28;273;-1
2021-03-08 10:15:00;15;60,32;3,36;28;1,7;0;583;14,28;28;-1
2021-03-08 10:20:00;20;59,12;3,59;13;1;0;604;14,28;13;-1
2021-03-08 10:25:00;25;57,08;3,53;90;0,8;0;635;14,26;90;-1
2021-03-08 10:30:00;30;56,04;3,99;93;1,1;0;629;14,24;93;-1
2021-03-08 10:35:00;35;56,78;4,09;95;2,7;0;618;14,25;95;-1
2021-03-08 10:40:00;40;55,82;4,38;273;1,2;0;636;14,24;273;-1
2021-03-08 10:45:00;45;55,83;3,89;83;1,1;0;661;14,22;83;-1
2021-03-08 10:50:00;50;60,49;3,37;0;1,4;0;276;14,21;0;-1
2021-03-08 10:55:00;55;58,16;3,76;260;0,8;0;721;14,23;260;-1
2021-03-08 11:00:00;0;56,79;4,3;108;1,5;0;222;14,22;108;-1
2021-03-08 11:05:00;5;58,13;3,49;28;0,7;0;267;14,22;28;-1
2021-03-08 11:10:00;10;56,35;3,98;358;1,5;0;271;14,23;358;-1
2021-03-08 11:15:00;15;60,75;3,73;108;0,7;0;262;14,22;108;-1
2021-03-08 11:20:00;20;57,57;3,71;105;0,6;0;259;14,22;105;-1
2021-03-08 11:25:00;25;59,27;3,59;83;1,1;0;244;14,22;83;-1
2021-03-08 11:30:00;30;60,81;3,39;95;0,7;0;257;14,21;95;-1
2021-03-08 11:35:00;35;55,15;4,23;350;1,2;0;532;14,22;350;-1
2021-03-08 11:40:00;40;54,52;4,52;115;0,7;0;713;14,22;115;-1
2021-03-08 11:45:00;45;53,63;4,68;23;1;0;714;14,22;23;-1
2021-03-08 11:50:00;50;52,74;5,02;340;0,5;0;700;14,2;340;-1
2021-03-08 11:55:00;55;51,78;5,42;88;3,3;0;328;14,22;88;-1
2021-03-08 12:00:00;0;51,61;4,77;95;1,9;0;681;14,21;95;-1
2021-03-08 12:05:00;5;52,05;4,81;3;1,5;0;616;14,22;3;-1
2021-03-08 12:10:00;10;53,77;5,08;88;3,2;0;697;14,22;88;-1
2021-03-08 12:15:00;15;52,79;5,04;0;2,3;0;308;14,18;0;-1
2021-03-08 12:20:00;20;53,74;5,1;110;2,3;0;203;14,18;110;-1
2021-03-08 12:25:00;25;53,67;4,75;120;1,3;0;773;14,18;120;-1
2021-03-08 12:30:00;30;50,61;5,63;345;2,8;0;759;14,19;345;-1
2021-03-08 12:35:00;35;52,2;5,44;348;2,9;0;647;14,18;348;-1
2021-03-08 12:40:00;40;51,9;5,14;323;0,2;0;679;14,19;323;-1
2021-03-08 12:45:00;45;53,36;4,73;83;0,2;0;207;14,19;83;-1
2021-03-08 12:50:00;50;54,42;4,55;108;1;0;362;14,19;108;-1
2021-03-08 12:55:00;55;55,32;4,58;268;0,3;0;284;14,19;268;-1
2021-03-08 13:00:00;0;55,98;4,89;85;1,7;0;277;14,17;85;-1
2021-03-08 13:05:00;5;57,84;4,96;108;0,7;0;292;14,19;108;-1
2021-03-08 13:10:00;10;54,38;4,76;335;0,4;0;280;14,18;335;-1
2021-03-08 13:15:00;15;56,54;4,93;120;0,2;0;278;14,17;120;-1
2021-03-08 13:20:00;20;55,44;4,84;35;0,8;0;468;14,22;35;-1
2021-03-08 13:25:00;25;56,79;5;98;1,9;0;396;14,21;98;-1
2021-03-08 13:30:00;30;52,25;4,92;333;1,1;0;317;14,22;333;-1
2021-03-08 13:35:00;35;53,34;5,02;5;1,5;0;246;14,22;5;-1
2021-03-08 13:40:00;40;53,99;4,88;88;1;0;191;14,21;88;-1
2021-03-08 13:45:00;45;55,06;4,59;90;0,9;0;173;14,22;90;-1
2021-03-08 13:50:00;50;55,27;4,57;110;1,9;0;166;14,21;110;-1
2021-03-08 13:55:00;55;54,69;4,38;118;1;0;164;14,21;118;-1
2021-03-08 14:00:00;0;55,14;4,4;328;0,4;0;156;14,19;328;-1
2021-03-08 14:05:00;5;55,1;4,57;95;2;0;172;14,21;95;-1
2021-03-08 14:10:00;10;53,13;4,59;335;0,5;0;170;14,22;335;-1
2021-03-08 14:15:00;15;54,17;4,68;30;0,5;0;180;14,21;30;-1
2021-03-08 14:20:00;20;54,6;4,58;83;1,3;0;183;14,21;83;-1
2021-03-08 14:25:00;25;54,12;4,68;113;0,6;0;191;14,24;113;-1
2021-03-08 14:30:00;30;53,87;4,63;85;0,7;0;163;14,24;85;-1
2021-03-08 14:35:00;35;56,35;4,66;38;1,9;0;142;14,24;38;-1
2021-03-08 14:40:00;40;53,44;4,44;103;1,1;0;122;14,23;103;-1
2021-03-08 14:45:00;45;56,15;4,43;20;2,5;0;108;14,24;20;-1
2021-03-08 14:50:00;50;58,1;4,37;38;0,9;0;98;14,17;38;-1
2021-03-08 14:55:00;55;54,95;4,24;100;0,8;0;97;14,16;100;-1
2021-03-08 15:00:00;0;58,48;4,17;118;0,7;0;98;14,16;118;-1
2021-03-08 15:05:00;5;56,27;4,12;105;1,3;0;99;14,21;105;-1
2021-03-08 15:10:00;10;55,67;4,15;3;1,9;0;102;14,23;3;-1
2021-03-08 15:15:00;15;57,7;4,13;20;0,5;0;100;14,23;20;-1
2021-03-08 15:20:00;20;56,98;4,1;120;0,8;0;100;14,25;120;-1
2021-03-08 15:25:00;25;57,93;4,13;30;0,1;0;97;14,24;30;-1
2021-03-08 15:30:00;30;56,36;4,08;98;0,9;0;98;14,24;98;-1
2021-03-08 15:35:00;35;57,41;4,12;0;0;0;100;14,26;0;-1
2021-03-08 15:40:00;40;55,3;4,2;0;0,4;0;92;14,27;0;-1
2021-03-08 15:45:00;45;54,3;4,14;103;1,1;0;72;14,19;103;-1
2021-03-08 15:50:00;50;57,47;4,06;15;0,6;0;66;14,08;15;-1
2021-03-08 15:55:00;55;56,95;3,99;8;2,1;0;53;13,66;8;-1
2021-03-08 16:00:00;0;57,24;3,86;88;1,1;0;39;13,53;88;-1
2021-03-08 16:05:00;5;59,16;3,71;10;1,1;0;32;13,5;10;-1
2021-03-08 16:10:00;10;59,85;3,66;3;0;0;31;13,47;3;-1
2021-03-08 16:15:00;15;63,18;3,55;33;0,7;0;31;13,46;33;-1
2021-03-08 16:20:00;20;61,8;3,45;98;0;0;28;13,44;98;-1
2021-03-08 16:25:00;25;61,54;3,32;88;1;0;27;13,42;88;-1
2021-03-08 16:30:00;30;63,06;3,29;83;0,5;0;25;13,41;83;-1
2021-03-08 16:35:00;35;60,14;3,25;85;0,6;0;23;13,39;85;-1
2021-03-08 16:40:00;40;64,76;3,16;120;0,7;0;21;13,37;120;-1
2021-03-08 16:45:00;45;62,47;3,13;15;1,1;0;18;13,36;15;-1
2021-03-08 16:50:00;50;67,73;2,97;355;0,5;0;16;13,34;355;-1
2021-03-08 16:55:00;55;68,87;2,87;8;0,1;0;14;13,32;8;-1
2021-03-08 17:00:00;0;70,88;2,78;253;0,1;0;11;13,29;253;-1
2021-03-08 17:05:00;5;72,14;2,71;118;0,3;0;10;13,31;118;0
2021-03-08 17:10:00;10;72,9;2,59;23;0,4;0;8;13,3;23;0
2021-03-08 17:15:00;15;74,23;2,52;345;1,4;0;6;13,29;345;0
2021-03-08 17:20:00;20;74,59;2,43;355;0,2;0;5;13,28;355;0
2021-03-08 17:25:00;25;74,91;2,28;333;0,6;0;5;13,28;333;0
2021-03-08 17:30:00;30;76,09;2,22;18;0;0;4;13,27;18;0
2021-03-08 17:35:00;35;76,28;2,11;255;1,2;0;3;13,26;255;0
2021-03-08 17:40:00;40;76,62;1,99;115;0,7;0;3;13,25;115;0
2021-03-08 17:45:00;45;76,84;1,9;15;0,7;0;3;13,25;15;0
2021-03-08 17:50:00;50;77,98;1,77;83;0,1;0;3;13,24;83;0
2021-03-08 17:55:00;55;78,76;1,66;15;0,6;0;3;13,24;15;0
2021-03-08 18:00:00;0;79,02;1,57;18;0,1;0;3;13,22;18;0
2021-03-08 18:05:00;5;79,53;1,5;28;0;0;3;13,23;28;0
2021-03-08 18:10:00;10;80;1,47;105;0,7;0;3;13,22;105;0
2021-03-08 18:15:00;15;80,44;1,3;20;0,3;0;3;13,22;20;0
2021-03-08 18:20:00;20;81,66;1,15;20;0,4;0;3;13,21;20;0
2021-03-08 18:25:00;25;81,79;1,25;8;0;0;3;13,21;8;0
2021-03-08 18:30:00;30;80,99;1,32;8;0,1;0;3;13,2;8;0
2021-03-08 18:35:00;35;81,6;1,2;23;0,3;0;3;13,2;23;0
2021-03-08 18:40:00;40;82,51;1,17;88;0;0;3;13,19;88;0
2021-03-08 18:45:00;45;83,16;1,08;85;0,5;0;3;13,19;85;0
2021-03-08 18:50:00;50;84,63;0,96;115;0;0;3;13,18;115;0
2021-03-08 18:55:00;55;84,83;0,88;93;0,6;0;3;13,18;93;0
2021-03-08 19:00:00;0;85,11;0,84;93;0,5;0;3;13,16;93;0
2021-03-08 19:05:00;5;85,31;0,89;95;0,4;0;3;13,17;95;0
2021-03-08 19:10:00;10;85,36;0,79;105;0,6;0;3;13,17;105;0
2021-03-08 19:15:00;15;85,57;0,67;13;0,1;0;3;13,16;13;0
2021-03-08 19:20:00;20;86,25;0,55;28;0;0;3;13,16;28;0
2021-03-08 19:25:00;25;87,2;0,42;358;0;0;3;13,16;358;0
2021-03-08 19:30:00;30;87,56;0,28;18;0,4;0;3;13,15;18;0
2021-03-08 19:35:00;35;87,47;0,21;28;0;0;3;13,15;28;0
2021-03-08 19:40:00;40;88,42;0,11;118;0,4;0;3;13,15;118;0
2021-03-08 19:45:00;45;89,3;-0,01;85;0,1;0;3;13,14;85;0
2021-03-08 19:50:00;50;89,43;-0,13;10;0;0;3;13,14;10;0
2021-03-08 19:55:00;55;90,16;-0,28;23;0;0;3;13,14;23;0
2021-03-08 20:00:00;0;90,94;-0,43;10;0;0;3;13,12;10;0
2021-03-08 20:05:00;5;92,11;-0,61;105;0,9;0;3;13,13;105;0
2021-03-08 20:10:00;10;92,84;-0,82;20;0;0;3;13,13;20;0
2021-03-08 20:15:00;15;93,53;-1,01;33;0;0;3;13,12;33;0
2021-03-08 20:20:00;20;94,66;-1,21;115;0;0;3;13,12;115;0
2021-03-08 20:25:00;25;95,7;-1,37;108;0;0;3;13,12;108;0
2021-03-08 20:30:00;30;97,35;-1,53;100;0;0;3;13,11;100;0
2021-03-08 20:35:00;35;98,48;-1,61;95;0;0;3;13,11;95;0
2021-03-08 20:40:00;40;98,49;-1,7;93;0,5;0;3;13,11;93;0
2021-03-08 20:45:00;45;98,46;-1,78;110;0,4;0;3;13,1;110;0
2021-03-08 20:50:00;50;98,37;-1,89;83;0,3;0;3;13,1;83;0
2021-03-08 20:55:00;55;99,02;-1,89;108;0;0;3;13,1;108;0
2021-03-08 21:00:00;0;98,73;-1,91;23;0,3;0;3;13,08;23;0
2021-03-08 21:05:00;5;99;-1,94;38;0;0;3;13,09;38;0
2021-03-08 21:10:00;10;99,22;-1,96;115;1;0;3;13,09;115;0
2021-03-08 21:15:00;15;99;-1,97;20;0;0;3;13,08;20;0
2021-03-08 21:20:00;20;99,33;-1,96;118;0;0;3;13,08;118;0
2021-03-08 21:25:00;25;99,52;-2,04;38;0;0;3;13,08;38;0
2021-03-08 21:30:00;30;99,76;-2,02;10;0,1;0;3;13,08;10;0
2021-03-08 21:35:00;35;99,38;-2,02;30;0,2;0;3;13,07;30;0
2021-03-08 21:40:00;40;99,79;-2,03;35;0;0;3;13,07;35;0
2021-03-08 21:45:00;45;99,8;-2;88;0;0;3;13,07;88;0
