Datum;CycleCounter;UB;Hygro_S3_r.Feuchte;Hygro_S3_Temperatur;SP_Lite_Pyranometer;Windrichtung;Windgeschwindigkeit;Niederschlag;Steuerung_MC35i
2021-04-19 00:10:00;2;12,73;100,17;-0,14;2;315;0,7;0;0
2021-04-19 00:15:00;3;12,73;100,17;-0,25;2;333;0,3;0;0
2021-04-19 00:20:00;4;12,73;100,17;-0,38;2;328;0,8;0;0
2021-04-19 00:25:00;5;12,72;100,17;-0,53;2;338;0,8;0;0
2021-04-19 00:30:00;6;12,72;100,16;-0,68;2;13;0;0;0
2021-04-19 00:35:00;7;12,72;100,17;-0,76;2;350;0;0;0
2021-04-19 00:40:00;8;12,72;100,17;-0,87;2;310;0,6;0;0
2021-04-19 00:45:00;9;12,72;100,17;-1;2;325;0,3;0;0
2021-04-19 00:50:00;10;12,71;100,17;-1;2;320;0,5;0;0
2021-04-19 00:55:00;11;12,71;100,17;-1,1;3;338;0,2;0;0
2021-04-19 01:00:00;0;12,71;100,17;-1,09;2;310;0,6;0;-1
2021-04-19 01:05:00;1;12,64;100,17;-1,04;2;320;0,6;0;-1
2021-04-19 01:10:00;2;12,64;100,16;-1,07;2;315;0,9;0;-1
2021-04-19 01:15:00;3;12,64;100,17;-1,15;2;318;1,1;0;-1
2021-04-19 01:20:00;4;12,64;100,17;-1,22;2;310;1,2;0;-1
2021-04-19 01:25:00;5;12,63;100,17;-1,37;2;323;1;0;-1
2021-04-19 01:30:00;6;12,63;100,17;-1,37;2;335;1,4;0;-1
2021-04-19 01:35:00;7;12,63;100,17;-1,44;2;315;1,1;0;-1
2021-04-19 01:40:00;8;12,62;100,17;-1,49;2;338;0,7;0;-1
2021-04-19 01:45:00;9;12,62;100,17;-1,53;2;335;0,9;0;-1
2021-04-19 01:50:00;10;12,62;100,18;-1,52;3;330;1,2;0;-1
2021-04-19 01:55:00;11;12,61;100,18;-1,6;2;330;1,4;0;-1
2021-04-19 02:00:00;0;12,61;100,17;-1,66;2;320;1;0;-1
2021-04-19 02:05:00;1;12,6;100,18;-1,6;2;320;1;0;-1
2021-04-19 02:10:00;2;12,6;100,18;-1,57;2;318;1,4;0;-1
2021-04-19 02:15:00;3;12,6;100,17;-1,57;2;320;1,4;0;-1
2021-04-19 02:20:00;4;12,6;100,18;-1,66;2;325;1,7;0;-1
2021-04-19 02:25:00;5;12,6;100,17;-1,74;2;318;1,7;0;-1
2021-04-19 02:30:00;6;12,59;100,17;-1,74;2;320;1,4;0;-1
2021-04-19 02:35:00;7;12,59;100,17;-1,75;3;328;1,7;0;-1
2021-04-19 02:40:00;8;12,59;100,18;-1,8;2;340;1,1;0;-1
2021-04-19 02:45:00;9;12,59;100,18;-1,8;2;318;1,7;0;-1
2021-04-19 02:50:00;10;12,58;100,18;-1,84;3;330;1,3;0;-1
2021-04-19 02:55:00;11;12,58;100,17;-1,86;2;325;1,6;0;-1
2021-04-19 03:00:00;0;12,58;100,17;-1,9;2;315;1,6;0;-1
2021-04-19 03:05:00;1;12,57;100,17;-1,94;3;330;1,1;0;-1
2021-04-19 03:10:00;2;12,57;100,17;-1,94;2;325;1;0;-1
2021-04-19 03:15:00;3;12,57;100,18;-2,03;2;320;1,3;0;-1
2021-04-19 03:20:00;4;12,57;100,18;-2,1;2;328;1,7;0;-1
2021-04-19 03:25:00;5;12,57;100,17;-2,13;3;308;1,2;0;-1
2021-04-19 03:30:00;6;12,57;100,17;-2,14;2;328;1,7;0;-1
2021-04-19 03:35:00;7;12,56;100,18;-2,16;3;323;1,4;0;-1
2021-04-19 03:40:00;8;12,56;100,18;-2,16;2;328;1,4;0;-1
2021-04-19 03:45:00;9;12,56;100,18;-2,14;2;320;1,5;0;-1
2021-04-19 03:50:00;10;12,56;100,18;-2,15;3;320;1,9;0;-1
2021-04-19 03:55:00;11;12,56;100,18;-2,18;3;330;1,4;0;-1
2021-04-19 04:00:00;0;12,56;100,18;-2,15;3;328;0,9;0;-1
2021-04-19 04:05:00;1;12,56;100,18;-2,17;3;318;1,8;0;-1
2021-04-19 04:10:00;2;12,42;100,18;-2,18;3;328;1,4;0;-1
2021-04-19 04:15:00;3;12,38;100,16;-2,22;3;325;1,2;0;-1
2021-04-19 04:20:00;4;12,37;100,15;-2,21;3;340;1,2;0;-1
2021-04-19 04:25:00;5;12,37;100,16;-2,16;3;320;1,6;0;-1
2021-04-19 04:30:00;6;12,51;100,15;-2,13;5;333;1,2;0;-1
2021-04-19 04:35:00;7;12,54;100,17;-2,11;6;325;1,2;0;-1
2021-04-19 04:40:00;8;12,55;100,17;-2,1;9;323;1,1;0;-1
2021-04-19 04:45:00;9;12,55;100,16;-2,07;19;320;1,5;0;-1
2021-04-19 04:50:00;10;12,55;100,18;-2,13;14;318;1,7;0;-1
2021-04-19 04:55:00;11;12,55;100,18;-2,11;16;318;1,4;0;-1
2021-04-19 05:00:00;0;12,55;100,18;-2,04;19;320;1,4;0;-1
2021-04-19 05:05:00;1;12,55;100,17;-2,01;23;325;1,2;0;-1
2021-04-19 05:10:00;2;12,55;100,17;-1,96;28;323;1,2;0;-1
2021-04-19 05:15:00;3;12,55;100,18;-1,9;35;318;1,4;0;-1
2021-04-19 05:20:00;4;12,55;100,18;-1,77;43;325;1,1;0;-1
2021-04-19 05:25:00;5;12,55;100,17;-1,58;48;328;1,1;0;-1
2021-04-19 05:30:00;6;12,55;100,18;-1,43;57;320;1,2;0;-1
2021-04-19 05:35:00;7;12,57;100,18;-1,16;73;320;1,2;0;-1
2021-04-19 05:40:00;8;12,62;100,18;-0,89;93;315;1;0;-1
2021-04-19 05:45:00;9;12,69;100,17;-0,47;112;313;0,7;0;-1
2021-04-19 05:50:00;10;12,76;100,18;-0,13;121;308;0,8;0;-1
2021-04-19 05:55:00;11;12,82;100,17;0,13;131;315;0,5;0;-1
2021-04-19 06:00:00;0;12,87;100,17;0,71;135;328;0;0;-1
2021-04-19 06:05:00;1;12,91;100,17;0,89;131;270;0;0;-1
2021-04-19 06:10:00;2;12,98;100,17;1,17;140;190;0;0;-1
2021-04-19 06:15:00;3;13,02;100,17;1,5;123;243;0;0;-1
2021-04-19 06:20:00;4;13,06;100,16;1,72;126;213;0;0;-1
2021-04-19 06:25:00;5;13,09;100,16;1,99;123;100;0;0;-1
2021-04-19 06:30:00;6;13,16;100,15;2,39;138;140;0;0;-1
2021-04-19 06:35:00;7;13,28;100,16;2,94;167;248;0,5;0;-1
2021-04-19 06:40:00;8;13,51;100,15;3,37;310;250;0,1;0;-1
2021-04-19 06:45:00;9;13,78;100,15;3,59;303;238;0;0;-1
2021-04-19 06:50:00;10;14,59;100,15;3,81;339;188;0,1;0;-1
2021-04-19 06:55:00;11;14,13;99,7;4,51;214;310;0,9;0;-1
2021-04-19 07:00:00;0;14,13;95,87;4,61;205;193;0,4;0;-1
2021-04-19 07:05:00;1;14,17;93,12;4,74;208;173;0,1;0;-1
2021-04-19 07:10:00;2;14,31;90,67;4,82;247;113;0,2;0;-1
2021-04-19 07:15:00;3;14,42;90,08;5,19;230;273;0,3;0;-1
2021-04-19 07:20:00;4;14,61;91,89;5,37;330;28;0;0;-1
2021-04-19 07:25:00;5;14,58;85,05;5,7;234;215;0,9;0;-1
2021-04-19 07:30:00;6;14,57;88,26;5,81;225;178;0,3;0;-1
2021-04-19 07:35:00;7;14,57;89,17;5,87;401;315;0,7;0;-1
2021-04-19 07:40:00;8;14,36;83,25;6,19;212;193;0,6;0;-1
2021-04-19 07:45:00;9;14,55;83,18;6,58;466;260;0,5;0;-1
2021-04-19 07:50:00;10;14,54;82,03;7,06;280;173;0,5;0;-1
2021-04-19 07:55:00;11;14,51;77,99;6,27;236;175;0,7;0;-1
2021-04-19 08:00:00;0;14,52;85,12;6,56;311;200;0,5;0;-1
2021-04-19 08:05:00;1;14,52;80,9;6,6;259;60;0,7;0;-1
2021-04-19 08:10:00;2;14,52;80,53;6,49;291;75;0,4;0;-1
2021-04-19 08:15:00;3;14,48;84,97;6,95;253;268;0,5;0;-1
2021-04-19 08:20:00;4;14,48;78,83;7,16;309;315;0,1;0;-1
2021-04-19 08:25:00;5;14,48;73,71;6,98;299;85;0,7;0;-1
2021-04-19 08:30:00;6;14,46;75,4;7,04;248;18;0,6;0;-1
2021-04-19 08:35:00;7;14,45;82,43;7,1;273;265;0,8;0;-1
2021-04-19 08:40:00;8;14,45;70,13;7,32;320;133;0;0;-1
2021-04-19 08:45:00;9;14,45;79,41;7,44;347;135;0,2;0;-1
2021-04-19 08:50:00;10;14,45;77,03;7,78;315;173;0,1;0;-1
2021-04-19 08:55:00;11;14,46;74,97;8,03;318;348;0;0;-1
2021-04-19 09:00:00;0;14,43;67,7;7,76;284;310;0;0;-1
2021-04-19 09:05:00;1;14,43;72,88;7,89;336;325;0,9;0;-1
2021-04-19 09:10:00;2;14,43;70,97;7,89;316;255;0,4;0;-1
2021-04-19 09:15:00;3;14,43;69,17;8,16;331;105;0,7;0;-1
2021-04-19 09:20:00;4;14,43;66,4;7,86;318;50;0,9;0;-1
2021-04-19 09:25:00;5;14,43;76,2;7,96;292;35;0,6;0;-1
2021-04-19 09:30:00;6;14,43;66,81;8,18;290;108;0,1;0;-1
2021-04-19 09:35:00;7;14,43;67,37;8,2;323;115;0,2;0;-1
2021-04-19 09:40:00;8;14,43;64,67;7,99;316;110;0,8;0;-1
2021-04-19 09:45:00;9;14,43;63,97;7,98;239;68;0,5;0;-1
2021-04-19 09:50:00;10;14,39;64,75;8,18;266;170;0,8;0;-1
2021-04-19 09:55:00;11;14;64,06;8,36;244;48;0,7;0;-1
2021-04-19 10:00:00;0;14;65,58;8,26;220;348;1,3;0;-1
2021-04-19 10:05:00;1;14;65,93;8,19;214;348;0,8;0;-1
2021-04-19 10:10:00;2;13,99;71,19;8,28;230;215;1;0;-1
2021-04-19 10:15:00;3;14;65,83;8,38;245;258;0,4;0;-1
2021-04-19 10:20:00;4;14;75,16;8,55;267;280;1,8;0;-1
2021-04-19 10:25:00;5;13,99;66,94;8,39;310;358;1;0;-1
2021-04-19 10:30:00;6;13,99;64,83;8,54;363;295;0;0;-1
2021-04-19 10:35:00;7;14;64,12;8,94;386;13;0,6;0;-1
2021-04-19 10:40:00;8;13,99;60,57;8,83;364;260;0,6;0;-1
2021-04-19 10:45:00;9;13,98;65,93;8,32;331;5;0,7;0;-1
2021-04-19 10:50:00;10;14;70,14;8,91;362;280;0,7;0;-1
2021-04-19 10:55:00;11;13,99;59,68;10,15;908;328;0,5;0;-1
2021-04-19 11:00:00;0;13,96;58,98;10,12;914;110;0,6;0;-1
2021-04-19 11:05:00;1;13,95;51,74;10,69;445;108;1,5;0;-1
2021-04-19 11:10:00;2;13,96;58,69;9,57;402;215;1,2;0;-1
2021-04-19 11:15:00;3;13,97;56,62;9,62;383;140;0,5;0;-1
2021-04-19 11:20:00;4;13,96;60,76;9,94;414;358;0;0;-1
2021-04-19 11:25:00;5;13,93;57,21;9,88;510;295;2,3;0;-1
2021-04-19 11:30:00;6;13,94;54,8;10,37;508;190;0,6;0;-1
2021-04-19 11:35:00;7;13,93;64,05;10,52;325;15;1,1;0;-1
2021-04-19 11:40:00;8;13,93;56,59;10,24;293;315;0,9;0;-1
2021-04-19 11:45:00;9;13,93;55,45;9,82;237;288;0,7;0;-1
2021-04-19 11:50:00;10;13,94;64,63;9,47;187;268;0,4;0;-1
2021-04-19 11:55:00;11;13,93;68,45;9,24;166;292;2,3;0;-1
2021-04-19 12:00:00;0;13,94;67,73;9,24;166;280;0,5;0;-1
2021-04-19 12:05:00;1;13,94;71,73;8,94;190;230;1,3;0;-1
2021-04-19 12:10:00;2;13,93;68,12;8,68;236;340;0,6;0;-1
2021-04-19 12:15:00;3;13,93;66,67;9;288;298;1,2;0;-1
2021-04-19 12:20:00;4;13,96;68,6;9,14;287;308;0,8;0;-1
2021-04-19 12:25:00;5;13,96;65,63;9,45;286;213;2,1;0;-1
2021-04-19 12:30:00;6;13,96;65,47;9,14;313;300;1,3;0;-1
2021-04-19 12:35:00;7;13,96;68,66;9,44;297;215;0,8;0;-1
2021-04-19 12:40:00;8;13,95;64,87;9,34;286;215;2,9;0;-1
2021-04-19 12:45:00;9;13,96;69;9,24;284;250;0,8;0;-1
2021-04-19 12:50:00;10;13,96;65,07;9,05;316;345;0,7;0;-1
2021-04-19 12:55:00;11;13,96;65,64;9,13;326;170;0,1;0;-1
2021-04-19 13:00:00;0;13,96;64,86;9,1;307;340;0,5;0;-1
2021-04-19 13:05:00;1;13,96;63,9;8,9;289;263;1,6;0;0
2021-04-19 13:10:00;2;13,96;63,87;9,14;276;325;0,6;0;0
2021-04-19 13:15:00;3;13,97;65,05;9,03;278;130;0,8;0;0
2021-04-19 13:20:00;4;13,96;68,19;9,1;275;305;0,6;0;0
2021-04-19 13:25:00;5;13,96;66,23;9,01;273;308;0,4;0;0
2021-04-19 13:30:00;6;13,96;65,59;9,32;295;140;0,6;0;0
2021-04-19 13:35:00;7;13,96;63,88;9,13;295;165;1,2;0;0
2021-04-19 13:40:00;8;13,96;65,24;9,31;279;40;0,5;0;0
2021-04-19 13:45:00;9;13,96;62,08;9,32;277;300;0,8;0;0
2021-04-19 13:50:00;10;13,96;65,36;9,2;276;270;1,5;0;0
2021-04-19 13:55:00;11;13,96;68,28;9,39;269;235;1,7;0;0
2021-04-19 14:00:00;0;13,96;67,25;9,37;264;243;1,4;0;0
2021-04-19 14:05:00;1;13,96;64,79;9,54;255;295;1,3;0;0
2021-04-19 14:10:00;2;13,97;62,56;9,21;240;63;0,5;0;0
2021-04-19 14:15:00;3;13,97;62;9,12;226;353;0,9;0;0
2021-04-19 14:20:00;4;13,96;64,86;8,99;215;38;0,9;0;0
2021-04-19 14:25:00;5;13,97;60,39;8,87;200;335;0,9;0;0
2021-04-19 14:30:00;6;13,97;63,47;8,66;192;333;0,1;0;0
2021-04-19 14:35:00;7;13,97;63,21;8,65;197;28;0,2;0;0
2021-04-19 14:40:00;8;13,97;61,55;8,66;198;8;1,2;0;0
2021-04-19 14:45:00;9;13,97;64,9;8,97;199;168;0,7;0;0
2021-04-19 14:50:00;10;13,97;64,55;9,08;215;45;0,8;0;0
2021-04-19 14:55:00;11;13,96;61,46;9,11;233;173;2,5;0;0
2021-04-19 15:00:00;0;13,96;58,75;9,19;272;80;1,3;0;0
2021-04-19 15:05:00;1;13,96;59,91;9,16;270;248;1,8;0;0
2021-04-19 15:10:00;2;13,97;63,42;9,44;239;293;0,8;0;0
2021-04-19 15:15:00;3;13,97;59,23;9,55;205;28;0,3;0;0
2021-04-19 15:20:00;4;13,97;59,79;9,28;183;290;0,9;0;0
2021-04-19 15:25:00;5;13,97;66,19;9,21;159;25;0,2;0;0
2021-04-19 15:30:00;6;13,97;66,13;9,05;146;230;1,8;0;0
2021-04-19 15:35:00;7;13,97;66,49;8,88;138;350;1,3;0;0
2021-04-19 15:40:00;8;13,99;66,59;8,93;128;18;0,5;0;0
2021-04-19 15:45:00;9;13,98;67,69;8,77;121;30;0,3;0;0
2021-04-19 15:50:00;10;13,98;71,07;8,76;126;195;0,8;0;0
2021-04-19 15:55:00;11;13,99;67,85;8,68;131;40;0,3;0;0
2021-04-19 16:00:00;0;13,99;68,27;8,52;132;108;0,3;0;0
2021-04-19 16:05:00;1;13,99;73,31;8,7;131;113;0,1;0;0
2021-04-19 16:10:00;2;13,99;70,64;8,76;130;350;0,2;0;0
2021-04-19 16:15:00;3;13,99;71,43;8,78;130;8;0,2;0;0
2021-04-19 16:20:00;4;13,98;66,58;8,76;131;15;0,2;0;0
2021-04-19 16:25:00;5;13,97;69,34;8,84;131;168;0,6;0;0
2021-04-19 16:30:00;6;13,94;67,04;8,91;121;188;0,4;0;0
2021-04-19 16:35:00;7;13,93;67,91;8,84;110;55;0,9;0;0
2021-04-19 16:40:00;8;13,93;72,16;8,89;106;43;0,2;0;0
2021-04-19 16:45:00;9;13,86;72,97;8,88;98;240;0,4;0;0
2021-04-19 16:50:00;10;13,66;70,61;8,76;89;55;0,9;0;0
2021-04-19 16:55:00;11;13,1;75,49;8,7;78;295;0,3;0;0
2021-04-19 17:00:00;0;13,22;75,49;8,76;78;300;0,4;0;0
2021-04-19 17:05:00;1;13,15;72,82;8,55;71;268;1;0;0
2021-04-19 17:10:00;2;13,11;70,57;8,36;65;295;0,9;0;0
2021-04-19 17:15:00;3;13,08;69,36;8,21;61;25;0;0;0
2021-04-19 17:20:00;4;13,06;77,31;8,17;55;295;0,5;0;0
2021-04-19 17:25:00;5;13,04;78,21;8,05;47;358;0;0;0
2021-04-19 17:30:00;6;13,02;74,1;7,75;40;188;1;0;0
2021-04-19 17:35:00;7;13,01;76,98;7,55;34;325;0,2;0;0
2021-04-19 17:40:00;8;13;79,03;7,33;31;348;0,5;0;0
2021-04-19 17:45:00;9;13;80,2;7;29;335;0,4;0;0
2021-04-19 17:50:00;10;12,99;81,69;6,73;27;355;0,3;0;0
2021-04-19 17:55:00;11;12,98;83,9;6,48;25;60;0,1;0;0
2021-04-19 18:00:00;0;12,98;83,97;6,32;21;55;0;0;0
2021-04-19 18:05:00;1;12,97;84,7;6,21;19;48;0;0;0
2021-04-19 18:10:00;2;12,97;86,06;6,01;13;43;0,1;0;0
2021-04-19 18:15:00;3;12,96;85,17;5,84;9;15;0,3;0;0
2021-04-19 18:20:00;4;12,96;86,16;5,63;7;350;0,4;0;0
2021-04-19 18:25:00;5;12,95;86,66;5,38;4;10;0,6;0;0
2021-04-19 18:30:00;6;12,95;87,34;5,17;3;343;0,6;0;0
2021-04-19 18:35:00;7;12,95;88,71;4,96;2;345;0,5;0;0
2021-04-19 18:40:00;8;12,94;88,76;4,84;2;298;0;0;0
2021-04-19 18:45:00;9;12,94;89,19;4,7;2;173;0,1;0;0
2021-04-19 18:50:00;10;12,94;89,35;4,58;2;355;0;0;0
2021-04-19 18:55:00;11;12,93;90,08;4,34;2;325;0,6;0;0
2021-04-19 19:00:00;0;12,93;91,36;4,06;2;335;0,6;0;0
2021-04-19 19:05:00;1;12,93;92,51;3,83;2;333;0,4;0;0
2021-04-19 19:10:00;2;12,92;92,85;3,58;2;313;0,4;0;0
2021-04-19 19:15:00;3;12,92;93,49;3,36;2;318;0,4;0;0
2021-04-19 19:20:00;4;12,92;94,43;3,16;2;310;0,6;0;0
2021-04-19 19:25:00;5;12,92;95,12;3,06;2;328;0,5;0;0
2021-04-19 19:30:00;6;12,91;94,81;2,96;2;325;0,4;0;0
2021-04-19 19:35:00;7;12,91;95,27;2,73;2;328;0,4;0;0
2021-04-19 19:40:00;8;12,91;96,01;2,56;2;335;0,4;0;0
2021-04-19 19:45:00;9;12,91;96,98;2,4;2;320;0,6;0;0
2021-04-19 19:50:00;10;12,9;97,78;2,2;2;140;0,3;0;0
2021-04-19 19:55:00;11;12,9;98,03;2,02;2;320;0,8;0;0
2021-04-19 20:00:00;0;12,9;98,45;1,85;2;323;0,8;0;0
2021-04-19 20:05:00;1;12,89;98,67;1,66;2;325;0,7;0;0
2021-04-19 20:10:00;2;12,89;99,19;1,54;2;323;0,9;0;0
2021-04-19 20:15:00;3;12,89;99,43;1,37;2;328;0,6;0;0
2021-04-19 20:20:00;4;12,89;99,82;1,29;2;335;0,5;0;0
2021-04-19 20:25:00;5;12,89;100,17;1,24;2;335;0,4;0;0
2021-04-19 20:30:00;6;12,88;100,17;1,16;2;308;0,8;0;0
2021-04-19 20:35:00;7;12,88;100,17;1,16;2;328;0,4;0;0
2021-04-19 20:40:00;8;12,88;100,17;0,92;2;323;0,7;0;0
2021-04-19 20:45:00;9;12,88;100,16;1,12;2;313;1;0;0
2021-04-19 20:50:00;10;12,88;100,17;1,08;2;325;0,4;0;0
2021-04-19 20:55:00;11;12,87;100,17;1,03;2;333;0,8;0;0
2021-04-19 21:00:00;0;12,87;100,16;0,94;2;320;0,9;0;0
2021-04-19 21:05:00;1;12,87;100,17;0,88;2;320;0,9;0;0
2021-04-19 21:10:00;2;12,86;100,17;0,83;2;323;0,8;0;0
2021-04-19 21:15:00;3;12,86;100,17;0,85;2;303;0,7;0;0
2021-04-19 21:20:00;4;12,86;100,16;0,91;2;333;0,6;0;0
2021-04-19 21:25:00;5;12,86;100,17;0,85;2;318;0,8;0;0
2021-04-19 21:30:00;6;12,86;100,16;0,74;2;323;0,7;0;0
2021-04-19 21:35:00;7;12,86;100,17;0,79;2;318;1;0;0
2021-04-19 21:40:00;8;12,85;100,17;0,86;2;320;0,9;0;0
2021-04-19 21:45:00;9;12,85;100,17;1,02;2;318;1;0;0
2021-04-19 21:50:00;10;12,85;100,17;1,21;2;313;0,7;0;0
2021-04-19 21:55:00;11;12,85;100,16;1,38;2;328;0,7;0;0
2021-04-19 22:00:00;0;12,85;100,17;1,53;2;323;0,6;0;0
2021-04-19 22:05:00;1;12,84;100,16;1,58;2;345;0,6;0;0
2021-04-19 22:10:00;2;12,84;100,17;1,59;2;338;0,5;0;0
2021-04-19 22:15:00;3;12,84;100,15;1,6;2;328;0,7;0;0
2021-04-19 22:20:00;4;12,84;100,15;1,6;2;328;0,9;0;0
2021-04-19 22:25:00;5;12,84;100,16;1,6;2;340;0,8;0;0
2021-04-19 22:30:00;6;12,84;100,17;1,56;2;325;1;0;0
2021-04-19 22:35:00;7;12,84;100,17;1,39;2;320;0,8;0;0
2021-04-19 22:40:00;8;12,83;100,17;1,26;2;325;0,7;0;0
2021-04-19 22:45:00;9;12,83;100,17;1,19;2;320;1;0;0
2021-04-19 22:50:00;10;12,83;100,17;1;2;335;0,7;0;0
2021-04-19 22:55:00;11;12,83;100,17;0,85;2;328;0,8;0;0
2021-04-19 23:00:00;0;12,83;100,17;0,67;2;333;0,8;0;0
2021-04-19 23:05:00;1;12,82;100,18;0,52;2;328;0,9;0;0
2021-04-19 23:10:00;2;12,82;100,17;0,27;2;333;1;0;0
2021-04-19 23:15:00;3;12,82;100,17;0,28;2;330;0,9;0;0
2021-04-19 23:20:00;4;12,82;100,17;0,31;2;325;1;0;0
2021-04-19 23:25:00;5;12,82;100,16;0,47;2;325;1;0;0
2021-04-19 23:30:00;6;12,82;100,17;0,49;2;320;1;0;0
2021-04-19 23:35:00;7;12,82;100,17;0,51;2;325;1,1;0;0
2021-04-19 23:40:00;8;12,82;100,17;0,6;2;320;1,1;0;0
2021-04-19 23:45:00;9;12,81;100,17;0,77;2;318;0,8;0;0
2021-04-19 23:50:00;10;12,81;100,16;0,92;2;323;0,9;0;0
2021-04-19 23:55:00;11;12,81;100,16;0,99;2;328;0,9;0;0
2021-04-20 00:00:00;0;12,81;100,16;0,94;2;320;0,9;0;0
2021-04-20 00:05:00;1;12,81;100,17;0,92;2;325;0,9;0;0
2021-04-20 00:10:00;2;12,81;100,16;0,97;2;323;1;0;0
2021-04-20 00:15:00;3;12,81;100,16;1,02;2;333;0,6;0;0
2021-04-20 00:20:00;4;12,8;100,17;0,93;2;318;1,1;0;0
2021-04-20 00:25:00;5;12,8;100,16;0,69;2;318;1,2;0;0
2021-04-20 00:30:00;6;12,8;100,17;0,55;2;340;0,7;0;0
2021-04-20 00:35:00;7;12,8;100,17;0,34;2;328;0,9;0;0
2021-04-20 00:40:00;8;12,8;100,16;0,1;2;328;1;0;0
2021-04-20 00:45:00;9;12,8;100,17;0,09;2;325;1;0;0
2021-04-20 00:50:00;10;12,8;100,17;-0,13;2;318;1,1;0;0
2021-04-20 00:55:00;11;12,8;100,17;-0,11;2;323;1;0;0
2021-04-20 01:00:00;0;12,8;100,18;-0,24;2;320;1,1;0;-1
2021-04-20 01:05:00;1;12,73;100,17;-0,39;2;320;0,9;0;-1
2021-04-20 01:10:00;2;12,73;100,17;-0,42;2;328;1;0;-1
2021-04-20 01:15:00;3;12,73;100,17;-0,52;2;338;0,9;0;-1
2021-04-20 01:20:00;4;12,72;100,17;-0,72;2;315;1;0;-1
2021-04-20 01:25:00;5;12,72;100,17;-0,62;2;320;1,3;0;-1
2021-04-20 01:30:00;6;12,72;100,17;-0,58;2;325;1,3;0;-1
2021-04-20 01:35:00;7;12,72;100,17;-0,69;2;320;1,2;0;-1
2021-04-20 01:40:00;8;12,72;100,17;-0,75;2;320;1;0;-1
2021-04-20 01:45:00;9;12,71;100,18;-0,8;2;320;1,1;0;-1
2021-04-20 01:50:00;10;12,71;100,17;-0,83;2;325;1;0;-1
2021-04-20 01:55:00;11;12,71;100,18;-0,8;2;325;1,3;0;-1
2021-04-20 02:00:00;0;12,71;100,17;-0,89;2;323;1,1;0;-1
2021-04-20 02:05:00;1;12,7;100,17;-0,91;2;330;1,2;0;-1
2021-04-20 02:10:00;2;12,7;100,18;-0,81;2;330;0,8;0;-1
2021-04-20 02:15:00;3;12,7;100,16;-0,75;2;323;1,1;0;-1
2021-04-20 02:20:00;4;12,7;100,17;-0,72;2;318;0,9;0;-1
2021-04-20 02:25:00;5;12,7;100,16;-0,54;2;320;0,7;0;-1
2021-04-20 02:30:00;6;12,69;100,17;-0,42;2;328;0,9;0;-1
2021-04-20 02:35:00;7;12,69;100,17;-0,18;2;323;0,8;0;-1
2021-04-20 02:40:00;8;12,69;100,17;-0,02;2;320;0,7;0;-1
2021-04-20 02:45:00;9;12,69;100,17;0,2;2;328;0,6;0;-1
2021-04-20 02:50:00;10;12,69;100,16;0,38;2;320;1;0;-1
2021-04-20 02:55:00;11;12,68;100,16;0,65;2;333;0,7;0;-1
2021-04-20 03:00:00;0;12,68;100,17;0,69;2;330;0,7;0;-1
2021-04-20 03:05:00;1;12,68;100,17;0,69;2;328;0,4;0;-1
2021-04-20 03:10:00;2;12,68;100,16;0,88;2;308;0,7;0;-1
2021-04-20 03:15:00;3;12,67;100,16;0,98;2;320;0,6;0;-1
2021-04-20 03:20:00;4;12,67;100,16;1,01;2;325;0,7;0;-1
2021-04-20 03:25:00;5;12,67;100,16;0,91;2;348;0,5;0;-1
2021-04-20 03:30:00;6;12,67;100,15;0,79;2;28;0,3;0;-1
2021-04-20 03:35:00;7;12,67;100,16;0,53;2;3;0;0;-1
2021-04-20 03:40:00;8;12,66;100,17;0,31;2;295;0,6;0;-1
2021-04-20 03:45:00;9;12,66;100,16;0,17;2;280;1,1;0;-1
2021-04-20 03:50:00;10;12,66;100,16;0,32;2;300;0,8;0;-1
2021-04-20 03:55:00;11;12,59;100,17;0,17;2;333;1;0;-1
2021-04-20 04:00:00;0;12,65;100,16;0,18;2;333;0,8;0;-1
2021-04-20 04:05:00;1;12,65;100,16;-0,02;3;333;1,1;0;-1
2021-04-20 04:10:00;2;12,51;100,16;-0,44;3;328;0,9;0;-1
2021-04-20 04:15:00;3;12,59;100,16;-0,53;3;320;1,3;0;-1
2021-04-20 04:20:00;4;12,62;100,15;-0,62;4;323;1,3;0;-1
2021-04-20 04:25:00;5;12,63;100,17;-0,72;5;320;1;0;-1
2021-04-20 04:30:00;6;12,63;100,16;-0,76;6;318;0,9;0;-1
2021-04-20 04:35:00;7;12,63;100,16;-0,67;7;315;0,8;0;-1
2021-04-20 04:40:00;8;12,63;100,17;-0,75;8;315;0,7;0;-1
2021-04-20 04:45:00;9;12,63;100,17;-0,88;17;318;1;0;-1
2021-04-20 04:50:00;10;12,62;100,17;-0,77;11;330;0,7;0;-1
2021-04-20 04:55:00;11;12,62;100,16;-0,83;12;320;1;0;-1
2021-04-20 05:00:00;0;12,62;100,17;-0,89;16;318;1,1;0;-1
2021-04-20 05:05:00;1;12,61;100,17;-0,83;20;315;1;0;-1
2021-04-20 05:10:00;2;12,61;100,17;-0,81;22;323;0,9;0;-1
2021-04-20 05:15:00;3;12,61;100,17;-0,77;27;328;0,9;0;-1
2021-04-20 05:20:00;4;12,61;100,17;-0,67;30;315;0,7;0;-1
2021-04-20 05:25:00;5;12,6;100,17;-0,66;31;320;0,8;0;-1
