Datum;CycleCounter;Hygro_S3_r.Feuchte;Hygro_S3_Temperatur;SP_Lite_Pyranometer;Windrichtung;Windgeschwindigkeit;Niederschlag;Steuerung_MC35i;UB
2021-02-17 02:50:00;10;100,06;2,66;2,68;35;1,5;0;-1;12,97
2021-02-17 02:55:00;11;100,06;2,71;2,69;10;0,8;0;-1;12,96
2021-02-17 03:00:00;0;100,06;2,68;2,69;98;1,4;0;-1;12,96
2021-02-17 03:05:00;1;100,06;2,67;2,72;45;2,2;0;-1;12,96
2021-02-17 03:10:00;2;100,04;2,62;2,26;328;3,2;0;-1;12,9
2021-02-17 03:15:00;3;100,04;2,51;2,42;348;0,9;0;-1;12,94
2021-02-17 03:20:00;4;100,06;2,62;2,66;340;1,9;0;-1;12,95
2021-02-17 03:25:00;5;100,07;2,58;2,64;43;1,3;0;-1;12,95
2021-02-17 03:30:00;6;100,07;2,57;2,65;340;2,2;0;-1;12,95
2021-02-17 03:35:00;7;100,07;2,67;2,64;13;1,6;0;-1;12,95
2021-02-17 03:40:00;8;100,07;2,62;2,73;13;2,6;0;-1;12,95
2021-02-17 03:45:00;9;100,06;2,63;2,61;305;1,3;0;-1;12,95
2021-02-17 03:50:00;10;100,05;2,71;2,75;315;2,6;0;-1;12,95
2021-02-17 03:55:00;11;100,06;2,73;2,61;38;3,3;0;-1;12,95
2021-02-17 04:00:00;0;100,06;2,82;2,7;5;1,6;0;-1;12,95
2021-02-17 04:05:00;1;100,06;2,65;2,69;343;1,8;0;-1;12,95
2021-02-17 04:10:00;2;100,07;2,86;2,74;13;2,1;0;-1;12,95
2021-02-17 04:15:00;3;100,06;2,97;2,72;360;2,7;0;-1;12,95
2021-02-17 04:20:00;4;100,07;2,85;2,74;150;1;0;-1;12,95
2021-02-17 04:25:00;5;100,06;2,9;2,71;198;1,3;0;-1;12,95
2021-02-17 04:30:00;6;100,06;2,83;2,73;140;1,8;0;-1;12,94
2021-02-17 04:35:00;7;100,06;2,83;2,67;283;2;0;-1;12,94
2021-02-17 04:40:00;8;100,06;2,69;2,73;145;1,4;0;-1;12,94
2021-02-17 04:45:00;9;100,06;2,77;2,73;313;2,8;0;-1;12,94
2021-02-17 04:50:00;10;100,06;2,65;2,77;265;2,3;0;-1;12,94
2021-02-17 04:55:00;11;100,06;2,7;2,77;303;1,8;0;-1;12,94
2021-02-17 05:00:00;0;100,06;2,69;2,71;340;0,9;0;-1;12,94
2021-02-17 05:05:00;1;100,07;2,56;2,73;33;2,6;0;-1;12,94
2021-02-17 05:10:00;2;100,06;2,45;2,75;345;1,6;0;-1;12,94
2021-02-17 05:15:00;3;100,06;2,36;2,72;190;3,8;0;-1;12,94
2021-02-17 05:20:00;4;100,05;2,31;2,77;190;2,6;0;-1;12,93
2021-02-17 05:25:00;5;100,06;2,22;2,82;215;0,9;0;-1;12,94
2021-02-17 05:30:00;6;100,06;2,14;2,8;20;2;0;-1;12,93
2021-02-17 05:35:00;7;100,06;1,97;2,8;270;1,4;0;-1;12,93
2021-02-17 05:40:00;8;100,06;2,04;2,82;223;0,5;0;-1;12,93
2021-02-17 05:45:00;9;100,06;2,12;2,79;275;2,9;0;-1;12,93
2021-02-17 05:50:00;10;100,07;2,11;2,8;343;1,3;0;-1;12,93
2021-02-17 05:55:00;11;100,06;2,05;2,81;295;3,6;0;-1;12,93
2021-02-17 06:00:00;0;100,06;2,04;2,77;128;0,6;0;-1;12,93
2021-02-17 06:05:00;1;100,06;2,05;2,8;255;3,8;0;-1;12,93
2021-02-17 06:10:00;2;100,06;1,95;2,92;195;0,3;0;-1;12,92
2021-02-17 06:15:00;3;100,06;1,99;3,13;18;1,3;0;-1;12,93
2021-02-17 06:20:00;4;100,06;1,95;3,49;358;2,1;0;-1;12,92
2021-02-17 06:25:00;5;100,06;2,01;4,56;285;3,3;0;-1;12,93
2021-02-17 06:30:00;6;100,06;1,95;5,21;233;4,5;0;-1;12,92
2021-02-17 06:35:00;7;100,06;2;5,37;263;0,5;0;-1;12,93
2021-02-17 06:40:00;8;100,06;2,17;5,76;358;2,7;0;-1;12,92
2021-02-17 06:45:00;9;100,07;2,13;6,74;30;0,2;0;-1;12,93
2021-02-17 06:50:00;10;100,07;2,29;7,75;58;1,7;0;-1;12,93
2021-02-17 06:55:00;11;100,07;2,18;7,41;260;1;0;-1;12,93
2021-02-17 07:00:00;0;100,07;2,21;12,38;338;0,7;0;-1;12,94
2021-02-17 07:05:00;1;100,07;2,16;10,82;318;0,4;0;-1;12,94
2021-02-17 07:10:00;2;100,07;2,15;11,93;40;0,9;0;-1;12,94
2021-02-17 07:15:00;3;100,07;2,12;14,89;263;2,1;0;-1;12,96
2021-02-17 07:20:00;4;100,06;2,1;22,02;28;1,7;0;-1;12,97
2021-02-17 07:25:00;5;100,06;2,07;29,77;188;1,2;0;-1;13
2021-02-17 07:30:00;6;100,06;2,06;23,68;140;2;0;-1;13
2021-02-17 07:35:00;7;100,06;2,03;24,81;320;2,8;0;-1;13,01
2021-02-17 07:40:00;8;100,06;2;33,31;323;1,7;0;-1;13,03
2021-02-17 07:45:00;9;100,06;1,88;29,19;145;0,3;0;-1;13,03
2021-02-17 07:50:00;10;100,06;2,04;29,09;333;1,3;0;-1;13,05
2021-02-17 07:55:00;11;100,06;2,09;25,74;103;0,3;0;-1;13,04
2021-02-17 08:00:00;0;100,06;2,04;32,3;260;0,7;0;-1;13,05
2021-02-17 08:05:00;1;100,06;2,08;36,55;255;0,6;0;-1;13,07
2021-02-17 08:10:00;2;100,07;2,11;39,48;333;1,4;0;-1;13,09
2021-02-17 08:15:00;3;100,06;2,03;28,85;198;2,2;0;-1;13,08
2021-02-17 08:20:00;4;100,06;2,03;48,21;220;1,1;0;-1;13,1
2021-02-17 08:25:00;5;100,06;2,08;36,42;333;4,6;0;-1;13,11
2021-02-17 08:30:00;6;100,05;2,04;39,45;38;1,4;0;-1;13,12
2021-02-17 08:35:00;7;100,06;2;62,8;265;1;0;-1;13,16
2021-02-17 08:40:00;8;100,06;2,07;47,65;295;0,1;0;-1;13,18
2021-02-17 08:45:00;9;100,06;2,1;61;75;1,1;0;-1;13,21
2021-02-17 08:50:00;10;100,06;2,04;45,43;155;0,7;0;-1;13,19
2021-02-17 08:55:00;11;100,06;2,05;64,25;225;0,5;0;-1;13,22
2021-02-17 09:00:00;0;100,06;2,07;45,22;200;0,6;0;-1;13,22
2021-02-17 09:05:00;1;100,06;2,14;46,05;345;0,1;0;-1;13,21
2021-02-17 09:10:00;2;100,06;2,06;51,11;90;1,1;0;-1;13,24
2021-02-17 09:15:00;3;100,06;2,08;68,95;165;0,8;0;-1;13,25
2021-02-17 09:20:00;4;100,06;1,97;57,57;153;1,7;0;-1;13,28
2021-02-17 09:25:00;5;100,06;2,08;85,74;143;2;0;-1;13,31
2021-02-17 09:30:00;6;100,06;2,12;108,86;175;0,5;0;-1;13,4
2021-02-17 09:35:00;7;100,06;2,2;110,08;60;2;0;-1;13,46
2021-02-17 09:40:00;8;100,07;2,11;128,91;155;0,9;0;-1;13,56
2021-02-17 09:45:00;9;100,06;2,12;126,89;163;1;0;-1;13,62
2021-02-17 09:50:00;10;100,05;2,32;122,67;333;1,2;0;-1;13,7
2021-02-17 09:55:00;11;100,05;2,17;133,41;158;0,5;0;-1;13,78
2021-02-17 10:00:00;0;100,05;2,36;95,19;210;0,1;0;-1;13,72
2021-02-17 10:05:00;1;100,05;2,27;94,75;110;0,3;0;-1;13,66
2021-02-17 10:10:00;2;100,05;2,14;98,08;208;1,1;0;-1;13,69
2021-02-17 10:15:00;3;100,06;2,17;64,69;180;1;0;-1;13,64
2021-02-17 10:20:00;4;100,04;2,28;63,52;138;0,5;0;-1;13,58
2021-02-17 10:25:00;5;100,05;2,15;89,78;355;1;0;-1;13,62
2021-02-17 10:30:00;6;100,05;2,26;95,93;148;0,7;0;-1;13,64
2021-02-17 10:35:00;7;100,04;2,41;103,01;175;2,2;0;-1;13,72
2021-02-17 10:40:00;8;100,05;2,44;126,32;200;0,4;0;-1;13,77
2021-02-17 10:45:00;9;100,06;2,35;136,87;215;0,4;0;-1;13,92
2021-02-17 10:50:00;10;100,07;2,62;79,67;215;0,4;0;-1;13,81
2021-02-17 10:55:00;11;100,06;2,45;122,47;155;0,3;0;-1;13,91
2021-02-17 11:00:00;0;100,05;2,5;135,35;180;1,4;0;-1;14,04
2021-02-17 11:05:00;1;100,06;2,42;84,78;220;0,9;0;-1;13,96
2021-02-17 11:10:00;2;100,06;2,47;161,04;180;1,4;0;-1;14,2
2021-02-17 11:15:00;3;100,06;2,4;118,7;240;0,3;0;-1;13,98
2021-02-17 11:20:00;4;100,05;2,57;106,29;205;0,3;0;-1;13,95
2021-02-17 11:25:00;5;100,05;2,43;104,67;190;1,1;0;-1;13,93
2021-02-17 11:30:00;6;100,06;2,34;82,2;168;0,7;0;-1;13,86
2021-02-17 11:35:00;7;100,06;2,37;87,56;190;1,2;0;-1;13,83
2021-02-17 11:40:00;8;100,06;2,27;103,59;193;2,1;0;-1;13,85
2021-02-17 11:45:00;9;100,06;2,31;91,45;190;1,5;0;-1;13,78
2021-02-17 11:50:00;10;100,04;2,25;94,81;180;0,7;0;-1;13,76
2021-02-17 11:55:00;11;100,06;2,32;157,51;150;0,7;0;-1;14,35
2021-02-17 12:00:00;0;100,06;2,36;127,93;188;3,6;0;-1;14,02
2021-02-17 12:05:00;1;100,06;2,27;125,04;180;3,1;0;-1;14,05
2021-02-17 12:10:00;2;100,05;2,35;117,46;193;2,2;0;-1;14,02
2021-02-17 12:15:00;3;100,05;2,37;91,34;188;1,2;0;-1;13,97
2021-02-17 12:20:00;4;100,06;2,42;83,05;188;2,2;0;-1;13,91
2021-02-17 12:25:00;5;100,07;2,49;119,39;190;1,6;0;-1;13,98
2021-02-17 12:30:00;6;100,08;2,67;147,65;185;1,7;0;-1;14,42
2021-02-17 12:35:00;7;100,1;2,73;135,14;190;2,2;0;-1;14,42
2021-02-17 12:40:00;8;100,09;2,84;148,76;205;3,2;0;-1;14,65
2021-02-17 12:45:00;9;100,1;2,9;128,82;200;2,7;0;-1;14,45
2021-02-17 12:50:00;10;100,1;3,04;178,39;165;0,4;0;-1;14,69
2021-02-17 12:55:00;11;100,09;3,02;70,33;210;0,7;0;-1;14,07
2021-02-17 13:00:00;0;100,11;2,99;171,67;153;1,5;0;0;14,69
2021-02-17 13:05:00;1;100,1;3,27;134,01;178;0,7;0;0;14,54
2021-02-17 13:10:00;2;99,25;3,42;102,08;108;0,7;0;0;14,31
2021-02-17 13:15:00;3;100,08;3,43;148,44;115;1,3;0;0;14,7
2021-02-17 13:20:00;4;98,09;3,53;141,37;188;0,8;0;0;14,69
2021-02-17 13:25:00;5;100,1;3,46;141,33;183;3,8;0;0;14,7
2021-02-17 13:30:00;6;95,6;3,53;111,94;188;1,3;0;0;14,61
2021-02-17 13:35:00;7;96,59;3,49;131,89;188;2,4;0;0;14,66
2021-02-17 13:40:00;8;97,11;3,58;143,53;198;1,5;0;0;14,66
2021-02-17 13:45:00;9;96,17;3,68;141,85;138;0,5;0;0;14,66
2021-02-17 13:50:00;10;93,87;3,73;167,04;138;3,1;0;0;14,67
2021-02-17 13:55:00;11;97,75;3,77;127,4;25;0,3;0;0;14,64
2021-02-17 14:00:00;0;94,79;3,63;111,27;155;0,8;0;0;14,52
2021-02-17 14:05:00;1;94,12;3,61;113,88;148;0,9;0;0;14,58
2021-02-17 14:10:00;2;93,36;3,66;77,74;208;0,5;0;0;14,28
2021-02-17 14:15:00;3;92,69;3,63;65,15;168;1;0;0;14,04
2021-02-17 14:20:00;4;95,93;3,58;94,52;130;0,5;0;0;14,19
2021-02-17 14:25:00;5;97,93;3,57;87,98;163;0,8;0;0;14,3
2021-02-17 14:30:00;6;97,03;3,62;81,73;178;0,6;0;0;14,1
2021-02-17 14:35:00;7;97,28;3,63;84,47;170;0,6;0;0;14,13
2021-02-17 14:40:00;8;91,43;3,53;75,82;188;1,3;0;0;14,24
2021-02-17 14:45:00;9;93,97;3,61;69,2;190;0,4;0;0;14,32
2021-02-17 14:50:00;10;89,54;3,69;52,95;108;0,9;0;0;13,97
2021-02-17 14:55:00;11;97,82;3,35;36,37;148;0,3;0;0;13,91
2021-02-17 15:00:00;0;91,15;3,49;51,4;120;1;0;0;13,92
2021-02-17 15:05:00;1;93,01;3,57;60,34;263;0,9;0;0;14,17
2021-02-17 15:10:00;2;93,47;3,5;40,32;300;0,5;0;0;13,85
2021-02-17 15:15:00;3;90,62;3,64;37,62;150;2,6;0;0;13,81
2021-02-17 15:20:00;4;88,6;3,68;36,76;188;2,5;0;0;13,77
2021-02-17 15:25:00;5;86,81;3,48;37,21;188;2,9;0;0;13,74
2021-02-17 15:30:00;6;84,5;3,7;39,83;228;0,5;0;0;13,73
2021-02-17 15:35:00;7;85,91;3,56;38,79;325;0,9;0;0;13,72
2021-02-17 15:40:00;8;85,81;3,51;36,03;180;2,5;0;0;13,69
2021-02-17 15:45:00;9;84,87;3,68;32,13;190;0,6;0;0;13,66
2021-02-17 15:50:00;10;86,37;3,56;27,85;225;0,8;0;0;13,63
2021-02-17 15:55:00;11;88,76;3,3;24,32;208;1,1;0;0;13,59
2021-02-17 16:00:00;0;88,82;3,28;21,75;185;1,7;0;0;13,55
2021-02-17 16:05:00;1;90,55;3,26;21,92;180;1,7;0;0;13,51
2021-02-17 16:10:00;2;86,58;3,37;18,7;160;2,2;0;0;13,47
2021-02-17 16:15:00;3;90,19;3,19;17,86;208;1,8;0;0;13,44
2021-02-17 16:20:00;4;89,55;3,07;17,03;180;1,3;0;0;13,42
2021-02-17 16:25:00;5;85,91;3,35;15,02;143;0,6;0;0;13,39
2021-02-17 16:30:00;6;86,86;3,21;13,08;188;0,5;0;0;13,36
2021-02-17 16:35:00;7;88,95;3,07;10,81;195;0,6;0;0;13,34
2021-02-17 16:40:00;8;88,58;3,05;9,6;200;0,7;0;0;13,31
2021-02-17 16:45:00;9;88,28;3,07;8,6;205;1,1;0;0;13,29
2021-02-17 16:50:00;10;88,27;3,08;6,97;178;0,9;0;0;13,27
2021-02-17 16:55:00;11;89,7;2,91;5,68;310;0,1;0;0;13,25
2021-02-17 17:00:00;0;87,62;3,03;5,07;168;0,3;0;0;13,23
2021-02-17 17:05:00;1;88,38;2,95;3,92;183;0,7;0;0;13,21
2021-02-17 17:10:00;2;86,49;3,12;3,29;240;0,5;0;0;13,2
2021-02-17 17:15:00;3;86,88;3,09;3,1;218;0,1;0;0;13,19
2021-02-17 17:20:00;4;88,94;2,87;2,99;353;0,7;0;0;13,18
2021-02-17 17:25:00;5;86,64;3,14;3,03;335;1,3;0;0;13,18
2021-02-17 17:30:00;6;86,05;3,02;3,03;165;0,5;0;0;13,17
2021-02-17 17:35:00;7;86,25;2,98;3,03;275;0,2;0;0;13,16
2021-02-17 17:40:00;8;83,83;3,38;2,98;75;0,8;0;0;13,16
2021-02-17 17:45:00;9;83;3,43;3,03;18;0,5;0;0;13,15
2021-02-17 17:50:00;10;86,11;3,09;3,02;8;1,6;0;0;13,15
2021-02-17 17:55:00;11;89,68;2,67;3,09;340;1,5;0;0;13,15
2021-02-17 18:00:00;0;85,26;3,25;3,05;13;0,4;0;0;13,14
2021-02-17 18:05:00;1;86,19;3,32;3,04;300;0,7;0;0;13,14
2021-02-17 18:10:00;2;86,95;3,06;3,05;355;1,3;0;0;13,13
2021-02-17 18:15:00;3;85,21;3,33;3,06;260;0,8;0;0;13,13
2021-02-17 18:20:00;4;83,84;3,37;3,08;43;0,5;0;0;13,13
2021-02-17 18:25:00;5;83,53;3,38;3,06;158;0,1;0;0;13,13
2021-02-17 18:30:00;6;83,73;3,3;3,13;318;0,9;0;0;13,12
2021-02-17 18:35:00;7;82,63;3,38;3,1;205;0,1;0;0;13,12
2021-02-17 18:40:00;8;84,26;3,22;3,06;25;0,9;0;0;13,12
2021-02-17 18:45:00;9;86,22;2,99;3,1;50;1,4;0;0;13,12
2021-02-17 18:50:00;10;85,49;3,08;3,05;110;0,7;0;0;13,11
2021-02-17 18:55:00;11;84,91;3,1;3,14;313;0,4;0;0;13,11
2021-02-17 19:00:00;0;85,55;3,18;3,11;335;0,7;0;0;13,11
2021-02-17 19:05:00;1;84,49;3,35;3,07;285;0,8;0;0;13,1
2021-02-17 19:10:00;2;82,29;3,56;3,09;325;0,7;0;0;13,1
2021-02-17 19:15:00;3;85,19;3,24;3,08;283;0,5;0;0;13,1
2021-02-17 19:20:00;4;85,09;3,14;3,06;255;0,4;0;0;13,1
2021-02-17 19:25:00;5;85,62;3,05;3,12;275;0,4;0;0;13,1
2021-02-17 19:30:00;6;85,76;2,99;3,09;305;0,3;0;0;13,1
2021-02-17 19:35:00;7;85,68;3,04;3,14;315;0,8;0;0;13,09
2021-02-17 19:40:00;8;86,1;2,95;3,12;315;0,5;0;0;13,09
2021-02-17 19:45:00;9;83,68;3,04;3,08;310;0,5;0;0;13,09
2021-02-17 19:50:00;10;83,14;3,04;3,15;303;0,3;0;0;13,09
2021-02-17 19:55:00;11;84,62;2,82;3,08;303;0,3;0;0;13,09
2021-02-17 20:00:00;0;84,15;2,81;3,13;280;0,3;0;0;13,09
2021-02-17 20:05:00;1;80,81;2,99;3,08;278;0,2;0;0;13,08
2021-02-17 20:10:00;2;80,78;3,07;3,12;220;0,2;0;0;13,08
2021-02-17 20:15:00;3;83,34;2,87;3,17;173;0,8;0;0;13,08
2021-02-17 20:20:00;4;85,88;2,57;3,18;188;1,2;0;0;13,08
2021-02-17 20:25:00;5;86,92;2,5;3,14;195;1,5;0;0;13,08
2021-02-17 20:30:00;6;88,96;2,43;3,12;195;1,2;0;0;13,07
2021-02-17 20:35:00;7;89,15;2,47;3,13;198;1,3;0;0;13,07
2021-02-17 20:40:00;8;89,36;2,43;3,15;183;1,4;0;0;13,07
2021-02-17 20:45:00;9;88,21;2,56;3,22;190;1,6;0;0;13,07
2021-02-17 20:50:00;10;87,7;2,58;3,13;188;1,9;0;0;13,07
2021-02-17 20:55:00;11;87,87;2,49;3,14;188;1,8;0;0;13,07
2021-02-17 21:00:00;0;87,49;2,53;3,17;185;1,9;0;0;13,07
2021-02-17 21:05:00;1;86,9;2,59;3,12;190;2,1;0;0;13,06
2021-02-17 21:10:00;2;87,04;2,56;3,12;190;2,2;0;0;13,06
2021-02-17 21:15:00;3;87,08;2,53;3,19;188;2,4;0;0;13,06
2021-02-17 21:20:00;4;85,87;2,7;3,17;190;2,5;0;0;13,06
2021-02-17 21:25:00;5;86,52;2,54;3,15;188;2,7;0;0;13,06
2021-02-17 21:30:00;6;86,93;2,47;3,12;190;2,8;0;0;13,06
2021-02-17 21:35:00;7;85,83;2,56;3,13;180;3,5;0;0;13,06
2021-02-17 21:40:00;8;85,77;2,58;3,13;185;3,4;0;0;13,06
2021-02-17 21:45:00;9;84,36;2,71;3,12;180;3,7;0;0;13,06
2021-02-17 21:50:00;10;85,54;2,59;3,13;190;3,6;0;0;13,05
2021-02-17 21:55:00;11;85,55;2,55;3,09;200;3,1;0;0;13,05
2021-02-17 22:00:00;0;84,98;2,66;3,1;185;2,5;0;0;13,05
2021-02-17 22:05:00;1;85,26;2,59;3,11;183;3,2;0;0;13,05
2021-02-17 22:10:00;2;87,83;2,33;3,08;188;3,4;0;0;13,05
2021-02-17 22:15:00;3;86,42;2,48;3,1;178;4,1;0;0;13,05
2021-02-17 22:20:00;4;85,01;2,68;3,12;180;3,8;0;0;13,05
2021-02-17 22:25:00;5;87,61;2,4;3,11;188;3,2;0;0;13,05
2021-02-17 22:30:00;6;89,19;2,41;3,1;180;1,8;0;0;13,05
2021-02-17 22:35:00;7;89,08;2,46;3,02;178;2,8;0;0;13,04
2021-02-17 22:40:00;8;90,52;2,44;3,14;190;2,7;0;0;13,04
2021-02-17 22:45:00;9;90,56;2,44;3,14;180;2,9;0;0;13,04
2021-02-17 22:50:00;10;88,76;2,63;3,12;198;1,8;0;0;13,04
2021-02-17 22:55:00;11;89,11;2,62;3,1;165;3,6;0;0;13,04
2021-02-17 23:00:00;0;89,87;2,5;3,09;180;3,6;0;0;13,04
2021-02-17 23:05:00;1;87,88;2,85;3,07;178;2,7;0;0;13,03
2021-02-17 23:10:00;2;88,07;2,79;3,11;190;3,4;0;0;13,03
2021-02-17 23:15:00;3;90,5;2,32;3,13;168;3,6;0;0;13,03
2021-02-17 23:20:00;4;88,43;2,76;3,03;188;4;0;0;13,03
2021-02-17 23:25:00;5;90,28;2,53;3,12;188;2,7;0;0;13,03
2021-02-17 23:30:00;6;87,64;2,82;3,15;183;3,7;0;-1;13,03
2021-02-17 23:35:00;7;89,77;2,5;3,04;173;3,4;0;-1;13
2021-02-17 23:40:00;8;90,91;2,2;3,07;188;2,8;0;-1;12,99
2021-02-17 23:45:00;9;87,27;2,76;2,98;185;3,1;0;-1;12,99
2021-02-17 23:50:00;10;89,28;2,44;3,04;195;4,9;0;-1;12,99
2021-02-17 23:55:00;11;87,78;2,58;2,96;183;4,4;0;-1;12,98
2021-02-18 00:00:00;0;88,45;2,56;2,94;185;3;0;-1;12,98
2021-02-18 00:05:00;1;86,95;2,66;3,03;183;3,6;0;-1;12,97
2021-02-18 00:10:00;2;89,15;2,32;2,98;198;3,7;0;-1;12,97
2021-02-18 00:15:00;3;86,52;2,64;2,93;185;3,3;0;-1;12,96
2021-02-18 00:20:00;4;87,26;2,51;2,99;188;3,4;0;-1;12,96
2021-02-18 00:25:00;5;86,97;2,53;3,03;185;5;0;-1;12,96
2021-02-18 00:30:00;6;85,68;2,71;3;180;4,9;0;-1;12,96
2021-02-18 00:35:00;7;87,1;2,54;2,94;183;3,5;0;-1;12,96
2021-02-18 00:40:00;8;85,88;2,61;2,94;203;3,1;0;-1;12,96
2021-02-18 00:45:00;9;85,72;2,64;2,97;170;2,7;0;-1;12,95
2021-02-18 00:50:00;10;88,12;2,26;3;185;3,6;0;-1;12,95
2021-02-18 00:55:00;11;86,63;2,45;2,97;185;4;0;-1;12,95
2021-02-18 01:00:00;0;86,83;2,43;2,98;183;3;0;-1;12,95
2021-02-18 01:05:00;1;90,36;1,96;2,92;188;3,7;0;-1;12,95
2021-02-18 01:10:00;2;90,81;1,81;2,94;183;4,4;0;-1;12,95
2021-02-18 01:15:00;3;91,02;1,74;2,95;180;4,3;0;-1;12,95
2021-02-18 01:20:00;4;90,71;2,21;2,95;180;2;0;-1;12,95
2021-02-18 01:25:00;5;88,14;2,42;2,99;178;5,2;0;-1;12,94
2021-02-18 01:30:00;6;87,97;2,48;2,96;178;3,5;0;-1;12,94
2021-02-18 01:35:00;7;87,36;2,51;2,92;188;4;0;-1;12,94
2021-02-18 01:40:00;8;87,83;2,43;2,98;185;3,3;0;-1;12,94
2021-02-18 01:45:00;9;88,67;2,32;3;180;4,4;0;-1;12,94
2021-02-18 01:50:00;10;88,52;2,35;2,94;178;4,5;0;-1;12,94
2021-02-18 01:55:00;11;89,53;2,25;2,98;193;3,7;0;-1;12,94
2021-02-18 02:00:00;0;89,63;2,23;2,95;188;5,2;0;-1;12,94
2021-02-18 02:05:00;1;88,69;2,37;2,95;193;3;0;-1;12,93
2021-02-18 02:10:00;2;88,05;2,53;2,97;180;3,7;0;-1;12,93
2021-02-18 02:15:00;3;89,21;2,34;2,9;193;4,2;0;-1;12,93
2021-02-18 02:20:00;4;89,11;2,48;3,02;180;2,5;0;-1;12,93
2021-02-18 02:25:00;5;91,16;2,14;2,91;180;4,4;0;-1;12,93
2021-02-18 02:30:00;6;94,54;1,67;2,95;190;2,9;0;-1;12,93
2021-02-18 02:35:00;7;87,41;2,69;2,84;180;3,3;0;-1;12,93
2021-02-18 02:40:00;8;89,04;2,48;2,96;185;5,3;0;-1;12,93
2021-02-18 02:45:00;9;91,04;2,15;2,95;188;4,8;0;-1;12,93
2021-02-18 02:50:00;10;90,56;2,28;2,97;188;5,2;0;-1;12,92
2021-02-18 02:55:00;11;87,26;2,7;2,95;188;3,9;0;-1;12,92
2021-02-18 03:00:00;0;89,75;2,28;2,96;193;3,2;0;-1;12,92
2021-02-18 03:05:00;1;87,51;2,53;2,93;178;3,7;0;-1;12,92
2021-02-18 03:10:00;2;90,57;2,08;2,51;180;4,2;0;-1;12,86
2021-02-18 03:15:00;3;90,51;2,09;2,7;180;4,9;0;-1;12,9
2021-02-18 03:20:00;4;91,72;1,84;2,77;193;2,9;0;-1;12,91
2021-02-18 03:25:00;5;88,44;2,37;2,85;195;4,5;0;-1;12,91
2021-02-18 03:30:00;6;90,28;2,11;2,89;178;3,8;0;-1;12,91
2021-02-18 03:35:00;7;89,36;2,28;2,88;193;3,9;0;-1;12,91
2021-02-18 03:40:00;8;90,06;2,01;2,89;180;3,7;0;-1;12,91
2021-02-18 03:45:00;9;90,76;2,01;2,91;198;3,1;0;-1;12,91
2021-02-18 03:50:00;10;90,43;2,07;2,91;190;3,6;0;-1;12,91
2021-02-18 03:55:00;11;88,83;2,2;2,93;188;3,4;0;-1;12,91
2021-02-18 04:00:00;0;89,57;2,12;2,9;180;3,5;0;-1;12,91
2021-02-18 04:05:00;1;89,23;2,15;2,95;190;3,6;0;-1;12,9
2021-02-18 04:10:00;2;88,77;2,22;2,93;185;3,2;0;-1;12,9
2021-02-18 04:15:00;3;88,18;2,24;2,94;198;3,4;0;-1;12,9
2021-02-18 04:20:00;4;87,33;2,39;2,92;180;3,4;0;-1;12,9
2021-02-18 04:25:00;5;86,73;2,48;2,9;190;2,6;0;-1;12,9
2021-02-18 04:30:00;6;87,81;2,26;2,95;193;3,1;0;-1;12,9
2021-02-18 04:35:00;7;86,44;2,37;2,98;185;3,6;0;-1;12,9
2021-02-18 04:40:00;8;86,37;2,36;3;193;3,3;0;-1;12,9
2021-02-18 04:45:00;9;86,48;2,42;2,99;195;2,7;0;-1;12,9
2021-02-18 04:50:00;10;86,97;2,29;3,02;190;3,3;0;-1;12,9
2021-02-18 04:55:00;11;85,94;2,4;2,99;185;4;0;-1;12,9
2021-02-18 05:00:00;0;87,19;2,2;2,98;188;3,6;0;-1;12,9
2021-02-18 05:05:00;1;86,91;2,3;2,96;198;2,9;0;-1;12,89
2021-02-18 05:10:00;2;86,05;2,37;2,93;190;3,6;0;-1;12,89
2021-02-18 05:15:00;3;86,76;2,32;2,93;193;2,7;0;-1;12,89
2021-02-18 05:20:00;4;87,24;2,24;2,96;203;2,4;0;-1;12,89
2021-02-18 05:25:00;5;86,5;2,34;2,89;183;2,5;0;-1;12,89
2021-02-18 05:30:00;6;85,73;2,37;2,97;183;2,1;0;-1;12,89
2021-02-18 05:35:00;7;85,19;2,44;2,97;185;3,4;0;-1;12,89
2021-02-18 05:40:00;8;85,79;2,37;2,96;198;4,5;0;-1;12,89
2021-02-18 05:45:00;9;84,96;2,51;2,96;195;2,4;0;-1;12,89
2021-02-18 05:50:00;10;86,22;2,28;2,92;170;3,5;0;-1;12,88
2021-02-18 05:55:00;11;85,65;2,41;3;188;2,8;0;-1;12,89
2021-02-18 06:00:00;0;87,4;2,15;2,99;188;2,6;0;-1;12,89
2021-02-18 06:05:00;1;89,47;1,88;3,01;180;2,9;0;-1;12,88
2021-02-18 06:10:00;2;87,73;2,05;3,11;188;3,2;0;-1;12,88
2021-02-18 06:15:00;3;87,69;2,1;3,38;183;3;0;-1;12,88
2021-02-18 06:20:00;4;90,32;1,64;3,82;193;4,4;0;-1;12,88
2021-02-18 06:25:00;5;89,94;1,74;4,43;190;3,2;0;-1;12,88
2021-02-18 06:30:00;6;89,59;1,67;5,69;180;5,1;0;-1;12,89
2021-02-18 06:35:00;7;89,94;1,67;7,33;188;4,7;0;-1;12,89
2021-02-18 06:40:00;8;87,66;1,99;9,21;188;3,7;0;-1;12,9
