Logger: #D3000C 'Esslingen_Fi_FVA_1' - USP_EXP2 - (CGI) Expander for GP5W - (V2.60, Mai 12 2013)
No;Datum;15_T_PF_X;15_MP_X;30_T_PF_X;30_MP_X;60_T_PF_X;60_MP_X;15_T_PF_Y;15_MP_Y;30_T_PF_Y;30_MP_Y;60_T_PF_Y;60_MP_Y;15_T_PF_Z;15_MP_Z;30_T_PF_Z;30_MP_Z;60_T_PF_Z;60_MP_Z;Bat.V;Temp.o_T_PF;rH..
7163;19.03.2021 17:45;-81,64;0;5,38;0;5,94;0,777;2,8;7;3,01;1,411;4,04;1,083;4,19;1,102;3,32;0,956;4,33;0,561;;;
7164;19.03.2021 18:00;-81,6;0;5,42;0;5,85;0,775;2,79;7;2,99;1,416;4,05;1,081;4,19;1,108;3,35;0,952;4,34;0,58;;;
7165;19.03.2021 18:15;-81,63;0;5,41;0;5,87;0,775;2,81;7;2,98;1,415;4,04;1,076;4,16;1,081;3,35;0,128;4,32;0,578;12,408;0,69;98,1
7166;19.03.2021 18:30;-81,62;0;5,4;0;5,86;0,78;2,84;7;3;1,412;4,04;1,083;4,19;1,113;3,35;0,959;4,3;0,57;12,395;0,67;97,8
7167;19.03.2021 18:45;-81,63;0;5,36;0;5,89;0,782;2,83;7;2,97;1,415;4,03;1,077;4,16;1,083;3,35;0,969;4,34;0,566;;;
7168;19.03.2021 19:00;-81,57;0;5,38;0;5,87;0,773;2,61;7;2,98;1,413;4,04;1,077;4,15;1,1;3,37;0,957;4,32;0,56;;;
7169;19.03.2021 19:15;-81,58;0;5,39;0;5,84;0,771;2,8;7;3;1,412;4,02;1,073;4,21;1,066;3,34;0,959;4,32;0,57;;;
7170;19.03.2021 19:30;-81,63;0;5,39;0;5,9;0,773;2,79;7;3;1,411;4,01;1,083;4,17;1,044;3,37;0,573;4,32;0,576;;;
7171;19.03.2021 19:45;-81,61;0;5,35;0;5,87;0,769;2,95;7;2,96;1,414;3,96;1,081;4,15;1,04;3,32;0,222;4,32;0,573;;;
7172;19.03.2021 20:00;-81,59;0;5,39;0;5,85;0,766;2,81;7;3,01;1,416;4,02;1,08;4,19;1,049;3,34;0,961;4,33;0,571;12,391;-0,11;98,5
7173;19.03.2021 20:15;-81,61;0;5,36;0;5,89;0,767;2,8;7;2,99;1,412;4,02;1,08;4,21;1,05;3,34;0,958;4,33;0,571;;;
7174;19.03.2021 20:30;-81,6;0;5,35;0;5,88;0,764;2,78;7;3,02;1,414;4,03;1,084;4,24;1,043;3,34;0,972;4,29;0,576;;;
7175;19.03.2021 20:45;-81,6;0;5,38;0;5,87;0,758;2,93;7;3;1,413;4,03;1,082;4,19;1,048;3,34;0,968;4,33;0,571;;;
7176;19.03.2021 21:00;-81,63;0;5,36;0;5,85;0,757;2,59;7;2,99;1,415;4,04;1,08;4,1;1,057;3,36;0,959;4,32;0,569;;;
7177;19.03.2021 21:15;-81,58;0;5,4;0;5,86;0,757;2,39;7;3,01;1,415;4,02;1,081;4,18;1,082;3,35;0,964;4,31;0,579;;;
7178;19.03.2021 21:30;-81,62;0;5,33;0;5,87;0,761;2,83;7;3,01;1,415;4,03;1,079;4,09;1,093;3,34;0,972;4,33;0,581;12,399;-0,47;98,5
7179;19.03.2021 21:45;-81,63;0;5,34;0;5,86;0,743;2,88;7;2,99;1,417;4,03;1,082;4,1;1,063;3,37;0,961;4,33;0,574;;;
7180;19.03.2021 22:00;-81,57;0;5,4;0;5,87;0,739;2,67;7;3;1,413;4,04;1,084;4,12;1,074;3,34;0,957;4,31;0,575;;;
7181;19.03.2021 22:15;-81,62;0;5,38;0;5,88;0,747;2,58;7;3;1,415;3,99;1,087;4,05;1,073;3,33;0,957;4,31;0,58;;;
7182;19.03.2021 22:30;-81,59;0;5,37;0;5,85;0,74;2,63;7;2,98;1,414;4;1,079;3,84;1,059;3,33;0,969;4,32;0,576;;;
7183;19.03.2021 22:45;-81,64;0;5,39;0;5,86;0,737;2,8;7;3;1,416;3,98;1,087;4,06;1,125;3,3;0,955;4,28;0,58;;;
7184;19.03.2021 23:00;-81,63;0;5,36;0;5,84;0,742;2,79;7;3,01;1,414;4,04;1,093;4,05;1,134;3,34;0,972;4,29;0,577;12,376;-1,19;98,6
7185;19.03.2021 23:15;-81,61;0;5,36;0;5,89;0,73;2,62;7;2,99;1,413;4,03;1,086;4,07;1,094;3,3;0,513;4,31;0,571;;;
7186;19.03.2021 23:30;-81,64;0;5,36;0;5,9;0,735;2,75;7;2,99;1,416;4,02;1,084;4,2;1,217;3,28;0,899;4,26;0,57;;;
7187;19.03.2021 23:45;-81,63;0;5,36;0;5,9;0,732;2,78;7;2,98;1,414;4;1,09;4,13;1,138;3,35;0,722;4,33;0,573;;;
7188;20.03.2021 00:00;-81,64;0;5,34;0;5,89;0,721;2,78;7;3,01;1,414;4,02;1,086;4,22;1,15;3,31;0,971;4,3;0,578;;;
7189;20.03.2021 00:15;-81,64;0;5,34;0;5,85;0,727;2,78;7;2,97;1,417;4,01;1,087;4,18;1,165;3,36;0;4,32;0,58;12,37;-1,77;98,8
7190;20.03.2021 00:30;-81,63;0;5,36;0;5,9;0,734;2,74;7;3;1,414;4,02;1,088;4,13;1,204;3,38;0,879;4,31;0,569;12,361;-1,77;98,5
7191;20.03.2021 00:45;-81,64;0;5,31;0;5,89;0,733;2,8;7;2,97;1,416;4,02;1,091;4,13;1,309;3,33;0,711;4,3;0,571;;;
7192;20.03.2021 01:00;-81,65;0;5,38;0;5,87;0,732;2,81;7;2,96;1,416;4,01;1,087;4,13;1,276;3,33;0,153;4,29;0,57;;;
7193;20.03.2021 01:15;-81,61;0;5,38;0;5,87;0,723;2,78;7;2,99;1,419;4;1,086;4,03;1,319;3,37;0,928;4,25;0,573;;;
7194;20.03.2021 01:30;-81,61;0;5,31;0;5,85;0,726;2,75;7;2,99;1,42;4,03;1,09;4,13;1,295;3,34;0,954;4,31;0,572;;;
7195;20.03.2021 01:45;-81,6;0;5,4;0;5,86;0,724;2,78;7;2,96;1,417;4,01;1,094;4,23;1,301;3,28;0,67;4,28;0,579;;;
7196;20.03.2021 02:00;-81,58;0;5,38;0;5,88;0,722;2,75;7;2,98;1,419;3,98;1,093;4,24;1,198;3,29;0;4,3;0,564;12,363;-2,78;98,9
7197;20.03.2021 02:15;-81,6;0;5,36;0;5,84;0,727;2,78;7;2,94;1,415;3,98;1,09;4,45;1,302;3,33;0,487;4,28;0,575;;;
7198;20.03.2021 02:30;-81,59;0;5,34;0;5,88;0,722;2,81;7;2,98;1,42;4,02;1,087;4,43;1,213;3,3;0,808;4,28;0,58;;;
7199;20.03.2021 02:45;-81,63;0;5,38;0;5,85;0,724;2,77;7;2,96;1,415;3,99;1,095;4,51;1,195;3,32;0,964;4,33;0,572;;;
7200;20.03.2021 03:00;-81,59;0;5,36;0;5,85;0,721;2,76;7;3,01;1,418;3,99;1,093;4,44;1,177;3,36;0,534;4,24;0,571;;;
7201;20.03.2021 03:15;-81,6;0;5,35;0;5,87;0,72;2,94;7;2,92;1,417;3,95;1,091;4,41;1,176;3,32;0,783;4,32;0,577;;;
7202;20.03.2021 03:30;-81,6;0;5,35;0;5,84;0,72;2,79;7;2,97;1,414;4;1,094;4,1;1,164;3,29;0,975;4,29;0,574;12,359;-3,38;99,4
7203;20.03.2021 03:45;-81,55;0;5,34;0;5,85;0,713;2,76;7;2,96;1,42;3,98;1,093;4,06;1,304;3,34;0,553;4,31;0,575;;;
7204;20.03.2021 04:00;-81,56;0;5,35;0;5,86;0,706;2,75;7;2,97;1,421;3,99;1,094;3,99;1,072;3,3;0,951;4,27;0,571;;;
7205;20.03.2021 04:15;-81,58;0;5,38;0;5,87;0,701;2,78;7;2,96;1,417;4;1,089;4;1,186;3,31;0,96;4,3;0,582;;;
7206;20.03.2021 04:30;-81,57;0;5,32;0;5,88;0,7;2,78;7;2,98;1,419;3,96;1,092;4,03;1,142;3,34;0,97;4,31;0,58;;;
7207;20.03.2021 04:45;-81,57;0;5,33;0;5,85;0,705;2,73;7;2,95;1,419;4,01;1,088;4,01;1,145;3,26;0,92;4,31;0,572;;;
7208;20.03.2021 05:00;-81,63;0;5,33;0;5,88;0,705;2,75;7;2,99;1,421;3,97;1,095;4;1,119;3,3;0,865;4,33;0,572;12,346;-3,77;99,2
7209;20.03.2021 05:15;-81,6;0;5,35;0;5,83;0,697;2,76;7;2,96;1,418;3,99;1,086;3,97;1,132;3,29;0,964;4,27;0,579;;;
7210;20.03.2021 05:30;-81,62;0;5,34;0;5,85;0,701;2,75;7;2,97;1,419;4,01;1,088;4,23;1,163;3,3;0,959;4,29;0,579;;;
7211;20.03.2021 05:45;-81,63;0;5,32;0;5,88;0,697;2,73;7;2,97;1,414;3,99;1,097;4,07;1,155;3,3;0;4,29;0,593;;;
7212;20.03.2021 06:00;-81,6;0;5,34;0;5,82;0,693;2,75;7;2,97;1,418;4;1,089;4,01;1,165;3,3;0,974;4,25;0,578;;;
7213;20.03.2021 06:15;-81,61;0;5,34;0;5,85;0,699;2,75;7;2,96;1,42;3,99;1,094;4,05;1,138;3,33;0,204;4,33;0,586;12,338;-3,79;99,5
7214;20.03.2021 06:30;-81,61;0;5,33;0;5,82;0,698;2,77;7;2,95;1,419;3,99;1,094;3,96;1,148;3,31;0,347;4,27;0,575;12,338;-3,57;99
7215;20.03.2021 06:45;-81,59;0;5,33;0;5,84;0,698;2,76;7;2,99;1,42;4;1,09;4;1,192;3,31;0,97;4,28;0,584;;;
7216;20.03.2021 07:00;-81,62;0;5,33;0;5,84;0,689;2,76;7;2,94;1,42;3,98;1,094;4,03;1,211;3,27;0,96;4,29;0,581;;;
7217;20.03.2021 07:15;-81,62;0;5,33;0;5,81;0,686;2,79;7;2,98;1,418;3,99;1,086;4;1,229;3,24;0,951;4,29;0,576;;;
7218;20.03.2021 07:30;-81,65;0;5,34;0;5,82;0,693;2,75;7;2,97;1,415;3,98;1,097;4;1,188;3,29;0,274;4,26;0,581;;;
7219;20.03.2021 07:45;-81,59;0;5,37;0;5,82;0,693;2,76;7;2,96;1,42;3,96;1,097;4,03;1,203;3,27;0,979;4,3;0,579;;;
7220;20.03.2021 08:00;-81,62;0;5,32;0;5,87;0,687;2,75;7;2,91;1,42;3,98;1,093;4,05;1,207;3,29;0,714;4,27;0,581;12,351;-3,01;99,1
7221;20.03.2021 08:15;-81,62;0;5,32;0;5,84;0,682;2,75;7;2,95;1,419;3,97;1,095;4,02;1,16;3,27;0;4,27;0,58;;;
7222;20.03.2021 08:30;-81,61;0;5,35;0;5,84;0,683;2,72;7;2,93;1,42;4;1,088;3,95;1,158;3,28;0,954;4,27;0,581;;;
7223;20.03.2021 08:45;-81,6;0;5,33;0;5,83;0,675;2,77;7;2,95;1,421;3,97;1,096;3,99;1,154;3,3;0,673;4,25;0,576;;;
7224;20.03.2021 09:00;-81,61;0;5,34;0;5,87;0,68;2,73;7;2,94;1,42;4;1,09;3,99;1,23;3,27;0,968;4,3;0,578;;;
7225;20.03.2021 09:15;-81,61;0;5,31;0;5,83;0,675;2,77;7;2,95;1,42;3,99;1,092;4,09;1,2;3,26;0,023;4,29;0,586;;;
7226;20.03.2021 09:30;-81,65;0;5,3;0;5,82;0,668;2,74;7;2,96;1,419;3,97;1,096;4,15;1,194;3,24;0;4,3;0,579;12,338;-1,65;98,8
7227;20.03.2021 09:45;-81,59;0;5,32;0;5,82;0,664;2,77;7;2,95;1,422;3,99;1,097;4,11;1,238;3,29;0;4,27;0,575;;;
7228;20.03.2021 10:00;-81,62;0;5,34;0;5,84;0,672;2,7;7;2,95;1,417;3,97;1,093;4,1;1,231;3,25;0,966;4,26;0,587;;;
7229;20.03.2021 10:15;-81,64;0;5,33;0;5,83;0,664;2,69;7;2,96;1,421;3,98;1,103;4,11;1,202;3,25;0,018;4,25;0,58;;;
7230;20.03.2021 10:30;-81,6;0;5,34;0;5,84;0,663;2,71;7;2,95;1,42;3,99;1,094;4,11;1,252;3,26;0,981;4,23;0,58;;;
7231;20.03.2021 10:45;-81,61;0;5,31;0;5,82;0,656;2,78;7;2,96;1,422;3,98;1,095;4,15;1,206;3,27;0,971;4,27;0,589;;;
7232;20.03.2021 11:00;-81,61;0;5,32;0;5,84;0,655;2,73;7;2,96;1,42;3,96;1,1;4,08;1,224;3,27;0,979;4,3;0,584;12,353;2,99;97,4
7233;20.03.2021 11:15;-81,62;0;5,33;0;5,8;0,656;2,72;7;2,93;1,421;3,99;1,102;4,13;1,204;3,29;0,974;4,24;0,597;;;
7234;20.03.2021 11:30;-81,64;0;5,3;0;5,85;0,654;2,74;7;2,94;1,42;3,98;1,103;4,06;1,194;3,25;0,964;4,25;0,589;;;
7235;20.03.2021 11:45;-81,63;0;5,34;0;5,87;0,665;2,71;7;2,93;1,42;3,97;1,103;4,09;1,221;3,22;0,542;4,25;0,574;;;
7236;20.03.2021 12:00;-81,62;0;5,33;0;5,83;0,655;2,71;7;2,94;1,419;3,97;1,102;4,05;1,191;3,24;0,97;4,29;0,574;;;
7237;20.03.2021 12:15;-81,63;0;5,29;0;5,82;0,656;2,69;7;2,94;1,425;3,99;1,101;4,1;1,171;3,27;0,625;4,23;0,582;12,365;5,33;96
7238;20.03.2021 12:30;-81,63;0;5,34;0;5,83;0,655;2,73;7;2,92;1,421;3,97;1,099;4,07;1,157;3,24;0,978;4,27;0,584;12,365;4,81;95,5
7239;20.03.2021 12:45;-81,6;0;5,33;0;5,85;0,656;2,7;7;2,93;1,421;4,01;1,095;3,98;1,189;3,23;0,201;4,25;0,586;;;
7240;20.03.2021 13:00;-81,61;0;5,32;0;5,81;0,654;2,72;7;2,94;1,422;3,97;1,098;4,08;1,177;3,26;0,975;4,25;0,586;;;
7241;20.03.2021 13:15;-81,63;0;5,29;0;5,84;0,66;2,72;7;2,95;1,421;3,99;1,098;4,04;1,203;3,24;0,722;4,26;0,58;;;
7242;20.03.2021 13:30;-81,61;0;5,31;0;5,85;0,653;2,71;7;2,95;1,422;3,99;1,098;3,96;1,211;3,24;0,991;4,26;0,58;;;
7243;20.03.2021 13:45;-81,64;0;5,34;0;5,82;0,654;2,7;7;2,94;1,423;3,97;1,096;3,94;1,225;3,25;0,361;4,25;0,587;;;
7244;20.03.2021 14:00;-81,62;0;5,32;0;5,79;0,668;2,69;7;2,93;1,426;3,97;1,099;3,98;1,178;3,26;0,95;4,22;0,585;12,372;3,27;97,5
7245;20.03.2021 14:15;-81,59;0;5,28;0;5,84;0,663;2,74;7;2,94;1,421;3,98;1,099;3,93;1,172;3,28;0;4,31;0,579;;;
7246;20.03.2021 14:30;-81,56;0;5,3;0;5,82;0,658;2,75;7;2,94;1,424;3,97;1,104;3,96;1,204;3,26;0,977;4,27;0,584;;;
7247;20.03.2021 14:45;-81,6;0;5,31;0;5,81;0,664;2,72;7;2,94;1,422;3,96;1,101;3,92;1,175;3,21;0;4,28;0,576;;;
7248;20.03.2021 15:00;-81,6;0;5,3;0;5,79;0,662;2,7;7;2,91;1,421;3,95;1,103;4,08;1,178;3,23;0,342;4,25;0,588;;;
7249;20.03.2021 15:15;-81,57;0;5,3;0;5,88;0,661;2,73;7;2,89;1,418;3,95;1,106;3,89;1,18;3,28;0,98;4,25;0,584;;;
7250;20.03.2021 15:30;-81,62;0;5,33;0;5,83;0,655;2,68;7;2,93;1,42;3,93;1,099;3,95;1,169;3,26;0,975;4,25;0,592;12,378;2,52;97,3
7251;20.03.2021 15:45;-81,59;0;5,28;0;5,83;0,655;2,7;7;2,92;1,419;3,95;1,101;3,95;1,163;3,25;0,749;4,24;0,584;;;
7252;20.03.2021 16:00;-81,61;0;5,26;0;5,85;0,662;2,68;7;2,92;1,421;3,94;1,108;3,94;1,167;3,22;0,973;4,28;0,589;;;
7253;20.03.2021 16:15;-81,59;0;5,28;0;5,85;0,654;2,7;7;2,92;1,424;3,97;1,103;4,05;1,134;3,23;0,973;4,24;0,589;;;
7254;20.03.2021 16:30;-81,61;0;5,3;0;5,83;0,658;2,7;7;2,9;1,421;3,94;1,097;3,93;1,144;3,24;0,971;4,25;0,584;;;
7255;20.03.2021 16:45;-81,63;0;5,3;0;5,81;0,654;2,67;7;2,9;1,42;3,99;1,1;3,9;1,122;3,23;0,977;4,23;0,589;;;
7256;20.03.2021 17:00;-81,6;0;5,27;0;5,83;0,66;2,72;7;2,95;1,422;3,95;1,098;3,94;1,12;3,26;0,986;4,26;0,591;12,372;0,93;97,9
7257;20.03.2021 17:15;-81,6;0;5,32;0;5,82;0,66;2,68;7;2,94;1,424;3,95;1,101;3,9;1,103;3,22;0,974;4,24;0,584;;;
7258;20.03.2021 17:30;-81,55;0;5,29;0;5,83;0,661;2,69;7;2,89;1,421;3,94;1,104;3,93;1,087;3,26;0,976;4,25;0,595;;;
7259;20.03.2021 17:45;-81,54;0;5,3;0;5,81;0,654;2,69;7;2,92;1,422;3,94;1,105;3,92;1,095;3,25;0,597;4,27;0,583;;;
7260;20.03.2021 18:00;-81,62;0;5,31;0;5,82;0,655;2,69;7;2,94;1,421;3,97;1,107;3,83;1,073;3,27;0,977;4,29;0,597;;;
7261;20.03.2021 18:15;-81,61;0;5,3;0;5,8;0,658;2,73;7;2,91;1,424;3,96;1,099;3,92;1,083;3,2;0,216;4,28;0,594;12,368;-0,51;98
7262;20.03.2021 18:30;-81,59;0;5,31;0;5,82;0,666;2,72;7;2,91;1,424;3,98;1,102;3,93;1,071;3,22;0,862;4,22;0,589;12,348;-0,53;97,3
7263;20.03.2021 18:45;-81,58;0;5,29;0;5,84;0,667;2,7;7;2,91;1,426;3,95;1,098;3,95;1,09;3,22;0,984;4,24;0,586;;;
7264;20.03.2021 19:00;-81,57;0;5,3;0;5,81;0,66;2,91;7;2,92;1,425;3,97;1,105;3,94;1,093;3,28;0;4,23;0,585;;;
7265;20.03.2021 19:15;-81,58;0;5,28;0;5,84;0,654;2,68;7;2,9;1,426;3,96;1,107;4,1;1,112;3,23;0,972;4,21;0,584;;;
7266;20.03.2021 19:30;-81,57;0;5,3;0;5,8;0,657;2,69;7;2,92;1,425;3,96;1,11;3,88;1,111;3,19;0,816;4,24;0,584;;;
7267;20.03.2021 19:45;-81,59;0;5,29;0;5,84;0,657;2,67;7;2,93;1,422;3,95;1,105;4,02;1,111;3,22;0,977;4,25;0,587;;;
7268;20.03.2021 20:00;-81,57;0;5,27;0;5,76;0,664;2,73;7;2,91;1,424;3,97;1,107;3,98;1,121;3,22;0,596;4,26;0,6;12,353;-2,57;98,6
7269;20.03.2021 20:15;-81,6;0;5,29;0;5,82;0,659;2,69;7;2,89;1,428;3,95;1,104;4,08;1,147;3,25;0,932;4,24;0,59;;;
7270;20.03.2021 20:30;-81,62;0;5,27;0;5,83;0,654;2,7;7;2,9;1,424;3,96;1,105;4,06;1,164;3,18;0,709;4,19;0,599;;;
7271;20.03.2021 20:45;-81,64;0;5,26;0;5,81;0,66;2,43;7;2,87;1,425;3,94;1,105;4,02;1,098;3,2;0,808;4,23;0,585;;;
7272;20.03.2021 21:00;-81,61;0;5,29;0;5,8;0,656;2,4;7;2,89;1,425;3,95;1,102;4,03;1,175;3,2;0,967;4,21;0,586;;;
7273;20.03.2021 21:15;-81,6;0;5,24;0;5,81;0,66;2,71;7;2,91;1,426;3,96;1,109;4,08;1,174;3,21;0,984;4,23;0,585;;;
7274;20.03.2021 21:30;-81,64;0;5,29;0;5,79;0,654;2,67;7;2,88;1,424;3,97;1,103;4,06;1,187;3,19;0,993;4,23;0,592;12,332;-3,48;98,9
7275;20.03.2021 21:45;-81,63;0;5,29;0;5,8;0,654;2,54;7;2,89;1,423;3,95;1,103;4,03;1,153;3,18;0,996;4,24;0,582;;;
7276;20.03.2021 22:00;-81,63;0;5,26;0;5,79;0,663;2,78;7;2,89;1,426;3,96;1,108;4,04;1,092;3,22;0,966;4,24;0,598;;;
7277;20.03.2021 22:15;-81,65;0;5,27;0;5,82;0,66;2,58;7;2,87;1,426;3,93;1,111;4;1,119;3,21;0,972;4,29;0,589;;;
7278;20.03.2021 22:30;-81,62;0;5,28;0;5,82;0,658;2,73;7;2,87;1,43;3,91;1,107;4,08;1,109;3,26;0,975;4,23;0,591;;;
7279;20.03.2021 22:45;-81,6;0;5,22;0;5,81;0,656;2,91;7;2,87;1,424;3,96;1,108;4,04;1,088;3,2;0,824;4,25;0,587;;;
7280;20.03.2021 23:00;-81,6;0;5,29;0;5,8;0,656;2,66;7;2,88;1,427;3,91;1,11;4,08;1,12;3,23;0,975;4,24;0,587;12,315;-3,07;99,1
7281;20.03.2021 23:15;-81,62;0;5,25;0;5,82;0,667;2,7;7;2,91;1,427;3,91;1,103;4,16;1,09;3,24;0,945;4,24;0,597;;;
7282;20.03.2021 23:30;-81,58;0;5,3;0;5,81;0,662;2,67;7;2,9;1,426;3,93;1,108;4,09;1,086;3,19;0,971;4,21;0,591;;;
7283;20.03.2021 23:45;-81,65;0;5,3;0;5,8;0,658;2,66;7;2,87;1,423;3,9;1,106;4,05;1,062;3,22;0,99;4,23;0,588;;;
7284;21.03.2021 00:00;-81,63;0;5,26;0;5,76;0,658;2,76;7;2,88;1,427;3,97;1,106;4,03;1,1;3,24;0,104;4,23;0,584;;;
7285;21.03.2021 00:15;-81,65;0;5,26;0;5,78;0,661;2,46;7;2,85;1,426;3,91;1,109;4,02;1,091;3,23;0,972;4,22;0,585;12,319;-2,63;99
7286;21.03.2021 00:30;-81,65;0;5,27;0;5,79;0,658;2,66;7;2,88;1,426;3,95;1,105;4,04;1,122;3,18;0,989;4,25;0,589;12,317;-2,19;97,8
7287;21.03.2021 00:45;-81,65;0;5,28;0;5,83;0,662;2,67;7;2,85;1,425;3,92;1,104;4,08;1,117;3,21;0,979;4,24;0,592;;;
7288;21.03.2021 01:00;-81,66;0;5,26;0;5,78;0,665;2,69;7;2,88;1,426;3,94;1,108;4,03;1,13;3,23;0,214;4,23;0,589;;;
7289;21.03.2021 01:15;-81,65;0;5,26;0;5,81;0,672;2,68;7;2,87;1,426;3,93;1,108;4;1,148;3,21;0,98;4,23;0,583;;;
7290;21.03.2021 01:30;-81,67;0;5,28;0;5,8;0,666;2,68;7;2,9;1,427;3,89;1,112;4,05;1,161;3,21;0,981;4,21;0,599;;;
7291;21.03.2021 01:45;-81,66;0;5,24;0;5,78;0,67;2,72;7;2,9;1,426;3,89;1,108;4,1;1,181;3,17;0,324;4,19;0,579;;;
7292;21.03.2021 02:00;-81,66;0;5,27;0;5,75;0,666;2,73;7;2,88;1,427;3,93;1,111;4;1,249;3,2;0,967;4,19;0,597;12,334;-2,43;98,8
7293;21.03.2021 02:15;-81,67;0;5,27;0;5,76;0,665;2,67;7;2,84;1,427;3,94;1,104;4,04;1,145;3,17;0,141;4,21;0,599;;;
7294;21.03.2021 02:30;-81,67;0;5,27;0;5,79;0,665;2,64;7;2,86;1,425;3,91;1,104;4,03;1,135;3,25;0,918;4,23;0,583;;;
7295;21.03.2021 02:45;-81,66;0;5,27;0;5,77;0,668;2,66;7;2,86;1,427;3,93;1,112;4,02;1,133;3,22;0,914;4,2;0,588;;;
7296;21.03.2021 03:00;-81,69;0;5,24;0;5,82;0,67;2,63;7;2,87;1,425;3,93;1,113;4,01;1,147;3,25;0,262;4,19;0,585;;;
7297;21.03.2021 03:15;-81,67;0;5,25;0;5,77;0,673;2,77;7;2,86;1,428;3,94;1,11;3,97;1,145;3,21;0,597;4,22;0,584;;;
7298;21.03.2021 03:30;-81,66;0;5,26;0;5,78;0,675;2,62;7;2,87;1,425;3,91;1,111;4,05;1,12;3,18;0,944;4,24;0,589;12,319;-2,34;98,9
7299;21.03.2021 03:45;-81,65;0;5,26;0;5,83;0,68;2,86;7;2,86;1,425;3,95;1,109;3,99;1,118;3,17;0,893;4,26;0,58;;;
7300;21.03.2021 04:00;-81,65;0;5,26;0;5,76;0,672;2,69;7;2,86;1,425;3,93;1,106;4,04;1,1;3,19;1,005;4,21;0,589;;;
7301;21.03.2021 04:15;-81,66;0;5,25;0;5,78;0,672;2,65;7;2,88;1,427;3,93;1,106;3,89;1,094;3,19;0,434;4,2;0,59;;;
7302;21.03.2021 04:30;-81,65;0;5,26;0;5,78;0,679;2,65;7;2,87;1,43;3,92;1,108;3,98;1,103;3,19;0,036;4,23;0,59;;;
7303;21.03.2021 04:45;-81,66;0;5,25;0;5,78;0,676;2,67;7;2,87;1,425;3,92;1,103;3,95;1,061;3,14;1,01;4,18;0,597;;;
7304;21.03.2021 05:00;-81,63;0;5,23;0;5,78;0,678;2,64;7;2,85;1,426;3,89;1,103;3,89;1,083;3,19;0,455;4,21;0,584;12,329;-2,29;98,9
7305;21.03.2021 05:15;-81,69;0;5,24;0;5,73;0,683;2,65;7;2,84;1,424;3,89;1,106;3,88;1,086;3,17;0,311;4,22;0,592;;;
7306;21.03.2021 05:30;-81,65;0;5,23;0;5,78;0,685;2,65;7;2,86;1,427;3,93;1,112;3,94;1,079;3,19;0;4,22;0,579;;;
7307;21.03.2021 05:45;-81,65;0;5,23;0;5,78;0,68;2,63;7;2,87;1,428;3,87;1,111;4,33;1,054;3,21;0,974;4,19;0,589;;;
7308;21.03.2021 06:00;-81,67;0;5,25;0;5,78;0,685;2,66;7;2,85;1,425;3,89;1,11;4,06;1,134;3,19;0,006;4,22;0,594;;;
7309;21.03.2021 06:15;-81,67;0;5,24;0;5,79;0,684;2,59;7;2,85;1,425;3,93;1,108;4,04;1,1;3,2;0,153;4,2;0,59;12,319;-2,16;98,9
7310;21.03.2021 06:30;-81,69;0;5,23;0;5,77;0,683;2,63;7;2,86;1,429;3,92;1,11;4,04;1,145;3,24;0,984;4,2;0,592;12,319;-1,81;98,1
7311;21.03.2021 06:45;-81,67;0;5,22;0;5,73;0,686;2,64;7;2,87;1,426;3,9;1,107;4,05;1,119;3,14;0,981;4,17;0,593;;;
7312;21.03.2021 07:00;-81,66;0;5,24;0;5,79;0,687;2,65;7;2,88;1,427;3,91;1,107;3,99;1,104;3,21;0,182;4,16;0,599;;;
7313;21.03.2021 07:15;-81,7;0;5,27;0;5,78;0,683;2,63;7;2,85;1,428;3,93;1,11;3,97;1,118;3,23;0,53;4,18;0,598;;;
7314;21.03.2021 07:30;-81,7;0;5,23;0;5,76;0,683;2,6;7;2,84;1,425;3,92;1,106;4,04;1,122;3,2;0,988;4,24;0,597;;;
7315;21.03.2021 07:45;-81,7;0;5,24;0;5,77;0,685;2,65;7;2,87;1,426;3,89;1,112;3,96;1,12;3,19;0,74;4,17;0,589;;;
7316;21.03.2021 08:00;-81,69;0;5,25;0;5,79;0,687;2,64;7;2,86;1,428;3,92;1,112;4,01;1,127;3,18;0,951;4,21;0,582;12,329;-1,57;98,7
7317;21.03.2021 08:15;-81,71;0;5,21;0;5,76;0,686;2,62;7;2,85;1,428;3,93;1,107;4,01;1,102;3,14;0,988;4,2;0,587;;;
7318;21.03.2021 08:30;-81,72;0;5,22;0;5,76;0,693;2,63;7;2,85;1,426;3,92;1,109;4,02;1,105;3,18;1,002;4,19;0,583;;;
7319;21.03.2021 08:45;-81,71;0;5,23;0;5,75;0,686;2,61;7;2,84;1,427;3,87;1,11;3,99;1,127;3,17;1,002;4,2;0,592;;;
7320;21.03.2021 09:00;-81,7;0;5,2;0;5,76;0,685;2,59;7;2,84;1,429;3,91;1,108;3,95;1,107;3,17;1,001;4,15;0,591;;;
7321;21.03.2021 09:15;-81,67;0;5,2;0;5,77;0,696;2,63;7;2,86;1,429;3,9;1,107;4,05;1,107;3,21;0,979;4,18;0,597;;;
7322;21.03.2021 09:30;-81,68;0;5,22;0;5,75;0,685;2,59;7;2,87;1,43;3,91;1,111;3,97;1,111;3,17;0,995;4,15;0,588;12,319;0,06;98,4
