DELTA-T LOGGER
R-Nachbau der Loggerdateien, um Delta-T Dateien oder anderen Loggerdateiformate mit Flag-Splaten in die Level2 Datenbank hochzuladen. Autor:Marvin Lorff, Ausgabe durch Funktion: write.fwf2()
01.01. 00:00
31.07. 23:30
Start_Year: 2020
Channel number,,,,,,,,,,,
Sensor code,,,,,,,,,,,
        Datum, Logtemp, BoTemp10, BoTemp30, ThTa_A15, ThTa_B15, ThTa_A30, ThTa_B30, ThTa_A60, ThTa_B60, EsModem
Units,,,,,,,,,,,
Minimum value,,,,,,,,,,,
Maximum value,,,,,,,,,,,
07.04. 03:00 ,    8.25,    30.03,    30.03,    20.43,   104.16,    -0.28,    15.28,     3.94,    -0.38,    5.21
07.04. 03:30 ,    7.88,    30.03,    30.03,    20.43,   103.92,    -0.28,    15.28,     3.94,    -0.38,    5.21
07.04. 04:00 ,    7.53,    30.03,    30.03,    20.43,   104.16,    -0.28,    15.28,     3.94,    -0.38,    5.21
07.04. 04:30 ,    7.24,    30.03,    30.03,    20.43,   103.92,    -0.28,    15.30,     3.94,    -0.38,    5.21
07.04. 05:00 ,    6.99,    30.03,    30.03,    20.43,   104.16,    -0.28,    15.28,     3.94,    -0.38,    5.21
07.04. 05:30 ,    6.73,    30.03,    30.03,    20.40,   103.92,    -0.28,    15.28,     3.91,    -0.38,    5.21
07.04. 06:00 ,    6.48,    30.03,    30.03,    20.40,   104.16,    -0.28,    15.28,     3.94,    -0.38,    5.21
07.04. 06:30 ,    6.23,    30.03,    30.03,    20.43,   103.92,    -0.28,    15.28,     3.94,    -0.38,    5.21
07.04. 07:00 ,    6.08,    30.03,    30.03,    20.40,   104.16,    -0.28,    15.28,     3.94,    -0.38,    5.21
07.04. 07:30 ,    6.10,    30.03,    30.03,    20.43,   104.00,    -0.28,    15.30,     3.94,    -0.38,    5.21
07.04. 08:00 ,    6.35,    30.03,    30.03,    20.40,   104.24,    -0.28,    15.28,     3.94,    -0.38,    5.21
07.04. 08:30 ,    6.88,    30.03,    30.03,    20.40,   104.08,    -0.28,    15.28,     3.91,    -0.38,    5.21
07.04. 09:00 ,    8.10,    30.03,    30.03,    20.43,   104.24,    -0.28,    15.28,     3.91,    -0.38,    5.21
07.04. 09:30 ,    9.54,    30.03,    30.03,    20.40,   104.00,    -0.28,    15.28,     3.91,    -0.38,    5.21
07.04. 10:00 ,   11.14,    30.03,    30.03,    20.40,   104.08,    -0.27,    15.28,     3.94,    -0.38,    5.21
07.04. 10:30 ,   12.92,    30.03,    30.03,    20.43,   103.84,    -0.27,    15.28,     3.91,    -0.38,    5.21
07.04. 11:00 ,   14.41,    30.03,    30.03,    20.40,   103.76,    -0.27,    15.28,     3.91,    -0.38,    5.21
07.04. 11:30 ,   15.66,    30.03,    30.03,    20.40,   103.68,    -0.28,    15.28,     3.91,    -0.38,    5.21
07.04. 12:00 ,   16.69,    30.03,    30.03,    20.40,   103.60,    -0.27,    15.28,     3.91,    -0.38,    5.22
07.04. 12:30 ,   17.48,    30.03,    30.03,    20.43,   103.52,    -0.28,    15.28,     3.94,    -0.38,    0.10
07.04. 13:00 ,   18.21,    30.03,    30.03,    20.40,   103.44,    -0.27,    15.28,     3.91,    -0.38,    5.21
07.04. 13:30 ,   18.81,    30.03,    30.03,    20.40,   103.36,    -0.28,    15.28,     3.91,    -0.38,    5.22
07.04. 14:00 ,   19.42,    30.03,    30.03,    20.40,   103.28,    -0.27,    15.28,     3.94,    -0.38,    5.22
07.04. 14:30 ,   19.80,    30.03,    30.03,    20.40,   103.28,    -0.28,    15.25,     3.91,    -0.38,    5.21
07.04. 15:00 ,   20.18,    30.03,    30.03,    20.38,   103.20,    -0.28,    15.28,     3.91,    -0.38,    5.22
07.04. 15:30 ,   20.50,    30.03,    30.03,    20.40,   103.28,    -0.28,    15.28,     3.94,    -0.38,    5.22
07.04. 16:00 ,   20.71,    30.03,    30.03,    20.38,   103.12,    -0.27,    15.28,     3.94,    -0.38,    5.22
07.04. 16:30 ,   20.87,    30.03,    30.03,    20.40,   103.12,    -0.28,    15.25,     3.91,    -0.38,    5.22
07.04. 17:00 ,   21.11,    30.03,    30.03,    20.38,   103.04,    -0.28,    15.28,     3.91,    -0.38,    5.22
07.04. 17:30 ,   21.11,    30.03,    30.03,    20.40,   103.04,    -0.27,    15.28,     3.91,    -0.38,    5.22
07.04. 18:00 ,   21.07,    30.03,    30.03,    20.40,   103.04,    -0.28,    15.28,     3.91,    -0.38,    5.22
07.04. 18:30 ,   20.83,    30.03,    30.03,    20.38,   103.04,    -0.28,    15.28,     3.94,    -0.38,    5.22
07.04. 19:00 ,   20.34,    30.03,    30.03,    20.40,   102.96,    -0.28,    15.25,     3.94,    -0.38,    5.22
07.04. 19:30 ,   19.52,    30.03,    30.03,    20.38,   103.04,    -0.27,    15.28,     3.91,    -0.38,    5.22
07.04. 20:00 ,   18.49,    30.03,    30.03,    20.38,   103.12,    -0.27,    15.28,     3.94,    -0.38,    5.22
07.04. 20:30 ,   17.39,    30.03,    30.03,    20.38,   103.28,    -0.28,    15.28,     3.94,    -0.38,    5.22
07.04. 21:00 ,   16.38,    30.03,    30.03,    20.38,   103.28,    -0.28,    15.28,     3.91,    -0.38,    5.22
07.04. 21:30 ,   15.48,    30.03,    30.03,    20.38,   103.36,    -0.27,    15.25,     3.94,    -0.38,    5.22
07.04. 22:00 ,   14.63,    30.03,    30.03,    20.38,   103.44,    -0.27,    15.25,     3.91,    -0.38,    5.22
07.04. 22:30 ,   13.81,    30.03,    30.03,    20.38,   103.52,    -0.28,    15.25,     3.91,    -0.38,    5.21
07.04. 23:00 ,   13.05,    30.03,    30.03,    20.38,   103.60,    -0.27,    15.25,     3.91,    -0.38,    5.22
07.04. 23:30 ,   12.36,    30.03,    30.03,    20.38,   103.68,    -0.28,    15.25,     3.94,    -0.38,    5.22
08.04. 00:00 ,   11.76,    30.03,    30.03,    20.35,   103.68,    -0.28,    15.28,     3.94,    -0.38,    5.22
08.04. 00:30 ,   11.19,    30.03,    30.03,    20.35,   103.76,    -0.27,    15.25,     3.91,    -0.38,    5.21
08.04. 01:00 ,   10.69,    30.03,    30.03,    20.38,   103.76,    -0.28,    15.25,     3.94,    -0.38,    5.21
08.04. 01:30 ,   10.23,    30.03,    30.03,    20.38,   103.76,    -0.28,    15.25,     3.94,    -0.38,    5.21
08.04. 02:00 ,    9.83,    30.03,    30.03,    20.40,   103.84,    -0.27,    15.25,     3.94,    -0.38,    5.21
08.04. 02:30 ,    9.45,    30.03,    30.03,    20.38,   103.92,    -0.27,    15.25,     3.94,    -0.38,    5.21
08.04. 03:00 ,    9.12,    30.03,    30.03,    20.38,   103.84,    -0.28,    15.25,     3.91,    -0.38,    0.09
08.04. 03:30 ,    8.81,    30.03,    30.03,    20.38,   103.84,    -0.28,    15.25,     3.91,    -0.38,    5.21
08.04. 04:00 ,    8.50,    30.03,    30.03,    20.38,   103.84,    -0.28,    15.25,     3.91,    -0.38,    5.21
08.04. 04:30 ,    8.25,    30.03,    30.03,    20.35,   103.92,    -0.28,    15.25,     3.91,    -0.38,    5.21
08.04. 05:00 ,    7.96,    30.03,    30.03,    20.35,   103.92,    -0.28,    15.25,     3.91,    -0.38,    5.21
08.04. 05:30 ,    7.61,    30.03,    30.03,    20.35,   103.92,    -0.27,    15.25,     3.91,    -0.38,    5.21
08.04. 06:00 ,    7.28,    30.03,    30.03,    20.35,   103.92,    -0.27,    15.25,     3.91,    -0.38,    5.21
08.04. 06:30 ,    6.97,    30.03,    30.03,    20.38,   103.92,    -0.28,    15.25,     3.91,    -0.38,    5.21
08.04. 07:00 ,    6.77,    30.03,    30.03,    20.38,   103.92,    -0.28,    15.25,     3.91,    -0.38,    5.21
08.04. 07:30 ,    6.68,    30.03,    30.03,    20.35,   104.00,    -0.28,    15.25,     3.91,    -0.38,    5.21
08.04. 08:00 ,    6.80,    30.03,    30.03,    20.38,   104.00,    -0.28,    15.25,     3.91,    -0.38,    5.21
08.04. 08:30 ,    7.28,    30.03,    30.03,    20.35,   104.08,    -0.27,    15.25,     3.91,    -0.38,    5.21
08.04. 09:00 ,    8.50,    30.03,    30.03,    20.35,   104.08,    -0.28,    15.25,     3.94,    -0.38,    5.21
08.04. 09:30 ,    9.88,    30.03,    30.03,    20.38,   104.00,    -0.28,    15.25,     3.91,    -0.38,    5.21
08.04. 10:00 ,   11.31,    30.03,    30.03,    20.35,   103.92,    -0.28,    15.25,     3.91,    -0.38,    5.21
08.04. 10:30 ,   12.71,    30.03,    30.03,    20.35,   103.84,    -0.28,    15.22,     3.91,    -0.38,    5.21
08.04. 11:00 ,   13.60,    30.03,    30.03,    20.35,   103.76,    -0.27,    15.25,     3.91,    -0.38,    5.21
08.04. 11:30 ,   14.30,    30.03,    30.03,    20.35,   103.76,    -0.28,    15.22,     3.91,    -0.38,    5.21
08.04. 12:00 ,   14.97,    30.03,    30.03,    20.38,   103.68,    -0.28,    15.22,     3.91,    -0.38,    5.22
08.04. 12:30 ,   15.70,    30.03,    30.03,    20.33,   103.68,    -0.28,    15.25,     3.91,    -0.38,    5.21
08.04. 13:00 ,   16.41,    30.03,    30.03,    20.35,   103.60,    -0.27,    15.25,     3.91,    -0.38,    5.21
08.04. 13:30 ,   17.13,    30.03,    30.03,    20.35,   103.52,    -0.27,    15.22,     3.91,    -0.38,    5.21
08.04. 14:00 ,   17.89,    30.03,    30.03,    20.38,   103.44,    -0.28,    15.22,     3.91,    -0.38,    5.21
08.04. 14:30 ,   18.50,    30.03,    30.03,    20.35,   103.44,    -0.28,    15.22,     3.91,    -0.38,    5.22
08.04. 15:00 ,   19.02,    30.03,    30.03,    20.33,   103.36,    -0.27,    15.25,     3.91,    -0.38,    5.22
08.04. 15:30 ,   19.45,    30.03,    30.03,    20.35,   103.36,    -0.28,    15.22,     3.91,    -0.38,    5.22
08.04. 16:00 ,   19.80,    30.03,    30.03,    20.33,   103.28,    -0.27,    15.22,     3.88,    -0.38,    5.22
08.04. 16:30 ,   20.06,    30.03,    30.03,    20.35,   103.20,    -0.27,    15.22,     3.91,    -0.38,    5.22
08.04. 17:00 ,   20.38,    30.03,    30.03,    20.35,   103.12,    -0.28,    15.22,     3.91,    -0.38,    5.22
08.04. 17:30 ,   20.50,    30.03,    30.03,    20.35,   103.04,    -0.27,    15.22,     3.91,    -0.38,    5.22
08.04. 18:00 ,   20.58,    30.03,    30.03,    20.33,   103.04,    -0.28,    15.22,     3.91,    -0.38,    5.22
08.04. 18:30 ,   20.38,    30.03,    30.03,    20.33,   103.04,    -0.28,    15.22,     3.91,    -0.38,    5.22
08.04. 19:00 ,   19.99,    30.03,    30.03,    20.33,   102.96,    -0.27,    15.22,     3.91,    -0.38,    5.22
08.04. 19:30 ,   19.24,    30.03,    30.03,    20.35,   103.28,    -0.27,    15.22,     3.91,    -0.38,    5.22
08.04. 20:00 ,   18.25,    30.03,    30.03,    20.33,   103.12,    -0.28,    15.22,     3.91,    -0.38,    5.22
08.04. 20:30 ,   17.22,    30.03,    30.03,    20.33,   103.28,    -0.28,    15.22,     3.91,    -0.38,    5.22
08.04. 21:00 ,   16.26,    30.03,    30.03,    20.33,   103.28,    -0.27,    15.22,     3.91,    -0.38,    5.21
08.04. 21:30 ,   15.39,    30.03,    30.03,    20.30,   103.44,    -0.28,    15.22,     3.91,    -0.38,    5.22
08.04. 22:00 ,   14.49,    30.03,    30.03,    20.33,   103.44,    -0.28,    15.22,     3.91,    -0.38,    5.21
08.04. 22:30 ,   13.76,    30.03,    30.03,    20.35,   103.60,    -0.27,    15.22,     3.91,    -0.38,    5.22
08.04. 23:00 ,   13.05,    30.03,    30.03,    20.33,   103.60,    -0.27,    15.22,     3.91,    -0.38,    5.22
08.04. 23:30 ,   12.39,    30.03,    30.03,    20.33,   103.60,    -0.27,    15.22,     3.91,    -0.38,    5.21
09.04. 00:00 ,   11.84,    30.03,    30.03,    20.30,   103.68,    -0.28,    15.22,     3.91,    -0.38,    5.22
09.04. 00:30 ,   11.33,    30.03,    30.03,    20.30,   103.76,    -0.27,    15.22,     3.91,    -0.38,    5.21
09.04. 01:00 ,   10.88,    30.03,    30.03,    20.33,   103.76,    -0.28,    15.22,     3.91,    -0.38,    5.21
09.04. 01:30 ,   10.45,    30.03,    30.03,    20.33,   103.76,    -0.28,    15.22,     3.91,    -0.38,    5.21
09.04. 02:00 ,   10.00,    30.03,    30.03,    20.30,   103.84,    -0.27,    15.20,     3.91,    -0.38,    5.21
09.04. 02:30 ,    9.66,    30.03,    30.03,    20.33,   103.84,    -0.27,    15.22,     3.91,    -0.38,    5.21
09.04. 03:00 ,    9.31,    30.03,    30.03,    20.30,   103.76,    -0.28,    15.22,     3.88,    -0.38,    5.21
09.04. 03:30 ,    8.97,    30.03,    30.03,    20.33,   103.84,    -0.28,    15.22,     3.91,    -0.38,    5.21
09.04. 04:00 ,    8.68,    30.03,    30.03,    20.30,   103.84,    -0.27,    15.20,     3.88,    -0.38,    5.21
09.04. 04:30 ,    8.35,    30.03,    30.03,    20.35,   103.84,    -0.27,    15.20,     3.88,    -0.38,    5.21
09.04. 05:00 ,    8.02,    30.03,    30.03,    20.33,   103.84,    -0.28,    15.20,     3.91,    -0.38,    5.21
09.04. 05:30 ,    7.71,    30.03,    30.03,    20.30,   103.84,    -0.27,    15.20,     3.91,    -0.38,    5.21
09.04. 06:00 ,    7.43,    30.03,    30.03,    20.30,   103.76,    -0.28,    15.20,     3.88,    -0.38,    5.21
09.04. 06:30 ,    7.13,    30.03,    30.03,    20.30,   103.84,    -0.28,    15.20,     3.88,    -0.38,    5.21
09.04. 07:00 ,    6.95,    30.03,    30.03,    20.30,   103.84,    -0.28,    15.20,     3.91,    -0.38,    5.21
09.04. 07:30 ,    6.90,    30.03,    30.03,    20.30,   103.92,    -0.28,    15.22,     3.91,    -0.38,    5.21
09.04. 08:00 ,    7.06,    30.03,    30.03,    20.33,   104.00,    -0.28,    15.20,     3.88,    -0.38,    5.21
09.04. 08:30 ,    7.57,    30.03,    30.03,    20.30,   104.00,    -0.28,    15.20,     3.88,    -0.38,    5.21
09.04. 09:00 ,    8.73,    30.03,    30.03,    20.30,   104.00,    -0.28,    15.20,     3.88,    -0.38,    5.21
09.04. 09:30 ,    9.95,    30.03,    30.03,    20.30,   103.92,    -0.27,    15.20,     3.91,    -0.38,    5.21
09.04. 10:00 ,   11.21,    30.03,    30.03,    20.30,   103.92,    -0.28,    15.20,     3.88,    -0.38,    5.21
09.04. 10:30 ,   12.66,    30.03,    30.03,    20.30,   103.84,    -0.28,    15.20,     3.88,    -0.38,    5.21
09.04. 11:00 ,   13.95,    30.03,    30.03,    20.30,   103.76,    -0.27,    15.20,     3.91,    -0.38,    5.21
09.04. 11:30 ,   15.06,    30.03,    30.03,    20.27,   103.76,    -0.27,    15.20,     3.91,    -0.38,    5.21
09.04. 12:00 ,   16.10,    30.03,    30.03,    20.30,   103.52,    -0.27,    15.20,     3.91,    -0.38,    5.21
09.04. 12:30 ,   16.73,    30.03,    30.03,    20.30,   103.60,    -0.27,    15.20,     3.91,    -0.38,    5.22
09.04. 13:00 ,   17.32,    30.03,    30.03,    20.30,   103.52,    -0.28,    15.20,     3.88,    -0.38,    5.21
09.04. 13:30 ,   17.86,    30.03,    30.03,    20.30,   103.52,    -0.27,    15.20,     3.88,    -0.38,    5.22
09.04. 14:00 ,   18.50,    30.03,    30.03,    20.30,   103.44,    -0.28,    15.17,     3.91,    -0.38,    5.22
09.04. 14:30 ,   19.06,    30.03,    30.03,    20.30,   103.36,    -0.27,    15.20,     3.91,    -0.38,    5.22
09.04. 15:00 ,   19.49,    30.03,    30.03,    20.30,   103.28,    -0.28,    15.20,     3.88,    -0.38,    5.22
09.04. 15:30 ,   19.91,    30.03,    30.03,    20.30,   103.28,    -0.28,    15.20,     3.88,    -0.38,    5.22
09.04. 16:00 ,   20.30,    30.03,    30.03,    20.30,   103.44,    -0.28,    15.20,     3.88,    -0.38,    5.22
09.04. 16:30 ,   20.54,    30.03,    30.03,    20.27,   103.12,    -0.28,    15.20,     3.88,    -0.38,    5.22
09.04. 17:00 ,   20.75,    30.03,    30.03,    20.27,   103.04,    -0.27,    15.20,     3.88,    -0.38,    5.22
09.04. 17:30 ,   20.63,    30.03,    30.03,    20.27,   103.04,    -0.28,    15.20,     3.88,    -0.38,    5.22
09.04. 18:00 ,   20.54,    30.03,    30.03,    20.27,   103.04,    -0.28,    15.20,     3.91,    -0.38,    5.22
09.04. 18:30 ,   20.38,    30.03,    30.03,    20.27,   103.04,    -0.28,    15.17,     3.88,    -0.38,    5.21
09.04. 19:00 ,   20.30,    30.03,    30.03,    20.27,   102.96,    -0.28,    15.20,     3.88,    -0.38,    5.21
09.04. 19:30 ,   19.70,    30.03,    30.03,    20.27,   102.96,    -0.28,    15.20,     3.88,    -0.38,    5.22
09.04. 20:00 ,   18.92,    30.03,    30.03,    20.27,   103.12,    -0.27,    15.20,     3.91,    -0.38,    5.22
09.04. 20:30 ,   18.14,    30.03,    30.03,    20.27,   103.36,    -0.27,    15.20,     3.88,    -0.38,    0.10
09.04. 21:00 ,   17.42,    30.03,    30.03,    20.27,   103.28,    -0.28,    15.17,     3.88,    -0.38,    0.10
09.04. 21:30 ,   16.57,    30.03,    30.03,    20.27,   103.28,    -0.28,    15.17,     3.88,    -0.38,    5.21
09.04. 22:00 ,   15.70,    30.03,    30.03,    20.27,   103.36,    -0.27,    15.17,     3.88,    -0.38,    5.22
09.04. 22:30 ,   14.94,    30.03,    30.03,    20.27,   103.44,    -0.27,    15.17,     3.88,    -0.38,    5.22
09.04. 23:00 ,   14.14,    30.03,    30.03,    20.27,   103.52,    -0.28,    15.17,     3.88,    -0.38,    5.21
09.04. 23:30 ,   13.46,    30.03,    30.03,    20.27,   103.60,    -0.27,    15.17,     3.91,    -0.38,    5.22
10.04. 00:00 ,   12.78,    30.03,    30.03,    20.27,   103.60,    -0.27,    15.20,     3.88,    -0.38,    5.22
10.04. 00:30 ,   12.20,    30.03,    30.03,    20.27,   103.68,    -0.27,    15.17,     3.91,    -0.38,    5.21
10.04. 01:00 ,   11.64,    30.03,    30.03,    20.27,   103.68,    -0.28,    15.20,     3.88,    -0.38,    5.22
10.04. 01:30 ,   11.14,    30.03,    30.03,    20.27,   103.68,    -0.28,    15.17,     3.88,    -0.38,    5.21
10.04. 02:00 ,   10.64,    30.03,    30.03,    20.25,   103.76,    -0.28,    15.17,     3.88,    -0.38,    5.21
10.04. 02:30 ,   10.18,    30.03,    30.03,    20.25,   103.84,    -0.27,    15.17,     3.88,    -0.38,    5.21
10.04. 03:00 ,    9.77,    30.03,    30.03,    20.25,   103.84,    -0.28,    15.17,     3.88,    -0.38,    5.21
10.04. 03:30 ,    9.41,    30.03,    30.03,    20.25,   103.84,    -0.28,    15.17,     3.91,    -0.38,    5.21
10.04. 04:00 ,    9.08,    30.03,    30.03,    20.27,   103.84,    -0.28,    15.17,     3.88,    -0.38,    5.21
10.04. 04:30 ,    8.75,    30.03,    30.03,    20.27,   103.84,    -0.28,    15.17,     3.88,    -0.38,    0.09
10.04. 05:00 ,    8.43,    30.03,    30.03,    20.25,   103.84,    -0.28,    15.17,     3.88,    -0.38,    5.21
10.04. 05:30 ,    8.14,    30.03,    30.03,    20.25,   103.84,    -0.28,    15.17,     3.88,    -0.38,    5.21
10.04. 06:00 ,    7.79,    30.03,    30.03,    20.25,   103.76,    -0.27,    15.17,     3.88,    -0.38,    5.21
10.04. 06:30 ,    7.53,    30.03,    30.03,    20.27,   103.68,    -0.28,    15.17,     3.88,    -0.38,    5.21
10.04. 07:00 ,    7.28,    30.03,    30.03,    20.27,   103.92,    -0.28,    15.17,     3.88,    -0.38,    5.20
10.04. 07:30 ,    7.23,    30.03,    30.03,    20.25,   103.84,    -0.28,    15.17,     3.88,    -0.38,    5.21
10.04. 08:00 ,    7.35,    30.03,    30.03,    20.25,   103.92,    -0.28,    15.17,     3.88,    -0.38,    5.21
10.04. 08:30 ,    7.79,    30.03,    30.03,    20.25,   104.08,    -0.27,    15.17,     3.88,    -0.38,    5.21
10.04. 09:00 ,    8.91,    30.03,    30.03,    20.25,   104.00,    -0.28,    15.17,     3.88,    -0.38,    5.21
10.04. 09:30 ,    9.97,    30.03,    30.03,    20.25,   104.00,    -0.28,    15.14,     3.88,    -0.38,    5.21
10.04. 10:00 ,   11.05,    30.03,    30.03,    20.25,   103.92,    -0.28,    15.14,     3.88,    -0.38,    5.21
10.04. 10:30 ,   12.35,    30.03,    30.03,    20.25,   103.84,    -0.28,    15.17,     3.88,    -0.38,    5.21
10.04. 11:00 ,   13.40,    30.03,    30.03,    20.27,   103.76,    -0.27,    15.14,     3.88,    -0.38,    5.21
10.04. 11:30 ,   14.33,    30.03,    30.03,    20.25,   103.76,    -0.28,    15.17,     3.88,    -0.38,    5.21
10.04. 12:00 ,   15.24,    30.03,    30.03,    20.25,   103.68,    -0.28,    15.17,     3.88,    -0.38,    5.22
10.04. 12:30 ,   16.20,    30.03,    30.03,    20.22,   103.60,    -0.27,    15.14,     3.88,    -0.38,    5.21
10.04. 13:00 ,   17.22,    30.03,    30.03,    20.22,   103.52,    -0.27,    15.17,     3.88,    -0.38,    5.22
10.04. 13:30 ,   18.00,    30.03,    30.03,    20.22,   103.52,    -0.27,    15.17,     3.88,    -0.38,    5.22
10.04. 14:00 ,   18.60,    30.03,    30.03,    20.20,   103.36,    -0.27,    15.14,     3.85,    -0.38,    5.22
10.04. 14:30 ,   19.02,    30.03,    30.03,    20.25,   103.44,    -0.28,    15.14,     3.88,    -0.38,    5.22
10.04. 15:00 ,   19.49,    30.03,    30.03,    20.22,   103.36,    -0.28,    15.14,     3.88,    -0.38,    5.22
10.04. 15:30 ,   19.95,    30.03,    30.03,    20.20,   103.36,    -0.28,    15.14,     3.88,    -0.38,    5.22
10.04. 16:00 ,   20.50,    30.03,    30.03,    20.22,   103.28,    -0.28,    15.14,     3.88,    -0.38,    0.10
10.04. 16:30 ,   20.75,    30.03,    30.03,    20.25,   103.20,    -0.28,    15.14,     3.88,    -0.38,    5.22
10.04. 17:00 ,   21.07,    30.03,    30.03,    20.25,   103.12,    -0.27,    15.14,     3.91,    -0.38,    5.22
10.04. 17:30 ,   21.11,    30.03,    30.03,    20.22,   103.04,    -0.28,    15.14,     3.88,    -0.38,    5.22
10.04. 18:00 ,   21.11,    30.03,    30.03,    20.22,   103.04,    -0.28,    15.14,     3.88,    -0.38,    5.22
10.04. 18:30 ,   20.99,    30.03,    30.03,    20.22,   103.28,    -0.28,    15.14,     3.88,    -0.38,    5.22
10.04. 19:00 ,   20.54,    30.03,    30.03,    20.22,   102.96,    -0.28,    15.14,     3.88,    -0.38,    5.22
10.04. 19:30 ,   19.81,    30.03,    30.03,    20.25,   102.96,    -0.28,    15.14,     3.88,    -0.38,    5.22
10.04. 20:00 ,   18.88,    30.03,    30.03,    20.22,   103.12,    -0.27,    15.14,     3.88,    -0.38,    5.22
10.04. 20:30 ,   17.96,    30.03,    30.03,    20.22,   103.20,    -0.27,    15.14,     3.88,    -0.38,    5.22
10.04. 21:00 ,   16.97,    30.03,    30.03,    20.20,   103.28,    -0.28,    15.14,     3.88,    -0.38,    5.22
10.04. 21:30 ,   16.07,    30.03,    30.03,    20.20,   103.36,    -0.27,    15.14,     3.88,    -0.38,    5.22
10.04. 22:00 ,   15.14,    30.03,    30.03,    20.20,   103.44,    -0.28,    15.14,     3.88,    -0.38,    5.22
10.04. 22:30 ,   14.44,    30.03,    30.03,    20.22,   103.52,    -0.28,    15.14,     3.88,    -0.38,    5.22
10.04. 23:00 ,   13.62,    30.03,    30.03,    20.22,   103.60,    -0.28,    15.14,     3.85,    -0.38,    5.21
